x,y,z,time
-0.07674098014831543,-0.09085237979888916,-0.07963180541992188,2.9103146
-0.06964802742004395,-0.11582672595977783,-0.08654594421386719,2.9159506
-0.06324052810668945,-0.1322031021118164,-0.10013580322265625,2.9203762
-0.04890561103820801,-0.1579076051712036,-0.10538101196289062,2.9258759
-0.03173947334289551,-0.17879903316497803,-0.11217594146728516,2.9303338
-0.011652708053588867,-0.194549560546875,-0.11932849884033203,2.9348095000000005
0.031054019927978516,-0.2336055040359497,-0.12433528900146484,2.9394690999999997
0.05653500556945801,-0.26120245456695557,-0.12922286987304688,2.9447493000000002
0.08937716484069824,-0.2916008234024048,-0.12767314910888672,2.9501747000000003
0.11968612670898438,-0.320926308631897,-0.1329183578491211,2.9546341999999997
0.15348196029663086,-0.34530460834503174,-0.13399124145507812,2.9590929999999998
0.1990795135498047,-0.37126243114471436,-0.13458728790283203,2.9635712
0.2357959747314453,-0.4030466079711914,-0.13625621795654297,2.968029
0.3071129322052002,-0.44983625411987305,-0.13768672943115234,2.9730333000000004
0.3351867198944092,-0.4777461290359497,-0.1404285430908203,2.9784686
0.37097930908203125,-0.49805641174316406,-0.1462697982788086,2.9839029
0.4029273986816406,-0.5200058221817017,-0.15270709991455078,2.9883459
0.4729032516479492,-0.5759596824645996,-0.15854835510253906,2.9938001
0.4947185516357422,-0.6075501441955566,-0.16021728515625,2.9989594
0.5187690258026123,-0.6380826234817505,-0.16689300537109375,3.0044931
0.5410611629486084,-0.6686598062515259,-0.1690387725830078,3.0088890000000004
0.5789995193481445,-0.7299333810806274,-0.16927719116210938,3.0145119
0.5881786346435547,-0.752568244934082,-0.17178058624267578,3.0198495
0.6076395511627197,-0.7848739624023438,-0.16701221466064453,3.0242556000000005
0.6096363067626953,-0.8010715246200562,-0.16689300537109375,3.0297259999999997
0.6204545497894287,-0.8272677659988403,-0.1627206802368164,3.0342446000000005
0.6524622440338135,-0.8682012557983398,-0.14925003051757812,3.0386669000000004
0.6965100765228271,-0.9262263774871826,-0.13494491577148438,3.0436189
0.7150471210479736,-0.960037112236023,-0.12087821960449219,3.0490627
0.7307529449462891,-0.9865760803222656,-0.09870529174804688,3.0546097
0.7570087909698486,-1.0043978691101074,-0.0795125961303711,3.0589942000000003
0.7826387882232666,-1.023322343826294,-0.05614757537841797,3.0634660000000005
