time,x,y,z
1.8597834000000004,11.736929416656494,-51.765382289886475,15.348851680755615
2.6793297999999997,100.51843523979187,-90.36517143249512,48.18618297576904
2.6840221,101.20528936386108,-90.58034420013428,48.553645610809326
2.6889906999999997,101.90074145793915,-90.74622392654419,48.94524812698364
2.6935026000000004,102.58880257606506,-90.9566581249237,49.353599548339844
2.6976402999999998,103.24984788894653,-91.1826491355896,49.72481727600098
2.7021359,103.92071306705475,-91.34837985038757,50.108134746551514
2.7067899000000004,104.63874042034149,-91.48678183555603,50.52804946899414
2.7122805000000003,105.93560338020325,-91.88762307167053,51.24247074127197
2.716269500000001,105.93560338020325,-91.88762307167053,51.24247074127197
2.7212680999999996,107.28196799755096,-92.19607710838318,52.0595908164978
2.726257200000001,107.94228315353394,-92.3672616481781,52.42562294006348
2.7310824,108.57869684696198,-92.52747893333435,52.81287431716919
2.736055800000001,109.26860570907593,-92.67720580101013,53.212761878967285
2.741412800000001,110.57917773723602,-92.97820925712585,53.95400524139404
2.745825400000001,111.26711964607239,-93.11795234680176,54.338932037353516
2.7502235000000006,111.96677386760712,-93.2740569114685,54.711759090423584
2.7557169000000012,112.64058947563171,-93.39618682861328,55.10741472244263
2.7606970000000004,113.31120133399963,-93.50410103797913,55.50718307495117
2.7656814,113.99152874946594,-93.66396069526672,55.898845195770264
2.7707572000000003,115.35243690013885,-93.8940942287445,56.735873222351074
2.7756065999999997,116.03346467018127,-94.0505862236023,57.118892669677734
2.7810981000000012,116.74290895462036,-94.14404630661011,57.54590034484863
2.7860978999999997,117.40462481975555,-94.30244565010071,57.978153228759766
2.791617200000001,118.78207325935364,-94.61599588394165,58.81655216217041
2.7970415000000006,119.46691572666168,-94.74325180053711,59.23008918762207
2.8010365999999998,120.13304233551025,-94.91488337516785,59.6238374710083
2.8060642,120.81454694271088,-95.05310654640198,60.03463268280029
2.811536200000001,121.52837216854095,-95.16975283622742,60.45663356781006
2.816027,122.18235433101654,-95.37404775619507,60.8288049697876
2.820578300000001,123.5591471195221,-95.65553069114685,61.63907051086426
2.8255856999999995,124.21491742134094,-95.83273530006409,62.037527561187744
2.8305635000000002,124.87795948982239,-96.01759910583496,62.44194507598877
2.8355469000000006,125.56007504463196,-96.14422917366028,62.85351514816284
2.8400426999999997,126.2274831533432,-96.23321890830994,63.263535499572754
2.8447691000000006,126.8964558839798,-96.36759757995605,63.66610527038574
2.8502063,128.18612158298492,-96.61254286766052,64.50289487838745
2.8551915,128.8670003414154,-96.71810269355774,64.89431858062744
2.8602600999999996,129.50760126113892,-96.81814908981323,65.30296802520752
2.8652499999999996,130.17992675304413,-96.9046950340271,65.69379568099976
2.8697446000000006,130.81595301628113,-97.00840711593628,66.08021259307861
2.8747507,132.11531937122345,-97.24310040473938,66.88618659973145
2.8802751000000004,132.74064660072327,-97.32368588447571,67.29185581207275
2.8841444999999997,133.36074352264404,-97.39488363265991,67.68971681594849
2.8882448000000007,134.02387499809265,-97.49561548233032,68.07482242584229
2.893767800000001,134.61875915527344,-97.58761525154114,68.46433877944946
2.8987403,135.22881269454956,-97.65362739562988,68.87590885162354
2.903231400000001,135.8555406332016,-97.72107005119324,69.27663087844849
2.9079040999999997,137.06013560295105,-97.85681962966919,70.0376033782959
2.9122356000000007,137.6689374446869,-97.92858362197876,70.44965028762817
2.9177576,138.26735317707062,-98.03783893585205,70.82068920135498
2.922778300000001,138.9102339744568,-98.1302261352539,71.17807865142822
2.9282699,139.5159363746643,-98.19772839546204,71.55841588973999
2.932732100000001,140.13810455799103,-98.25748205184937,71.93255424499512
2.9373219000000006,141.37543737888336,-98.47909212112427,72.65973091125488
2.941829200000001,141.9912874698639,-98.56945276260376,73.04906845092773
2.946322800000001,142.5967961549759,-98.70001673698425,73.38887453079224
2.9518179,143.21090281009674,-98.86765480041504,73.7343430519104
2.956338800000001,143.8426375389099,-98.95944595336914,74.11104440689087
2.960845000000001,144.44532990455627,-99.10044074058533,74.44769144058228
2.9664798999999995,145.67431807518005,-99.41741824150085,75.17141103744507
2.9713498000000005,146.25024795532227,-99.54676032066345,75.52623748779297
2.9758611000000013,146.82641625404358,-99.67976808547974,75.8664608001709
2.9802938,147.4306583404541,-99.81930255889893,76.21949911117554
2.9853328,148.0247527360916,-99.95031356811523,76.61348581314087
2.9907868000000004,148.58295023441315,-100.0920832157135,76.95400714874268
2.9951203,149.17589724063873,-100.19046068191528,77.30567455291748
2.999500300000001,149.79009330272675,-100.29470920562744,77.68011093139648
3.0034989999999997,150.37594735622406,-100.42273998260498,78.0300498008728
3.008033300000001,151.54489874839783,-100.61946511268616,78.7460207939148
3.0127281000000004,152.1199345588684,-100.75977444648743,79.10680770874023
3.0165968999999997,152.71896123886108,-100.85925459861755,79.44172620773315
3.0220847000000006,153.29287946224213,-100.9373664855957,79.79440689086914
3.0266023000000004,153.8616567850113,-101.01458430290222,80.17414808273315
3.0311133000000012,154.48515117168427,-101.11340880393982,80.51842451095581
3.036085700000001,155.05489706993103,-101.23658180236816,80.87533712387085
3.0413084,156.21420741081238,-101.44257545471191,81.64530992507935
3.0462375,156.78097307682037,-101.56857967376709,82.00263977050781
3.0510841000000006,157.31175243854523,-101.69792175292969,82.36300945281982
3.056100800000001,157.93830156326294,-101.7838716506958,82.77511596679688
3.0611046,158.52512419223785,-101.92763805389404,83.14275741577148
3.0651033000000005,159.09671783447266,-102.06669569015503,83.48327875137329
3.069166900000001,159.7144454717636,-102.17437148094177,83.86248350143433
3.074109700000001,160.30165553092957,-102.29682922363281,84.25343036651611
3.0786218000000005,160.88953614234924,-102.48571634292603,84.60509777069092
3.0832189999999997,162.08256781101227,-102.70199179649353,85.3654146194458
3.088155500000001,162.6887321472168,-102.8350293636322,85.74634790420532
3.0931037999999997,163.3220613002777,-102.94368863105774,86.10403537750244
3.0986539000000004,163.9004498720169,-103.02439332008362,86.46726608276367
3.1039977000000007,165.11833667755127,-103.27088832855225,87.21840381622314
3.1082797000000006,165.70912301540375,-103.41346263885498,87.56750822067261
3.113809700000001,166.3024127483368,-103.50573062896729,87.93729543685913
3.118769500000001,166.92215204238892,-103.58184576034546,88.28979730606079
3.122870800000001,167.53371059894562,-103.73139381408691,88.6428952217102
3.1272196,168.12340915203094,-103.84806990623474,89.02442455291748
3.1321779999999997,168.7321662902832,-103.91011834144592,89.3869400024414
3.137225000000001,169.93102431297302,-104.10940647125244,90.1678204536438
3.1422120000000007,170.53839564323425,-104.18859124183655,90.53820371627808
3.147177900000001,171.12237215042114,-104.30172085762024,90.90107679367065
3.1521962000000006,171.73993587493896,-104.3948233127594,91.30793809890747
3.1578616000000004,172.94368147850037,-104.62641716003418,92.04679727554321
3.1626822000000008,173.58145117759705,-104.68021035194397,92.41890907287598
3.1680972,174.21379685401917,-104.75802421569824,92.82785654067993
3.1726340000000004,174.7998297214508,-104.91007566452026,93.19132566452026
3.1781013,175.4559576511383,-105.00600934028625,93.56576204299927
3.1823937000000004,176.06857419013977,-105.10101914405823,93.99062395095825
3.1876230999999997,177.37624049186707,-105.34006357192993,94.73228454589844
3.1926259000000012,178.00122499465942,-105.48669099807739,95.13270854949951
3.1976207,178.69096994400024,-105.61555624008179,95.53533792495728
3.2026193000000003,179.3321967124939,-105.71938753128052,95.89427709579468
3.207597400000001,179.98453974723816,-105.84929585456848,96.29827737808228
3.212485000000001,181.3671886920929,-106.14755749702454,97.05549478530884
3.217515200000001,182.0659339427948,-106.26322031021118,97.4571704864502
3.2224912999999997,182.78959393501282,-106.44581913948059,97.82284498214722
3.2274723000000005,183.4941804409027,-106.63378238677979,98.19716215133667
3.2319308000000007,184.21366810798645,-106.78115487098694,98.59210252761841
3.2373147000000007,185.60117483139038,-107.21054673194885,99.34365749359131
3.2414728000000004,186.31520867347717,-107.36531019210815,99.75665807723999
3.2459450000000007,187.00596690177917,-107.5659990310669,100.12704133987427
3.251448700000001,187.70840764045715,-107.77893662452698,100.51214694976807
3.255972700000001,188.42259049415588,-107.97184705734253,100.93080997467041
3.259939600000001,189.0541911125183,-108.3061695098877,101.31305456161499
3.2666488000000005,190.52305817604065,-108.6479127407074,102.07825899124146
3.2716510999999997,191.2154257297516,-108.87795686721802,102.42438316345215
3.2766512,191.88016653060913,-109.17043685913086,102.79607772827148
3.2816644000000004,192.57491827011108,-109.39359664916992,103.19054126739502
3.2871526000000006,193.97389888763428,-109.64560508728027,103.92403602600098
3.2916757000000008,194.59599256515503,-109.9672019481659,104.30485010147095
3.2971321000000007,195.3181028366089,-110.05422472953796,104.68137264251709
3.302170500000001,195.9989368915558,-110.22830009460449,105.01360893249512
3.3076340999999996,196.6780424118042,-110.43673753738403,105.36342859268188
3.3121325000000006,197.34397530555725,-110.73336005210876,105.72004318237305
3.316586300000001,198.68505001068115,-110.95744371414185,106.3498854637146
3.3216379000000007,199.35163855552673,-111.09647154808044,106.67860507965088
3.3266563,199.9831199645996,-111.36537790298462,106.98026418685913
3.3316540999999997,200.6314992904663,-111.44071817398071,107.25849866867065
3.336634700000001,201.28750801086426,-111.57998442649841,107.57118463516235
3.3413266999999998,202.48648524284363,-111.89901828765869,108.1380844116211
3.3461499000000003,203.10106873512268,-112.03250288963318,108.42889547348022
3.35163,203.72208952903748,-112.14563250541687,108.71362686157227
3.3561616,204.29185032844543,-112.2591495513916,108.97988080978394
3.3599338000000003,204.84796166419983,-112.38506436347961,109.23421382904053
3.3644160999999997,205.44683933258057,-112.50481009483337,109.49164628982544
3.369421000000001,206.00086450576782,-112.63030767440796,109.73542928695679
3.3749698000000006,207.0789933204651,-112.85808682441711,110.18002033233643
3.379960800000001,207.62714743614197,-112.99267411231995,110.40174961090088
3.3839608000000005,208.19467306137085,-113.17479610443115,110.60202121734619
3.389077800000001,208.72372388839722,-113.321453332901,110.79025268554688
3.3935876,209.23736691474915,-113.43130469322205,110.95064878463745
3.3990253,209.68827605247498,-113.50733041763306,111.12439632415771
3.4031968,210.23860573768616,-113.67878317832947,111.27763986587524
3.407438300000001,210.7250988483429,-113.81849646568298,111.42659187316895
3.4127151,211.74758672714233,-114.12385106086731,111.63079738616943
3.4167591999999996,212.22278475761414,-114.25450444221497,111.73272132873535
3.421252300000001,212.6854956150055,-114.36143517494202,111.83512210845947
3.4262508,213.14164996147156,-114.48723077774048,111.94062232971191
3.4312243999999996,213.5460376739502,-114.57133293151855,112.02812194824219
3.436262900000001,213.9664888381958,-114.67531323432922,112.09326982498169
3.4417533999999996,214.8565649986267,-114.95193839073181,112.16521263122559
3.4462171,215.2692973613739,-115.02531170845032,112.21468448638916
3.4516974000000005,215.68554639816284,-115.09394645690918,112.26105690002441
3.4571880000000004,216.08296036720276,-115.17146229743958,112.28817701339722
3.4626275,216.87522530555725,-115.30464887619019,112.315833568573
3.4671473000000006,217.3076570034027,-115.41125178337097,112.30933666229248
3.4717386,217.71162748336792,-115.48087000846863,112.31285333633423
3.4767106000000005,218.11935305595398,-115.54774641990662,112.32006549835205
3.481238000000001,218.50863099098206,-115.6410276889801,112.30212450027466
3.485232100000001,218.91900897026062,-115.72015285491943,112.2584342956543
3.489753500000001,219.32923793792725,-115.81259965896606,112.20109462738037
3.4947037000000005,219.70370411872864,-115.89556932449341,112.16568946838379
3.4992110000000007,220.15324234962463,-116.03179574012756,112.0920181274414
3.503835800000001,220.9497094154358,-116.28833413124084,112.00571060180664
3.508748500000001,221.3466465473175,-116.4071261882782,111.98872327804565
3.5132189,221.75228595733643,-116.53721332550049,111.94819211959839
3.5182427,222.1512496471405,-116.67591333389282,111.89913749694824
3.522712200000001,222.5402295589447,-116.80328845977783,111.84990406036377
3.5272521999999995,222.9408621788025,-116.96064472198486,111.80603504180908
3.532208500000001,223.34522008895874,-117.13474988937378,111.77331209182739
3.537487200000001,224.1804301738739,-117.49449372291565,111.72240972518921
3.541531000000001,224.60931539535522,-117.67745018005371,111.73200607299805
3.5467679000000008,225.06040334701538,-117.85838007926941,111.72419786453247
3.5517348999999996,225.51864385604858,-118.05441975593567,111.71811819076538
3.556241400000001,225.99902749061584,-118.27471852302551,111.69499158859253
3.5601165000000012,226.48045420646667,-118.48542094230652,111.68235540390015
3.5647919000000012,226.9478738307953,-118.70306730270386,111.7066740989685
3.5697946,227.43743658065796,-118.92369389533997,111.7546558380127
3.574281000000001,227.9563844203949,-119.13132667541504,111.8091344833374
3.579403600000001,229.0148138999939,-119.6354627609253,111.89913749694824
3.583450300000001,229.56344485282898,-119.88633871078491,111.93954944610596
3.588071300000001,230.11603951454163,-120.1367974281311,112.02830076217651
