x,y,z
0.0,0.0,0.0
0.05555152893066406,0.031828880310058594,0.0470578670501709
0.1068413257598877,0.058650970458984375,0.09810924530029297
0.21979212760925293,0.1385211944580078,0.2078413963317871
0.28327107429504395,0.1537799835205078,0.2567768096923828
0.34499168395996094,0.1971721649169922,0.3146529197692871
0.42116641998291016,0.2295970916748047,0.3795027732849121
0.494152307510376,0.2849102020263672,0.43851137161254883
0.5607008934020996,0.33295154571533203,0.4884302616119385
0.633925199508667,0.3758668899536133,0.5408823490142822
0.701606273651123,0.4012584686279297,0.5800426006317139
0.7623732089996338,0.4341602325439453,0.6261169910430908
0.8265376091003418,0.45752525329589844,0.6669163703918457
0.8798837661743164,0.49233436584472656,0.7140934467315674
0.9455978870391846,0.5022287368774414,0.7540583610534668
1.0037124156951904,0.5170106887817383,0.8014440536499023
1.1179447174072266,0.5658864974975586,0.8755028247833252
1.186668872833252,0.5824565887451172,0.9146332740783691
1.2393295764923096,0.634312629699707,0.953376293182373
1.2944042682647705,0.6666183471679688,0.9863078594207764
1.3544261455535889,0.7096529006958008,1.0271668434143066
1.4056861400604248,0.7404088973999023,1.0470449924468994
1.4619231224060059,0.7804632186889648,1.0803937911987305
1.5067458152770996,0.8130073547363281,1.1044442653656006
1.5631616115570068,0.8318424224853516,1.1268258094787598
1.7067492008209229,0.9001493453979492,1.1668801307678223
1.7589926719665527,0.914454460144043,1.1660754680633545
1.8013417720794678,0.9222030639648438,1.160949468612671
1.845628023147583,0.9206533432006836,1.1671185493469238
1.9428730010986328,0.9437799453735352,1.1753737926483154
2.002239227294922,0.9360313415527344,1.1626780033111572
2.06872820854187,0.9353160858154297,1.1537373065948486
2.1178126335144043,0.9380578994750977,1.14479660987854
2.1613240242004395,0.9568929672241211,1.1207759380340576
2.2163093090057373,0.9701251983642578,1.0970830917358398
2.2705793380737305,0.937342643737793,1.0710358619689941
2.3124516010284424,0.9031295776367188,1.0308623313903809
2.376049757003784,0.8636713027954102,0.9899735450744629
2.4105608463287354,0.8183717727661133,0.949561595916748
2.459317445755005,0.7740259170532227,0.8916854858398438
2.549499273300171,0.6272792816162109,0.8086860179901123
2.591371536254883,0.5614757537841797,0.7551610469818115
2.6444196701049805,0.5104541778564453,0.7089078426361084
2.6880502700805664,0.47266483306884766,0.6489753723144531
2.736210823059082,0.3960132598876953,0.5944967269897461
2.790212631225586,0.32150745391845703,0.5314052104949951
2.840787172317505,0.2601146697998047,0.48154592514038086
2.8873682022094727,0.21064281463623047,0.4114508628845215
2.9999613761901855,0.12934207916259766,0.28321146965026855
3.049314022064209,0.06914138793945312,0.2130568027496338
3.1024813652038574,0.017881393432617188,0.13309717178344727
3.140658140182495,-0.035643577575683594,0.04678964614868164
3.1888186931610107,-0.0921487808227539,-0.0196993350982666
3.240734338760376,-0.18334388732910156,-0.0756680965423584
3.362715244293213,-0.28836727142333984,-0.20584464073181152
3.4229159355163574,-0.34689903259277344,-0.2620816230773926
3.4811794757843018,-0.4017353057861328,-0.3222525119781494
3.547787666320801,-0.44167041778564453,-0.3795325756072998
3.6180615425109863,-0.4878044128417969,-0.4240274429321289
3.679335117340088,-0.5393028259277344,-0.4788637161254883
3.7450194358825684,-0.6064176559448242,-0.522911548614502
3.815382719039917,-0.682830810546875,-0.5730092525482178
3.8891732692718506,-0.7648468017578125,-0.6159842014312744
3.9511024951934814,-0.8480548858642578,-0.6714463233947754
4.027456045150757,-0.9237527847290039,-0.7164180278778076
4.102557897567749,-1.0101795196533203,-0.7707774639129639
4.178136587142944,-1.0941028594970703,-0.8254051208496094
4.253178834915161,-1.1789798736572266,-0.8793473243713379
4.405677318572998,-1.3228654861450195,-0.9571611881256104
4.494041204452515,-1.3977289199829102,-0.9957849979400635
4.561960697174072,-1.4580488204956055,-1.0330677032470703
4.6443939208984375,-1.5076398849487305,-1.0627508163452148
4.723578691482544,-1.535654067993164,-1.0854601860046387
4.810303449630737,-1.5763044357299805,-1.11466646194458
4.894554615020752,-1.5829801559448242,-1.1411607265472412
4.976779222488403,-1.615285873413086,-1.1684298515319824
5.069851875305176,-1.6366243362426758,-1.180797815322876
5.247443914413452,-1.6781091690063477,-1.2367665767669678
5.346328020095825,-1.7230510711669922,-1.2651383876800537
5.4527223110198975,-1.7517805099487305,-1.3057589530944824
5.547523498535156,-1.7904043197631836,-1.3370215892791748
5.647540092468262,-1.8104314804077148,-1.3664960861206055
5.742251873016357,-1.8541812896728516,-1.4022886753082275
5.825817584991455,-1.8852949142456055,-1.4376640319824219
5.920618772506714,-1.93023681640625,-1.464158296585083
6.017863750457764,-1.9608736038208008,-1.4821290969848633
6.211012601852417,-1.9739866256713867,-1.5421807765960693
6.29734992980957,-1.9568204879760742,-1.5618205070495605
6.393224000930786,-1.943349838256836,-1.5831291675567627
6.495535373687744,-1.9382238388061523,-1.606285572052002
6.595641374588013,-1.907944679260254,-1.6282200813293457
6.696343421936035,-1.8843412399291992,-1.647353172302246
6.803661584854126,-1.8883943557739258,-1.6661584377288818
6.908446550369263,-1.9015073776245117,-1.6945898532867432
7.094293832778931,-1.91497802734375,-1.7525851726531982
7.181227207183838,-1.93023681640625,-1.7735958099365234
7.269084453582764,-1.9321441650390625,-1.8135607242584229
7.3683857917785645,-1.9259452819824219,-1.8405914306640625
7.47266411781311,-1.9402503967285156,-1.8735527992248535
7.567763328552246,-1.9353628158569336,-1.895815134048462
7.671833038330078,-1.9282102584838867,-1.9197463989257812
7.78236985206604,-1.9211769104003906,-1.9394159317016602
7.883936166763306,-1.8936395645141602,-1.9580721855163574
7.982403039932251,-1.8565654754638672,-1.98403000831604
8.23250412940979,-1.797318458557129,-2.025693655014038
8.353650569915771,-1.7701387405395508,-2.057105302810669
8.475035429000854,-1.7681121826171875,-2.094179391860962
8.59612226486206,-1.7873048782348633,-2.1378397941589355
8.702605962753296,-1.7873048782348633,-2.182990312576294
8.801370859146118,-1.7771720886230469,-2.2115707397460938
8.899569511413574,-1.8076896667480469,-2.2491812705993652
9.01341438293457,-1.8285512924194336,-2.2881031036376953
9.256541728973389,-1.8619298934936523,-2.3645758628845215
9.38105583190918,-1.8585920333862305,-2.4005770683288574
9.499788284301758,-1.8752813339233398,-2.4274885654449463
9.620845317840576,-1.883387565612793,-2.4599432945251465
9.736418724060059,-1.874089241027832,-2.4716854095458984
9.850561618804932,-1.8705129623413086,-2.5051236152648926
9.952068328857422,-1.843571662902832,-2.551257610321045
10.158836841583252,-1.8301010131835938,-2.6241838932037354
10.273277759552002,-1.8382072448730469,-2.6563704013824463
10.38128137588501,-1.8420219421386719,-2.695918083190918
10.482102632522583,-1.8622875213623047,-2.734750509262085
10.590195655822754,-1.8954277038574219,-2.7792155742645264
10.679870843887329,-1.8879175186157227,-2.8252005577087402
10.772854089736938,-1.9179582595825195,-2.8609931468963623
10.869920253753662,-1.9377470016479492,-2.8958916664123535
10.979413986206055,-1.9540786743164062,-2.940058708190918
11.184930801391602,-1.9505023956298828,-3.0340254306793213
11.288642883300781,-1.9462108612060547,-3.068208694458008
11.387020349502563,-1.9363164901733398,-3.1104087829589844
