x,y,z
0.0,0.0,0.0
0.005841255187988281,-0.0009834766387939453,-0.19017234444618225
0.013470649719238281,0.008791685104370117,-0.3670640289783478
0.02008676528930664,0.0016093254089355469,-0.555453822016716
0.026941299438476562,0.004708766937255859,-0.7321126759052277
0.02759695053100586,-0.005990266799926758,-0.9156111627817154
0.027418136596679688,-0.008374452590942383,-1.1018253862857819
0.015437602996826172,-0.01895427703857422,-1.4877524226903915
0.009238719940185547,-0.031828880310058594,-1.693829894065857
-0.006616115570068359,-0.03516674041748047,-1.890122890472412
-0.036776065826416016,-0.028759241104125977,-2.079995349049568
-0.06335973739624023,-0.042498111724853516,-2.277655526995659
-0.0941157341003418,-0.05239248275756836,-2.478351816534996
-0.16355514526367188,-0.07426738739013672,-2.862047404050827
-0.20331144332885742,-0.08860230445861816,-3.0491389334201813
-0.23472309112548828,-0.10323524475097656,-3.230910748243332
-0.2738833427429199,-0.1207590103149414,-3.406919538974762
-0.3063678741455078,-0.13741850852966309,-3.58382984995842
-0.3426671028137207,-0.16430020332336426,-3.7546195089817047
-0.41604042053222656,-0.22658705711364746,-4.090242087841034
-0.4616975784301758,-0.2606511116027832,-4.246598109602928
-0.49954652786254883,-0.29543042182922363,-4.39901277422905
-0.5438923835754395,-0.33855438232421875,-4.55620139837265
-0.5898475646972656,-0.36722421646118164,-4.721863195300102
-0.6335973739624023,-0.3911256790161133,-4.884256049990654
-0.6806850433349609,-0.42057037353515625,-5.043709650635719
-0.7387995719909668,-0.4356205463409424,-5.208022892475128
-0.800788402557373,-0.471264123916626,-5.362857133150101
-0.8701682090759277,-0.49620866775512695,-5.515580996870995
-0.9309053421020508,-0.5358457565307617,-5.670113489031792
-1.0022521018981934,-0.557929277420044,-5.821064114570618
-1.0666847229003906,-0.5925893783569336,-5.975482985377312
-1.187145709991455,-0.640869140625,-6.270242854952812
-1.2410879135131836,-0.6670057773590088,-6.429137662053108
-1.298964023590088,-0.7064938545227051,-6.567202508449554
-1.3508200645446777,-0.7423758506774902,-6.695454940199852
-1.4031529426574707,-0.7808208465576172,-6.810963153839111
-1.4541149139404297,-0.818103551864624,-6.924891844391823
-1.5044212341308594,-0.8470416069030762,-7.031954824924469
-1.6000866889953613,-0.9022951126098633,-7.230788469314575
-1.6425251960754395,-0.9271204471588135,-7.321564480662346
-1.6425251960754395,-0.9271204471588135,-7.321564480662346
-1.7301440238952637,-0.9715557098388672,-7.489591836929321
-1.7818808555603027,-1.001805067062378,-7.577784359455109
-1.8339753150939941,-1.0298490524291992,-7.671011611819267
-1.8929839134216309,-1.0628104209899902,-7.760055363178253
-1.9552111625671387,-1.0832250118255615,-7.84091092646122
-2.0156502723693848,-1.1026859283447266,-7.926641032099724
-2.15989351272583,-1.1413097381591797,-8.101781830191612
-2.22933292388916,-1.156538724899292,-8.177651092410088
-2.3049116134643555,-1.1782050132751465,-8.259808644652367
-2.387523651123047,-1.2028515338897705,-8.342279121279716
-2.467513084411621,-1.2184977531433105,-8.416108787059784
-2.560913562774658,-1.2435317039489746,-8.488137274980545
-2.6338696479797363,-1.2520253658294678,-8.559778332710266
-2.713024616241455,-1.2625157833099365,-8.629776537418365
-2.868950366973877,-1.2685954570770264,-8.7729562073946
-2.9485225677490234,-1.2715160846710205,-8.83495807647705
-3.037869930267334,-1.2726187705993652,-8.900744840502739
-3.1232833862304688,-1.2703239917755127,-8.96485336124897
-3.2222867012023926,-1.2834668159484863,-9.02324728667736
-3.3209919929504395,-1.288086175918579,-9.07711312174797
-3.4220218658447266,-1.3040900230407715,-9.130693972110748
-3.529667854309082,-1.303941011428833,-9.169729426503181
-3.735363483428955,-1.3101398944854736,-9.241769090294838
-3.735363483428955,-1.3101398944854736,-9.241769090294838
-3.948509693145752,-1.3187229633331299,-9.292874485254288
