time,x,y,z
4.39711,-0.5834698677062988,-13.01419734954834,-6.555020809173584
4.401350500000001,-0.5554854869842529,-13.072371482849121,-6.532609462738037
4.406537100000001,-0.5313754081726074,-13.127386569976807,-6.516635417938232
4.418010300000001,-0.4356503486633301,-13.313114643096924,-6.435394287109375
4.423395300000001,-0.3985166549682617,-13.372182846069336,-6.40559196472168
4.430012600000001,-0.31238794326782227,-13.4696364402771,-6.3416361808776855
4.434373600000001,-0.2664923667907715,-13.517677783966064,-6.302893161773682
4.4426396,-0.23165345191955566,-13.571858406066895,-6.261587142944336
4.448690900000001,-0.1469254493713379,-13.669073581695557,-6.190299987792969
4.4542701000000005,-0.06088614463806152,-13.76408338546753,-6.1226487159729
4.458671300000001,-0.0007748603820800781,-13.807952404022217,-6.088316440582275
4.463568500000001,0.05355477333068848,-13.850629329681396,-6.0607194900512695
4.468897800000001,0.12043118476867676,-13.89235258102417,-6.035029888153076
4.4730983,0.1615285873413086,-13.938605785369873,-6.004571914672852
4.478448500000001,0.28571486473083496,-14.03278112411499,-5.9441328048706055
4.483112,0.3478825092315674,-14.078497886657715,-5.9160590171813965
4.4878689000000005,0.42054057121276855,-14.122962951660156,-5.884826183319092
4.4933303,0.4825890064239502,-14.171183109283447,-5.858242511749268
4.4983339,0.5589425563812256,-14.224827289581299,-5.832791328430176
4.502507900000001,0.6307363510131836,-14.283895492553711,-5.814850330352783
4.511997300000001,0.8487403392791748,-14.506220817565918,-5.746722221374512
4.516651100000001,0.9190738201141357,-14.587879180908203,-5.725085735321045
4.521595700000001,0.9920299053192139,-14.674127101898193,-5.7198405265808105
4.526558100000001,1.0642707347869873,-14.77426290512085,-5.710721015930176
4.531648800000001,1.131683588027954,-14.878153800964355,-5.691885948181152
4.537131200000001,1.3109445571899414,-15.100300312042236,-5.665004253387451
4.5424668,1.3109445571899414,-15.100300312042236,-5.665004253387451
4.5516725000000005,1.6306042671203613,-15.498995780944824,-5.61976432800293
4.55654,1.7535984516143799,-15.652596950531006,-5.605161190032959
4.564586700000001,1.9981563091278076,-15.967190265655518,-5.575597286224365
4.569921500000001,2.253621816635132,-16.307592391967773,-5.544900894165039
4.574234000000001,2.3967325687408447,-16.482174396514893,-5.540966987609863
4.5791941000000005,2.538144588470459,-16.687750816345215,-5.534708499908447
4.5845947,2.6904046535491943,-16.894280910491943,-5.533099174499512
4.5898857,2.834707498550415,-17.117023468017578,-5.5168867111206055
4.594228300000001,2.987772226333618,-17.340123653411865,-5.496323108673096
4.599478900000001,2.987772226333618,-17.340123653411865,-5.496323108673096
4.6044293,2.987772226333618,-17.340123653411865,-5.496323108673096
4.6088734,3.1516849994659424,-17.56611466407776,-5.488753318786621
4.614077100000001,3.847360610961914,-18.466442823410034,-5.4364800453186035
4.6190329000000006,4.038214683532715,-18.726438283920288,-5.421698093414307
4.6243955,4.2192041873931885,-18.979042768478394,-5.403995513916016
4.6296418,4.606783390045166,-19.49828863143921,-5.339920520782471
4.634694100000001,4.814028739929199,-19.759058952331543,-5.301296710968018
4.639029500000001,5.038976669311523,-20.044654607772827,-5.269348621368408
4.6441110000000005,5.254834890365601,-20.325303077697754,-5.222201347351074
4.6491202000000005,5.254834890365601,-20.325303077697754,-5.222201347351074
4.655256700000001,6.00394606590271,-21.277517080307007,-5.0765275955200195
4.6604092,6.25985860824585,-21.604597568511963,-5.023062229156494
4.6686964,6.832003593444824,-22.277384996414185,-4.879176616668701
4.6749305,7.4780285358428955,-23.013204336166382,-4.715561866760254
4.680283000000001,7.822483777999878,-23.365885019302368,-4.638016223907471
4.6869552,8.555293083190918,-24.142593145370483,-4.4211745262146
4.691350100000001,8.923500776290894,-24.555206298828125,-4.303932189941406
4.702030200000001,9.715050458908081,-25.386154651641846,-4.0811896324157715
4.707417700000001,10.582268238067627,-26.278525590896606,-3.838181495666504
4.712562700000001,10.582268238067627,-26.278525590896606,-3.838181495666504
4.717999900000001,11.458069086074829,-27.240067720413208,-3.556489944458008
4.723474600000001,11.90134882926941,-27.718424797058105,-3.40348482131958
4.7286331,12.37785816192627,-28.176605701446533,-3.2834410667419434
4.733069500000001,13.415306806564331,-29.2493999004364,-2.894163131713867
4.7373583,13.415306806564331,-29.2493999004364,-2.894163131713867
4.7428145,13.939380645751953,-29.71935272216797,-2.7730464935302734
4.748384700000001,14.98594880104065,-30.86775541305542,-2.3418068885803223
4.7534531,16.16889238357544,-31.99782967567444,-1.9512176513671875
4.758263100000001,16.790926456451416,-32.60764479637146,-1.7186999320983887
4.7631081,17.391979694366455,-33.16456079483032,-1.528620719909668
4.7681132,18.025308847427368,-33.807724714279175,-1.3014674186706543
4.7732578,18.674492835998535,-34.409165382385254,-1.0703206062316895
4.7813807,19.94699239730835,-35.658299922943115,-0.5875825881958008
4.7860359,20.634174346923828,-36.38240694999695,-0.30303001403808594
4.792552200000001,21.970659494400024,-37.7025306224823,0.2536773681640625
4.796732500000001,22.64145016670227,-38.39147090911865,0.5321502685546875
4.8016147,23.403137922286987,-39.0792191028595,0.818789005279541
4.806096800000001,24.101078510284424,-39.71719741821289,1.1112689971923828
4.8117923000000005,25.53686499595642,-41.05225205421448,1.6786456108093262
4.817221,26.29181742668152,-41.7347252368927,1.9820332527160645
4.822187000000001,27.003228664398193,-42.43874549865723,2.334773540496826
4.8266414,27.811795473098755,-43.10980439186096,2.658963203430176
4.831190600000001,28.51080894470215,-43.840497732162476,3.0012130737304688
4.8437228,30.714064836502075,-45.87775468826294,3.9811134338378906
4.848204000000001,31.45962953567505,-46.59467935562134,4.325687885284424
