x,y,z
0.0,0.0,0.0
0.08690357208251953,0.11742115020751953,-0.14910101890563965
0.18739700317382812,0.25141239166259766,-0.3084242343902588
0.3979206085205078,0.5050897598266602,-0.6458461284637451
0.5062222480773926,0.635981559753418,-0.8235573768615723
0.5966424942016602,0.7705986499786377,-0.9948611259460449
0.6715059280395508,0.8947253227233887,-1.1792182922363281
0.7536411285400391,1.01509690284729,-1.3481378555297852
0.9247660636901855,1.2279152870178223,-1.739591360092163
1.0188817977905273,1.3358592987060547,-1.940011978149414
1.103043556213379,1.4377236366271973,-2.1607577800750732
1.1968016624450684,1.5327632427215576,-2.386033535003662
1.2902617454528809,1.6280114650726318,-2.6077628135681152
1.3707876205444336,1.7121732234954834,-2.8367340564727783
1.44118070602417,1.7803013324737549,-3.077596426010132
1.5550851821899414,1.885831356048584,-3.5966038703918457
1.5550851821899414,1.885831356048584,-3.5966038703918457
1.7041563987731934,1.953214406967163,-3.7668049335479736
1.889944076538086,2.026498317718506,-4.26870584487915
1.9813179969787598,2.061218023300171,-4.527747631072998
2.0539164543151855,2.080172300338745,-4.7761499881744385
1.9600987434387207,1.9850730895996094,-5.174070596694946
2.1712183952331543,2.058178186416626,-5.365639925003052
2.3134350776672363,2.0756125450134277,-5.5789947509765625
2.221405506134033,1.9679367542266846,-5.995512008666992
2.445101737976074,2.0358264446258545,-6.192386150360107
2.687513828277588,2.007782459259033,-6.73288106918335
2.7733445167541504,1.9738972187042236,-7.056623697280884
2.8676986694335938,1.9356310367584229,-7.368296384811401
2.945542335510254,1.8909573554992676,-7.671862840652466
3.0278563499450684,1.8554329872131348,-7.986277341842651
2.931356430053711,1.7127394676208496,-8.427560329437256
2.931356430053711,1.7127394676208496,-8.427560329437256
3.235340118408203,1.7278492450714111,-8.982479572296143
3.355681896209717,1.6799569129943848,-9.303420782089233
3.428936004638672,1.6282200813293457,-9.680896997451782
3.5189390182495117,1.5919208526611328,-10.051131248474121
3.5880208015441895,1.5347003936767578,-10.417461395263672
3.661513328552246,1.459062099456787,-10.806411504745483
3.727436065673828,1.392275094985962,-11.214524507522583
3.787815570831299,1.3402998447418213,-11.622309684753418
3.8443803787231445,1.2905299663543701,-12.033790349960327
3.9156079292297363,1.2640953063964844,-12.448042631149292
4.091501235961914,1.1825859546661377,-13.352304697036743
4.153966903686523,1.149684190750122,-13.782918453216553
4.207611083984375,1.1174380779266357,-14.241248369216919
4.262149333953857,1.0854601860046387,-14.690369367599487
4.32741641998291,1.0601282119750977,-15.16762375831604
4.389166831970215,1.054704189300537,-15.64684510231018
4.458487033843994,1.0460913181304932,-16.14689826965332
4.493296146392822,1.0128915309906006,-16.652345657348633
4.545390605926514,0.975489616394043,-17.147868871688843
4.433274269104004,0.8527934551239014,-17.803579568862915
4.647493362426758,0.9289979934692383,-18.26217770576477
4.770934581756592,0.930488109588623,-18.739551305770874
4.808604717254639,0.9149610996246338,-19.289344549179077
4.82940673828125,0.898897647857666,-19.84003186225891
4.911899566650391,0.9489953517913818,-20.99791169166565
4.954993724822998,0.9979605674743652,-21.584779024124146
5.000591278076172,1.0311901569366455,-22.168129682540894
5.042791366577148,1.0489821434020996,-22.751271724700928
5.1048994064331055,1.0838508605957031,-23.38540554046631
4.980683326721191,1.0254979133605957,-24.14754033088684
5.2735209465026855,1.1464059352874756,-25.300204753875732
5.357682704925537,1.1841952800750732,-25.95376968383789
5.412578582763672,1.2397170066833496,-26.580095291137695
5.458474159240723,1.27488374710083,-27.212023735046387
5.355954170227051,1.2260973453521729,-27.999967336654663
5.580484867095947,1.3802647590637207,-28.574317693710327
5.812644958496094,1.5237629413604736,-29.788970947265625
5.910515785217285,1.614302396774292,-30.418336391448975
5.832076072692871,1.6057491302490234,-31.17293119430542
6.046473979949951,1.7861127853393555,-31.661152839660645
6.193101406097412,1.8869340419769287,-32.20328688621521
6.312370300292969,1.9856691360473633,-32.8117311000824
6.44528865814209,2.0846128463745117,-33.41376781463623
6.393551826477051,2.0946860313415527,-34.07663106918335
6.636559963226318,2.284407615661621,-34.524738788604736
