x,y,z
0.0,0.0,0.0
-0.06592273712158203,0.013202428817749023,-0.028438866138458252
-0.09703636169433594,0.04023313522338867,-0.04199892282485962
-0.13387203216552734,0.0603795051574707,-0.06712973117828369
-0.16415119171142578,0.08228421211242676,-0.08861720561981201
-0.1838207244873047,0.10767579078674316,-0.09250640869140625
-0.21195411682128906,0.14987587928771973,-0.09177625179290771
-0.2720355987548828,0.20805001258850098,-0.08858740329742432
-0.3101825714111328,0.20807981491088867,-0.10272860527038574
-0.3504753112792969,0.20769238471984863,-0.12752413749694824
-0.3829002380371094,0.17878413200378418,-0.15804916620254517
-0.42176246643066406,0.16453862190246582,-0.1868605613708496
-0.4723072052001953,0.14448165893554688,-0.2251937985420227
-0.5136728286743164,0.12314319610595703,-0.2533718943595886
-0.5557537078857422,0.1055002212524414,-0.27139484882354736
-0.6580352783203125,0.10469555854797363,-0.3124028444290161
-0.7051229476928711,0.1093745231628418,-0.3246888518333435
-0.7340908050537109,0.10037422180175781,-0.33661723136901855
-0.7660388946533203,0.09584426879882812,-0.34470856189727783
-0.7936954498291016,0.10585784912109375,-0.3503337502479553
-0.8373260498046875,0.11202692985534668,-0.36153942346572876
-0.8782148361206055,0.11619925498962402,-0.36735832691192627
-0.91552734375,0.11086463928222656,-0.37403404712677
-0.9528398513793945,0.09518861770629883,-0.3925636410713196
-0.9976625442504883,0.04750490188598633,-0.4173591732978821
-1.0936260223388672,-0.07861852645874023,-0.4963725805282593
-1.1321306228637695,-0.10833144187927246,-0.523693859577179
-1.1663436889648438,-0.14770030975341797,-0.5508437752723694
-1.2062788009643555,-0.17321109771728516,-0.5822554230690002
-1.2499094009399414,-0.19127130508422852,-0.604093074798584
-1.2841224670410156,-0.20694732666015625,-0.6054192781448364
-1.3079643249511719,-0.23230910301208496,-0.6082281470298767
-1.3568401336669922,-0.258713960647583,-0.6064027547836304
-1.3774633407592773,-0.26851892471313477,-0.6011649966239929
-1.4017820358276367,-0.27626752853393555,-0.5962848663330078
-1.4275312423706055,-0.29087066650390625,-0.5958229303359985
-1.4594793319702148,-0.3031790256500244,-0.5987659096717834
-1.4895200729370117,-0.32952427864074707,-0.5951747298240662
-1.5153884887695312,-0.36901235580444336,-0.6091669201850891
-1.549839973449707,-0.4234611988067627,-0.6190985441207886
-1.5777349472045898,-0.47218799591064453,-0.614069402217865
-1.5908479690551758,-0.5199611186981201,-0.6125122308731079
-1.616358757019043,-0.5588829517364502,-0.6161704659461975
-1.6394853591918945,-0.5679130554199219,-0.6047487258911133
-1.6478300094604492,-0.5736351013183594,-0.5896538496017456
-1.6560554504394531,-0.5661547183990479,-0.5153864622116089
-1.6597509384155273,-0.5746781826019287,-0.4692748188972473
-1.6565322875976562,-0.5789697170257568,-0.43057650327682495
-1.6634464263916016,-0.5917847156524658,-0.38985908031463623
-1.6546249389648438,-0.6015598773956299,-0.3403127193450928
-1.6652345657348633,-0.6165206432342529,-0.300087034702301
-1.6900300979614258,-0.6342828273773193,-0.2359524369239807
-1.6919374465942383,-0.645756721496582,-0.19612908363342285
-1.7005205154418945,-0.6660819053649902,-0.16122311353683472
-1.7048120498657227,-0.7026195526123047,-0.12350082397460938
-1.6982555389404297,-0.7411539554595947,-0.08434057235717773
-1.6789436340332031,-0.7653236389160156,0.013202428817749023
-1.677393913269043,-0.7457733154296875,0.07638335227966309
-1.6634464263916016,-0.7118880748748779,0.1401156187057495
-1.6576051712036133,-0.684589147567749,0.20863115787506104
-1.639246940612793,-0.6633996963500977,0.2851039171218872
-1.614689826965332,-0.6516873836517334,0.35075098276138306
-1.5807151794433594,-0.6492733955383301,0.42169541120529175
-1.5652179718017578,-0.6483495235443115,0.48298388719558716
-1.5511512756347656,-0.646740198135376,0.5265101790428162
-1.5410184860229492,-0.647515058517456,0.5719810724258423
-1.5293359756469727,-0.6407797336578369,0.6212368607521057
-1.522660255432129,-0.6423294544219971,0.6642267107963562
-1.5143156051635742,-0.6358325481414795,0.716380774974823
-1.4920234680175781,-0.657200813293457,0.7941350340843201
-1.4736652374267578,-0.6559789180755615,0.8345544338226318
-1.457810401916504,-0.6517767906188965,0.881589949131012
-1.4282464981079102,-0.6256997585296631,0.9573698043823242
-1.410841941833496,-0.5958676338195801,1.0219067335128784
-1.3848543167114258,-0.5661845207214355,1.0910481214523315
