0.0,0.0,0.0
-0.04303455352783203,-0.06648898124694824,0.04173070192337036
-0.08797645568847656,-0.133514404296875,0.09331852197647095
-0.11622905731201172,-0.1996457576751709,0.14559924602508545
-0.15270709991455078,-0.27248263359069824,0.2043023705482483
-0.20128488540649414,-0.32836198806762695,0.2549514174461365
-0.30368566513061523,-0.43141841888427734,0.34958869218826294
-0.34993886947631836,-0.5005300045013428,0.40036439895629883
-0.3947019577026367,-0.559777021408081,0.4480332136154175
-0.42873620986938477,-0.6285309791564941,0.4899948835372925
-0.47338008880615234,-0.6845593452453613,0.5319863557815552
-0.518798828125,-0.7538795471191406,0.5607157945632935
-0.5789995193481445,-0.7924437522888184,0.5869194865226746
-0.6201863288879395,-0.8375048637390137,0.6163865327835083
-0.671088695526123,-0.8784830570220947,0.6421655416488647
-0.7889866828918457,-0.9424090385437012,0.6853044033050537
-0.8347630500793457,-0.9827017784118652,0.7085278630256653
-0.8848309516906738,-1.0161399841308594,0.7344186305999756
-0.9335875511169434,-1.0384917259216309,0.7544010877609253
-0.9856820106506348,-1.0630488395690918,0.7839128375053406
-1.0401010513305664,-1.0817348957061768,0.8055120706558228
-1.0858774185180664,-1.0921657085418701,0.8462071418762207
-1.1301040649414062,-1.1206567287445068,0.8819028735160828
-1.1777281761169434,-1.154392957687378,0.9101107716560364
-1.2296438217163086,-1.1850297451019287,0.946342945098877
-1.275777816772461,-1.2034475803375244,0.9673163294792175
-1.398026943206787,-1.267939805984497,1.0308250784873962
-1.4720559120178223,-1.2913644313812256,1.0508447885513306
-1.5638470649719238,-1.3322830200195312,1.0683834552764893
-1.6627311706542969,-1.371443271636963,1.0772421956062317
-1.7657876014709473,-1.400083303451538,1.076042652130127
-1.8601417541503906,-1.4175474643707275,1.0564476251602173
-1.9715428352355957,-1.439809799194336,1.036427915096283
-2.082526683807373,-1.4387667179107666,1.0078847408294678
-2.1799802780151367,-1.447528600692749,0.9821131825447083
-2.369701862335205,-1.458674669265747,0.9458437561988831
-2.460479736328125,-1.4659464359283447,0.9190067648887634
-2.5386810302734375,-1.4690756797790527,0.9111464023590088
-2.618551254272461,-1.4747083187103271,0.8926466107368469
-2.6900768280029297,-1.473158597946167,0.8655861020088196
-2.770543098449707,-1.4819800853729248,0.8537471294403076
-2.853274345397949,-1.5038847923278809,0.8231326937675476
-2.936422824859619,-1.5133023262023926,0.8159354329109192
-3.0054450035095215,-1.5284717082977295,0.8018612861633301
-3.1591057777404785,-1.5594959259033203,0.7577985525131226
-3.2272934913635254,-1.566082239151001,0.7355883717536926
-3.2939910888671875,-1.5822052955627441,0.7358938455581665
-3.363966941833496,-1.5906691551208496,0.7156655192375183
-3.417789936065674,-1.5818774700164795,0.716768205165863
-3.4636855125427246,-1.571565866470337,0.7107481360435486
-3.524899482727051,-1.569598913192749,0.7005110383033752
-3.58659029006958,-1.5611052513122559,0.6964504718780518
-3.6540627479553223,-1.5407204627990723,0.6796643137931824
-3.709852695465088,-1.5384852886199951,0.6688088178634644
-3.860354423522949,-1.5506744384765625,0.6354004144668579
-3.940463066101074,-1.5541613101959229,0.6114691495895386
-4.007995128631592,-1.5754401683807373,0.596947968006134
-4.066944122314453,-1.5867352485656738,0.5792006850242615
-4.139542579650879,-1.6193091869354248,0.5710422992706299
-4.206359386444092,-1.6233325004577637,0.5630925297737122
-4.314661026000977,-1.6585588455200195,0.5465447902679443
-4.374027252197266,-1.6710758209228516,0.5520731210708618
-4.420101642608643,-1.6589462757110596,0.5561783909797668
-4.469633102416992,-1.6610920429229736,0.5538612604141235
-4.519462585449219,-1.6463696956634521,0.5502030253410339
-4.5632123947143555,-1.6444027423858643,0.5505159497261047
-4.670441150665283,-1.6229450702667236,0.5496218800544739
-4.728198051452637,-1.6295313835144043,0.5412623286247253
-4.791021347045898,-1.6421079635620117,0.5208253860473633
-4.847526550292969,-1.6393065452575684,0.5214512348175049
-4.9117207527160645,-1.6421377658843994,0.5074813961982727
-4.98199462890625,-1.6726255416870117,0.48229843378067017
-5.039811134338379,-1.696854829788208,0.4758387804031372
-5.09566068649292,-1.7118453979492188,0.4612952470779419
-5.172967910766602,-1.7307400703430176,0.446125864982605
-5.2855610847473145,-1.7187893390655518,0.43217092752456665
-5.3400397300720215,-1.7211735248565674,0.4247128963470459
-5.390405654907227,-1.7103254795074463,0.423334538936615
-5.436241626739502,-1.714259386062622,0.43317675590515137
-5.541384220123291,-1.7162859439849854,0.42331963777542114
-5.600214004516602,-1.7224550247192383,0.4178732633590698
-5.668878555297852,-1.7367005348205566,0.4062727093696594
-5.724608898162842,-1.7426908016204834,0.3969147801399231
-5.792558193206787,-1.750946044921875,0.38680434226989746
-5.86700439453125,-1.7746984958648682,0.3617331385612488
-5.9395432472229,-1.7997026443481445,0.352226197719574
-6.008565425872803,-1.8280744552612305,0.3441348671913147
-6.076455116271973,-1.8613636493682861,0.32294541597366333
-6.14166259765625,-1.8914639949798584,0.3202110528945923
-6.209671497344971,-1.916944980621338,0.30966103076934814
-6.2618255615234375,-1.9279122352600098,0.30306726694107056
-6.325364112854004,-1.9215643405914307,0.3172159194946289
-6.443381309509277,-1.940399408340454,0.326499342918396
-6.494700908660889,-1.9494891166687012,0.33455342054367065
-6.550967693328857,-1.9638240337371826,0.3247782588005066
-6.6138505935668945,-1.975715160369873,0.31562894582748413
-6.677210330963135,-2.012491226196289,0.3176778554916382
-6.740450859069824,-2.0515024662017822,0.3094971179962158
-6.80619478225708,-2.087146043777466,0.30181556940078735
-6.8912506103515625,-2.1227598190307617,0.285416841506958
-7.049798965454102,-2.207159996032715,0.2631545066833496
-7.1277618408203125,-2.23425030708313,0.2526119351387024
-7.19684362411499,-2.261221408843994,0.24800747632980347
-7.267951965332031,-2.2797882556915283,0.2560168504714966
-7.324576377868652,-2.2820234298706055,0.26122480630874634
-7.390439510345459,-2.292841672897339,0.2627372741699219
