time,x,y,z
4.4059317,13.002187013626099,1.337289810180664,7.942438125610352
4.409935899999997,13.0690336227417,1.3766884803771973,7.960230112075806
4.414435299999997,13.126134872436523,1.4105439186096191,7.9871416091918945
4.418967199999997,13.189733028411865,1.4547109603881836,8.004158735275269
4.422974,13.24915885925293,1.4923810958862305,8.021265268325806
4.427001699999998,13.318926095962524,1.5259981155395508,8.048772811889648
4.431449300000001,13.378173112869263,1.5705227851867676,8.068978786468506
4.4364548999999975,13.446331024169922,1.6126632690429688,8.101195096969604
4.440948299999999,13.518095016479492,1.6551613807678223,8.137226104736328
4.444978499999998,13.58574628829956,1.6980767250061035,8.175075054168701
4.4489844000000005,13.65673542022705,1.7488598823547363,8.211389183998108
4.453454699999998,13.726919889450073,1.791834831237793,8.254408836364746
4.457954299999997,13.80068063735962,1.8385648727416992,8.291393518447876
4.462967899999999,13.955861330032349,1.9233226776123047,8.378371596336365
4.4669469,14.03924822807312,1.9622445106506348,8.418694138526917
4.471449,14.107227325439453,2.000153064727783,8.457154035568237
4.475465199999999,14.189422130584717,2.031564712524414,8.49241018295288
4.4799662,14.268189668655396,2.07597017288208,8.519023656845093
4.484448799999999,14.340370893478394,2.112150192260742,8.55177640914917
4.488467099999998,14.407366514205933,2.1538138389587402,8.580878376960754
4.492486199999998,14.478832483291626,2.186119556427002,8.611217141151428
4.496971599999998,14.549672603607178,2.2252798080444336,8.634626865386963
4.5009446,14.617204666137695,2.2649765014648438,8.656546473503113
4.5049943,14.678418636322021,2.2989511489868164,8.689314126968384
4.509485999999999,14.736026525497437,2.3428797721862793,8.705899119377136
4.5139666999999974,14.799922704696655,2.392709255218506,8.728191256523132
4.517996199999999,14.872848987579346,2.4380087852478027,8.744746446609497
4.522484799999997,14.927953481674194,2.479255199432373,8.76474380493164
4.526987399999999,15.001118183135986,2.5143027305603027,8.78356397151947
4.531492799999999,15.07270336151123,2.5613903999328613,8.792594075202942
4.536476699999998,15.143483877182007,2.6079416275024414,8.807823061943054
4.5404689000000005,15.220493078231812,2.646923065185547,8.82132351398468
4.544447099999999,15.285342931747437,2.6884078979492188,8.834779262542725
4.548465199999999,15.35603404045105,2.73740291595459,8.845418691635132
4.552970899999998,15.427500009536743,2.7849674224853516,8.846789598464966
4.5569667,15.488088130950928,2.8328299522399902,8.86090099811554
4.560976099999998,15.559941530227661,2.8775930404663086,8.872374892234802
