x,y,z,w
-0.03075282648205757,0.13703390955924988,-0.07563407719135284,0.9871957302093506
-0.03075282648205757,0.13703390955924988,-0.07563407719135284,0.9871957302093506
-0.031096525490283966,0.13715440034866333,-0.07579649984836578,0.9871557950973511
-0.03122377209365368,0.13722266256809235,-0.07598567008972168,0.9871277809143066
-0.031629327684640884,0.13733938336372375,-0.07603752613067627,0.9870947003364563
-0.03182017430663109,0.1374543458223343,-0.07614409178495407,0.9870642423629761
-0.03194219619035721,0.1376294493675232,-0.07614325731992722,0.9870360493659973
-0.03211216256022453,0.13765160739421844,-0.07603614032268524,0.9870356917381287
-0.032186418771743774,0.13762396574020386,-0.07598771154880524,0.9870408177375793
-0.03224221244454384,0.13764530420303345,-0.07598266750574112,0.987036406993866
-0.03241826593875885,0.13763932883739471,-0.07592807710170746,0.9870356917381287
-0.03240411356091499,0.13780120015144348,-0.07589762657880783,0.987015962600708
-0.03240087628364563,0.1375892460346222,-0.07567889243364334,0.987062394618988
-0.03251058980822563,0.1374940723180771,-0.07583916932344437,0.9870597124099731
-0.03265802189707756,0.1374330371618271,-0.07572942227125168,0.9870718121528625
-0.032746296375989914,0.13695894181728363,-0.07504851371049881,0.9871867895126343
-0.03316555544734001,0.13665364682674408,-0.07546604424715042,0.9871832132339478
-0.03314054012298584,0.13688403367996216,-0.07651826739311218,0.9870712161064148
-0.03326358273625374,0.1369410902261734,-0.07686635851860046,0.9870320558547974
-0.03331561014056206,0.13698208332061768,-0.07712491601705551,0.9870044589042664
-0.03320399671792984,0.1368436962366104,-0.07718826085329056,0.9870224595069885
-0.033044274896383286,0.1365809589624405,-0.07730759680271149,0.9870548248291016
-0.03291792422533035,0.1365736573934555,-0.07743621617555618,0.9870499968528748
-0.03277412801980972,0.13656020164489746,-0.07757134735584259,0.9870460033416748
-0.03260513022542,0.13666179776191711,-0.07790548354387283,0.9870113134384155
-0.03246719390153885,0.13667507469654083,-0.0779193863272667,0.9870129227638245
-0.03232719004154205,0.13677069544792175,-0.07817509770393372,0.9869840145111084
-0.031991466879844666,0.13656947016716003,-0.07806434482336044,0.9870316386222839
-0.03173305466771126,0.13625699281692505,-0.07810427993535995,0.987079918384552
-0.031497400254011154,0.1362316757440567,-0.07829892635345459,0.9870756268501282
-0.03135617822408676,0.13593699038028717,-0.07837864011526108,0.9871143102645874
-0.031135622411966324,0.1359325498342514,-0.07884759455919266,0.9870845675468445
-0.03098902478814125,0.13552279770374298,-0.07856016606092453,0.987168550491333
-0.030616622418165207,0.1348942071199417,-0.07860560715198517,0.9872625470161438
-0.03034760244190693,0.13493803143501282,-0.07878968119621277,0.9872502088546753
-0.030308324843645096,0.13472487032413483,-0.0789204016327858,0.9872701168060303
-0.030156657099723816,0.13441187143325806,-0.07873579859733582,0.9873321652412415
-0.02997235208749771,0.13401393592357635,-0.07865722477436066,0.9873981475830078
-0.029487665742635727,0.1338629126548767,-0.0797693058848381,0.9873440265655518
-0.02873845584690571,0.13396349549293518,-0.08082786947488785,0.9872663617134094
-0.02863878570497036,0.13384245336055756,-0.08125138282775879,0.9872509241104126
-0.0284543689340353,0.1336449384689331,-0.0812356173992157,0.9872843027114868
-0.027936890721321106,0.1323796510696411,-0.08128087222576141,0.9874657988548279
-0.02795501798391342,0.13178198039531708,-0.08160211890935898,0.9875187277793884
-0.027912285178899765,0.13139715790748596,-0.08202870935201645,0.9875358939170837
