time,vel,weight
2.7502636000000003,3.4208976576044616,0.0010156590224245194
2.7557755999999998,3.428852322070619,0.0024664799040904875
2.7607475999999984,3.435928104004444,0.0037772671870948647
2.765591699999998,3.4427457784310533,0.005059040162598471
2.7702925,3.44923546715703,0.0062969751571304005
2.7752441999999995,3.455956378757871,0.007598082212086701
2.7797564999999977,3.462035463091048,0.008792311108864456
2.7852774999999994,3.4693408078498797,0.010250200930903742
2.789742699999998,3.4751253651401117,0.011422959240129411
2.7943247000000007,3.481001036421463,0.012631510654154498
2.7992862999999986,3.487302222911073,0.013947784278941448
2.8047644,3.4940817383467433,0.015388371023052537
2.8097950999999988,3.500225601389892,0.016716751527060703
2.8147458000000007,3.5061512456479065,0.018019520310538228
2.8195061999999993,3.5117639560008964,0.01927391433041692
2.8242431000000003,3.5172616600825726,0.02052274287858351
2.828772999999998,3.5224481104893743,0.021719952336040217
2.8327627,3.5269368239140104,0.022771694606339783
2.8377689000000004,3.532501373060683,0.02409648788687521
2.842880900000001,3.5380521963490246,0.025442224222098523
2.847999299999998,3.5435094130135427,0.02679004431213332
2.8530435999999995,3.5488058025589146,0.028122856092196554
2.858023799999998,3.553936465199641,0.02943839117097416
2.8635300999999984,3.5594875080480337,0.030890267118367634
2.8685240999999984,3.5644327601398773,0.032210075213341224
2.8725232,3.568310557761788,0.03326329457565944
2.8780672000000003,3.573581572522886,0.034722081203567116
2.8835204999999995,3.578685026068195,0.03616599140471885
2.888038599999998,3.5827985438100596,0.037353705270630054
2.893024999999998,3.587259006158818,0.03866707746466662
2.898022300000001,3.5916396534772144,0.03998422151867942
2.9035556999999983,3.596395749138126,0.041446753629918884
2.9090232,3.600977349368217,0.04288971427191616
2.9135235,3.6046920522921315,0.044085789533715836
2.9185248,3.6086830166498216,0.04539855506495961
2.923911199999999,3.61288869147167,0.04681503355720131
2.929027099999999,3.6168020285533085,0.04816562319476995
2.934034699999998,3.6205432913749016,0.04948822721392088
2.938505499999998,3.6237926181636277,0.05066349130424921
2.9439995000000003,3.6277016552717205,0.05211238669096277
2.9488906999999998,3.6310949170431606,0.053403312361650225
2.9540220999999995,3.634567489263345,0.054758781678208635
2.958522800000001,3.637535067781079,0.05594668018062146
2.9630170999999983,3.640414568720438,0.0571272195995863
2.9680308999999987,3.6435693667346074,0.058454465907937396
2.972522999999999,3.646311330119169,0.0596389090700931
2.977500799999998,3.6492634000172615,0.06094874679394394
2.982728299999998,3.65228105991587,0.06232784958279453
2.9875833000000007,3.6550031803543295,0.06360972806487024
2.9925546999999995,3.657706421676017,0.06492138577709951
2.9970415999999993,3.660073216420523,0.06610416721073491
3.002123900000001,3.662677732191163,0.067446184439269
3.0075807999999995,3.665374567603652,0.0688847138052121
3.0125858,3.66777095495556,0.07020905868281381
3.017606699999998,3.6700811617887172,0.07153116154574403
3.0225770999999995,3.6722885179600384,0.07284041898344462
3.027565899999999,3.6744259468165,0.07415571667243358
3.0325974,3.676505017969509,0.07548502035895367
3.0370995,3.6782929853673094,0.07667202205549807
3.0420803999999997,3.6801969271779997,0.07798578989918324
3.047080300000001,3.6820248290483777,0.07930124584803132
3.0528185000000008,3.6840301119148444,0.08081378807474743
3.0576194999999977,3.6856351418289677,0.0820842190936807
3.0620763999999987,3.6870530321722548,0.08325708290947942
3.0676099999999984,3.6887380468468844,0.0847217251521739
3.0730669000000006,3.6902951246252806,0.0861546626697614
3.0770824999999995,3.69138988520999,0.08721545212867275
3.0811370999999994,3.69244940822617,0.08829056410483328
3.0846149999999994,3.693311663241425,0.08920556985686925
3.0896006000000007,3.6944856724098845,0.09051836176475656
3.0936184000000004,3.6953786201097056,0.09157714659878591
3.0980945999999996,3.696316786127574,0.09275636718559206
3.102856899999999,3.697250580174642,0.09401168438798174
3.1076209000000006,3.698122958721691,0.09527475632346803
3.112638699999998,3.6989644710203375,0.09659707019954336
3.1176463000000005,3.6997297510175517,0.09791352846083284
3.1230988999999987,3.700486348317477,0.09935722764883947
3.127092300000001,3.700981536946225,0.10040480240951606
3.1326146,3.7015972920186675,0.10186643771488803
3.137116599999999,3.702033118398398,0.10305293825521172
3.1421121999999997,3.702449483029854,0.10436776116462444
3.1466624000000003,3.7027684134746215,0.10556644771409887
3.1521055999999987,3.7030753186246415,0.10700531997640367
3.1565969000000003,3.7032659342689183,0.10818810141003811
3.16113,3.703402253903734,0.10938201378709769
3.166119899999998,3.7034877458016586,0.11070161086892526
3.170596700000001,3.703506567303311,0.1118826250674673
3.1751371000000006,3.703470225448605,0.11308226117609711
3.1801372999999984,3.703366232631499,0.1144003547892644
3.1846253000000004,3.7032158553021732,0.11558514084778078
3.189595999999998,3.702987949595787,0.11689168149123358
3.194619199999998,3.7026896482853395,0.11822106430768323
3.1996290999999992,3.7023273427405963,0.11954192746838425
3.2046431999999996,3.701899181504743,0.12086445235760569
3.210124999999998,3.7013571908870917,0.12230912748141022
3.214602599999999,3.7008569061883883,0.12349006255002275
3.2190972,3.7003042061640645,0.12467355615302399
