x,y,z,w
-0.0463145487010479,0.07020749896764755,-0.015396934002637863,0.9963377714157104
-0.0463145487010479,0.07020749896764755,-0.015396934002637863,0.9963377714157104
-0.04635927081108093,0.07003368437290192,-0.015499511733651161,0.9963462948799133
-0.04629799351096153,0.06990355998277664,-0.015580403618514538,0.9963570237159729
-0.04621506109833717,0.06961659342050552,-0.015969468280673027,0.996374785900116
-0.04634690284729004,0.06940710544586182,-0.015966931357979774,0.9963833093643188
-0.04637289419770241,0.06928567588329315,-0.016115088015794754,0.9963881969451904
-0.04639030620455742,0.06908562034368515,-0.016182348132133484,0.9964002370834351
-0.046644650399684906,0.06872113049030304,-0.016178874298930168,0.99641352891922
-0.04668542370200157,0.0686119869351387,-0.016227222979068756,0.9964183568954468
-0.046696022152900696,0.06850336492061615,-0.01623779907822609,0.996425211429596
-0.046719588339328766,0.06859683245420456,-0.01638735830783844,0.9964151382446289
-0.046776797622442245,0.06821277737617493,-0.0164707750082016,0.9964375495910645
-0.04677114635705948,0.06840433180332184,-0.01678028330206871,0.9964194297790527
-0.04659072682261467,0.0683809295296669,-0.017038684338331223,0.996425211429596
-0.046402402222156525,0.06836957484483719,-0.017138298600912094,0.9964330196380615
-0.046321801841259,0.06847793608903885,-0.017171746119856834,0.9964287877082825
-0.04608156904578209,0.06849201768636703,-0.017265627160668373,0.9964373111724854
-0.0459594652056694,0.06852462887763977,-0.017428258433938026,0.9964379072189331
-0.04570538178086281,0.06836783140897751,-0.017494017258286476,0.9964591860771179
-0.04563435539603233,0.06829962879419327,-0.017423901706933975,0.9964683055877686
-0.045661065727472305,0.06807228922843933,-0.017326856032013893,0.9964843988418579
-0.045649122446775436,0.06802654266357422,-0.017438741400837898,0.9964860677719116
-0.04527817294001579,0.06741561740636826,-0.017554817721247673,0.9965425133705139
-0.045319657772779465,0.06781516969203949,-0.017815185710787773,0.9965088963508606
-0.04527769237756729,0.06764108687639236,-0.01800130307674408,0.9965192079544067
-0.04511508345603943,0.06759510934352875,-0.0182444266974926,0.9965253472328186
-0.04502604529261589,0.06760843843221664,-0.018425138667225838,0.9965251088142395
-0.04483846575021744,0.06805989146232605,-0.018844913691282272,0.9964949488639832
-0.04478127509355545,0.06812653690576553,-0.01892363280057907,0.9964914917945862
-0.04462406784296036,0.0680960938334465,-0.019051682204008102,0.9964982271194458
-0.04467012360692024,0.06819882988929749,-0.019195787608623505,0.9964864253997803
-0.04438966140151024,0.06838300824165344,-0.019457168877124786,0.99648118019104
-0.044311169534921646,0.06843964010477066,-0.019563332200050354,0.9964787364006042
-0.0440695621073246,0.06875641644001007,-0.019817158579826355,0.9964626431465149
-0.04406149685382843,0.06849928200244904,-0.019693344831466675,0.9964832067489624
-0.04402186721563339,0.06871155649423599,-0.019834639504551888,0.9964674711227417
-0.043944355100393295,0.06889251619577408,-0.020036306232213974,0.9964543581008911
-0.043717190623283386,0.06906341761350632,-0.020306095480918884,0.9964470267295837
-0.043804898858070374,0.06909237802028656,-0.02033947966992855,0.9964404702186584
-0.04338493198156357,0.0692829117178917,-0.020830543711781502,0.9964355230331421
-0.04323703423142433,0.06934286653995514,-0.02080979384481907,0.9964382648468018
-0.04317622631788254,0.06935864686965942,-0.020926155149936676,0.9964373111724854
-0.04315052554011345,0.06945773959159851,-0.020939456298947334,0.9964312314987183
-0.04310125857591629,0.06936854869127274,-0.021000001579523087,0.9964383840560913
-0.042951926589012146,0.06930768489837646,-0.020969346165657043,0.9964497089385986
-0.04289955273270607,0.06928572803735733,-0.020874936133623123,0.9964554309844971
-0.04279930517077446,0.06916994601488113,-0.020707225427031517,0.9964712858200073
-0.043271254748106,0.06908700615167618,-0.020584939047694206,0.9964591860771179
-0.04318680241703987,0.06911438703536987,-0.020341837778687477,0.9964659214019775
-0.04310137778520584,0.06909898668527603,-0.020411118865013123,0.996469259262085
-0.04305419325828552,0.06890079379081726,-0.020320730283856392,0.9964869022369385
-0.0427265428006649,0.06851755082607269,-0.020611943677067757,0.9965214729309082
-0.0427483506500721,0.0684754028916359,-0.020658690482378006,0.9965224266052246
-0.042766306549310684,0.0682387724518776,-0.02079802192747593,0.996535062789917
-0.04270732402801514,0.06821662187576294,-0.020843373611569405,0.9965381622314453
-0.04270225390791893,0.06790657341480255,-0.02079377882182598,0.9965605139732361
-0.04266422986984253,0.06778157502412796,-0.020791158080101013,0.9965707063674927
-0.04275570437312126,0.06768522411584854,-0.020754968747496605,0.9965741634368896
-0.042719338089227676,0.06756293773651123,-0.020677637308835983,0.9965856075286865
-0.04293886944651604,0.06726377457380295,-0.020331278443336487,0.9966034889221191
-0.042969148606061935,0.06732242554426193,-0.020270777866244316,0.9965994954109192
-0.04307490214705467,0.06714186072349548,-0.020139284431934357,0.9966097474098206
-0.04303620755672455,0.06710683554410934,-0.020118897780776024,0.9966141581535339
-0.04266733676195145,0.06682278215885162,-0.020318586379289627,0.9966450333595276
-0.04255273565649986,0.06689439713954926,-0.02053382247686386,0.9966408014297485
-0.0425085574388504,0.06679194420576096,-0.02069041132926941,0.9966462254524231
-0.0417497493326664,0.06651236861944199,-0.021006204187870026,0.9966903924942017
-0.04227286949753761,0.06654804199934006,-0.02064651809632778,0.996673583984375
-0.042391229420900345,0.06656894832849503,-0.02060653828084469,0.9966679215431213
-0.04281427338719368,0.06658417731523514,-0.020293695852160454,0.9966552257537842
-0.04296790063381195,0.06640473008155823,-0.02005704678595066,0.9966654181480408
-0.043079573661088943,0.06626886874437332,-0.01984059438109398,0.9966739416122437
-0.043433189392089844,0.06591080874204636,-0.019597385078668594,0.9966872334480286
-0.0435807928442955,0.0656350776553154,-0.01933310739696026,0.9967040419578552
-0.043819863349199295,0.06526439636945724,-0.019227035343647003,0.996720016002655
-0.043813709169626236,0.0650256797671318,-0.018987983465194702,0.9967405200004578
-0.043805450201034546,0.06479024142026901,-0.0192047618329525,0.9967520236968994
-0.043168917298316956,0.06381268054246902,-0.01937064528465271,0.9968396425247192
-0.04340579733252525,0.0638895332813263,-0.019398588687181473,0.9968239068984985
-0.043937213718891144,0.06426610797643661,-0.019214501604437828,0.9967799782752991
-0.044045884162187576,0.06401193886995316,-0.019129255786538124,0.9967930912971497
-0.044226597994565964,0.0637718141078949,-0.019030572846531868,0.9968024492263794
-0.044437225908041,0.06368625164031982,-0.019011240452528,0.9967988729476929
-0.04469184949994087,0.06349309533834457,-0.018826870247721672,0.9968032836914062
-0.04480249807238579,0.06317312270402908,-0.018990928307175636,0.9968156218528748
-0.045044947415590286,0.06311573833227158,-0.018894579261541367,0.9968101382255554
-0.045297879725694656,0.06303420662879944,-0.018817346543073654,0.9968053102493286
-0.04512114077806473,0.0629836916923523,-0.019056854769587517,0.9968119263648987
-0.045610442757606506,0.06279506534337997,-0.018415408208966255,0.9968135952949524
-0.04557330533862114,0.06270851194858551,-0.018295377492904663,0.9968229532241821
-0.04560849815607071,0.06271840631961823,-0.018189163878560066,0.996822714805603
-0.045370157808065414,0.06267661601305008,-0.018242210149765015,0.9968351721763611
-0.04557869955897331,0.06256592273712158,-0.017920982092618942,0.9968384504318237
-0.046454641968011856,0.06248955428600311,-0.017598262056708336,0.9968085885047913
-0.046553779393434525,0.06258716434240341,-0.017208578065037727,0.9968047142028809
-0.04713345691561699,0.062374599277973175,-0.017065025866031647,0.9967932105064392
-0.04716483876109123,0.06224718689918518,-0.01692865788936615,0.9968019723892212
-0.0473393090069294,0.06205661967396736,-0.01677621528506279,0.9968082308769226
-0.04742009937763214,0.06204761192202568,-0.016687173396348953,0.9968063831329346
-0.04756200313568115,0.0619603730738163,-0.016637340188026428,0.9968059062957764
-0.047822050750255585,0.06176884472370148,-0.01648433692753315,0.996807873249054
-0.04777294024825096,0.061668191105127335,-0.016582585871219635,0.9968149065971375
-0.047846436500549316,0.06179375201463699,-0.016670553013682365,0.9968020915985107
-0.047854892909526825,0.061786867678165436,-0.016661807894706726,0.9968022108078003
-0.047864146530628204,0.06187398359179497,-0.01667802967131138,0.996796190738678
-0.047793325036764145,0.06189357861876488,-0.01661938987672329,0.9967993497848511
-0.04804280772805214,0.06205236539244652,-0.01647431217133999,0.9967798590660095
-0.048012737184762955,0.062170714139938354,-0.01639997400343418,0.996775209903717
-0.0482289157807827,0.062076590955257416,-0.016275620087981224,0.9967725872993469
-0.048169802874326706,0.06205679476261139,-0.016137877479195595,0.9967789053916931
-0.04818188399076462,0.06226705387234688,-0.016097791492938995,0.9967658519744873
-0.04829997569322586,0.06237884610891342,-0.01603783667087555,0.9967541098594666
-0.04808390513062477,0.06254002451896667,-0.0161195807158947,0.9967531561851501
-0.04816587269306183,0.06271372735500336,-0.01616981253027916,0.996737539768219
-0.04812905564904213,0.06283240765333176,-0.016063183546066284,0.996733546257019
-0.048127807676792145,0.06315479427576065,-0.016212666407227516,0.9967107772827148
-0.04811123386025429,0.06343717873096466,-0.016403695568442345,0.9966905117034912
-0.0479358471930027,0.06355346739292145,-0.0165606327354908,0.9966890215873718
-0.04804147407412529,0.06395374238491058,-0.016816483810544014,0.9966540336608887
-0.04796396940946579,0.06410574913024902,-0.017012018710374832,0.9966446161270142
-0.04789399355649948,0.06438648700714111,-0.01712322048842907,0.9966279864311218
-0.04788754880428314,0.06457030028104782,-0.01718967594206333,0.9966153502464294
-0.0478246845304966,0.06489919871091843,-0.017256081104278564,0.9965957999229431
-0.047714389860630035,0.06501644849777222,-0.01728486642241478,0.9965929388999939
-0.04767235741019249,0.06510359048843384,-0.017318155616521835,0.9965887069702148
-0.04760778695344925,0.06529052555561066,-0.017409130930900574,0.9965779185295105
-0.04757574573159218,0.06563518196344376,-0.017438093200325966,0.9965564012527466
-0.04745291918516159,0.06595528870820999,-0.01757497899234295,0.9965386390686035
-0.04756984859704971,0.06597626954317093,-0.01775488257408142,0.9965285658836365
-0.0472332164645195,0.0662308856844902,-0.017749542370438576,0.9965277314186096
-0.04722674936056137,0.06627816706895828,-0.018134411424398422,0.9965180158615112
-0.04710209369659424,0.06637212634086609,-0.01808706670999527,0.9965184926986694
-0.04690681770443916,0.06667041778564453,-0.017903508618474007,0.9965110421180725
-0.046877045184373856,0.06672057509422302,-0.017911015078425407,0.9965090155601501
-0.04701010510325432,0.06685824692249298,-0.017892207950353622,0.9964938759803772
-0.04687546193599701,0.06693730503320694,-0.017960960045456886,0.9964936375617981
-0.04662204161286354,0.06717022508382797,-0.018213769420981407,0.9964852333068848
-0.046524204313755035,0.0672561451792717,-0.018432825803756714,0.9964800477027893
-0.046134356409311295,0.06729830801486969,-0.018448777496814728,0.9964949488639832
-0.045850131660699844,0.06725035607814789,-0.018488779664039612,0.9965105652809143
-0.045702509582042694,0.06728755682706833,-0.01865282468497753,0.9965118765830994
-0.04566938802599907,0.06738188117742538,-0.018698155879974365,0.9965060949325562
-0.045030780136585236,0.06761389225721359,-0.01904558576643467,0.9965128302574158
-0.045174527913331985,0.06794019788503647,-0.018663439899683,0.9964913725852966
-0.045022085309028625,0.06799562275409698,-0.018671773374080658,0.9964943528175354
-0.04502730071544647,0.06812053918838501,-0.01847902126610279,0.9964891672134399
-0.044947922229766846,0.06809888780117035,-0.018355470150709152,0.9964964985847473
-0.044720593839883804,0.06833688169717789,-0.018175598233938217,0.9964937567710876
-0.0445324182510376,0.06833162158727646,-0.018108149990439415,0.9965038299560547
-0.04457143694162369,0.06794276833534241,-0.017889315262436867,0.9965325593948364
-0.044276587665081024,0.06804228574037552,-0.017720891162753105,0.9965419173240662
-0.04419099912047386,0.0681905597448349,-0.018125338479876518,0.9965283274650574
-0.044081781059503555,0.06820811331272125,-0.018095213919878006,0.9965325593948364
-0.043907299637794495,0.06825767457485199,-0.017987387254834175,0.9965387582778931
-0.04349624738097191,0.06843158602714539,-0.01819128915667534,0.9965412020683289
-0.04290080443024635,0.06859230995178223,-0.01806270144879818,0.9965582489967346
-0.04250271990895271,0.0686023160815239,-0.01816578581929207,0.996572732925415
-0.04240766540169716,0.06882652640342712,-0.018111512064933777,0.9965624213218689
