x,y,z,w,time
-0.08063479512929916,-0.13764722645282745,-0.019592557102441788,0.9869992136955261,4.6489725
-0.0809854045510292,-0.1399625688791275,-0.021658550947904587,0.9866016507148743,4.6643118
-0.08191544562578201,-0.1421758085489273,-0.02392849326133728,0.9861558079719543,4.6802447
-0.08264702558517456,-0.14388997852802277,-0.026087788864970207,0.9857913255691528,4.6950433
-0.08231591433286667,-0.14607547223567963,-0.02865312062203884,0.9854263067245483,4.7104356
-0.08266732096672058,-0.14824850857257843,-0.030433498322963715,0.9850190281867981,4.725999
-0.08281917870044708,-0.15012186765670776,-0.030239133164286613,0.9847283959388733,4.7411892
-0.08242354542016983,-0.15255792438983917,-0.031828623265028,0.9843370318412781,4.7565826
-0.08187945932149887,-0.15442515909671783,-0.03499041870236397,0.9839838743209839,4.7719386
-0.08201773464679718,-0.1579081416130066,-0.03716878592967987,0.9833395481109619,4.787338
-0.08315952122211456,-0.16082490980625153,-0.03988861292600632,0.982664167881012,4.8026837
-0.08347916603088379,-0.1629611998796463,-0.04234098270535469,0.9821823239326477,4.8180827
-0.08310895413160324,-0.16461612284183502,-0.044947486370801926,0.9818219542503357,4.8334844
-0.08334819972515106,-0.1675552874803543,-0.046904027462005615,0.9812126755714417,4.8488379
-0.08385209739208221,-0.17156413197517395,-0.0482097752392292,0.9804133772850037,4.8642015
-0.08460219949483871,-0.17345508933067322,-0.050259023904800415,0.9799132347106934,4.8795821
-0.08574002981185913,-0.17621202766895294,-0.050764404237270355,0.9792962074279785,4.8949485
-0.08701921999454498,-0.18006762862205505,-0.053012508898973465,0.9783623814582825,4.9103061
-0.08733498305082321,-0.18401767313480377,-0.056489214301109314,0.9774042963981628,4.925941
-0.08789791166782379,-0.1862446814775467,-0.05819415673613548,0.97683185338974,4.9410937
-0.08798646181821823,-0.18887893855571747,-0.06028347462415695,0.9761911630630493,4.956505
-0.08795802295207977,-0.19171738624572754,-0.061727214604616165,0.9755498766899109,4.9718174
-0.08849592506885529,-0.1945880502462387,-0.0634308010339737,0.9748232960700989,4.9872351
-0.0888439193367958,-0.1985970139503479,-0.06725745648145676,0.9737260937690735,5.0025288
-0.08986786752939224,-0.20218253135681152,-0.07099056243896484,0.972628653049469,5.0178329999999995
-0.09081318229436874,-0.20505328476428986,-0.07378017157316208,0.9717317819595337,5.0332716
-0.09088626503944397,-0.20817382633686066,-0.07715210318565369,0.9707990884780884,5.0486162
-0.09146348387002945,-0.21143768727779388,-0.08089374750852585,0.9697344303131104,5.0639774
-0.09062854945659637,-0.2141619622707367,-0.08428293466567993,0.968925952911377,5.079413
-0.09016764163970947,-0.21734169125556946,-0.08794544637203217,0.9679349660873413,5.0947283
-0.09014979749917984,-0.2200947254896164,-0.09177010506391525,0.9669589400291443,5.1101047
-0.08962502330541611,-0.22308343648910522,-0.09585033357143402,0.965926468372345,5.1259966
-0.08969444036483765,-0.22548289597034454,-0.09906787425279617,0.9650378227233887,5.1408747
-0.08975832909345627,-0.22894546389579773,-0.10371324419975281,0.9637276530265808,5.1560421
-0.08944452553987503,-0.2319077104330063,-0.1071469783782959,0.9626722931861877,5.1719252
-0.08846639841794968,-0.2335057556629181,-0.10992066562175751,0.9620634913444519,5.1868091
-0.08685442805290222,-0.2352023720741272,-0.11372245848178864,0.9613550305366516,5.2021343
-0.0857478603720665,-0.2372482419013977,-0.1157495453953743,0.9607095122337341,5.2176105999999995
-0.08453648537397385,-0.2382713407278061,-0.11818913370370865,0.9602665305137634,5.2329628
-0.08467162400484085,-0.24094223976135254,-0.12149493396282196,0.9591749310493469,5.2482711
-0.08485712110996246,-0.24329079687595367,-0.12471605837345123,0.9581517577171326,5.2636561
-0.08664558082818985,-0.24524188041687012,-0.12731757760047913,0.9571516513824463,5.2790631999999995
-0.08619501441717148,-0.24829339981079102,-0.12874147295951843,0.9562147259712219,5.2944102
-0.08608430624008179,-0.2503855228424072,-0.1314261555671692,0.955313503742218,5.3097774
-0.08523839712142944,-0.25158342719078064,-0.13299770653247833,0.9548569321632385,5.3251704
-0.08420754969120026,-0.2542959749698639,-0.13464199006557465,0.9539990425109863,5.3405419
-0.08358427882194519,-0.25638285279273987,-0.13644807040691376,0.9532384276390076,5.3558902999999995
-0.08416135609149933,-0.2586502432823181,-0.13837306201457977,0.9522972106933594,5.3718973
-0.08399882912635803,-0.2608971893787384,-0.13942758738994598,0.9515444040298462,5.3867123999999995
-0.08398695290088654,-0.2622387409210205,-0.14104431867599487,0.9509382843971252,5.4021019
-0.0848076120018959,-0.2645387351512909,-0.14368502795696259,0.9498323798179626,5.4178005
-0.08517476171255112,-0.2669641077518463,-0.14458243548870087,0.9489843845367432,5.4328336
-0.08525627851486206,-0.2692596912384033,-0.14634038507938385,0.9480586647987366,5.4482023
-0.08469897508621216,-0.27199602127075195,-0.14692947268486023,0.9472360610961914,5.4635356
-0.08435264229774475,-0.27384981513023376,-0.14808830618858337,0.946552038192749,5.4792604
-0.08385211229324341,-0.27675628662109375,-0.14801913499832153,0.9457616806030273,5.494287
-0.08353736251592636,-0.2789667844772339,-0.14919032156467438,0.9449557662010193,5.5096585
-0.08419299870729446,-0.2804982364177704,-0.1526431143283844,0.9438921809196472,5.5250283
-0.08608365058898926,-0.2834461033344269,-0.15129464864730835,0.9430577158927917,5.5404287
-0.08631924539804459,-0.285566508769989,-0.15284712612628937,0.9421457052230835,5.5557615
-0.08659561723470688,-0.28692877292633057,-0.15373162925243378,0.9415623545646667,5.5711439
-0.08641812205314636,-0.2887060344219208,-0.15505008399486542,0.9408189654350281,5.5865019
-0.08614779263734818,-0.289803683757782,-0.1546657532453537,0.9405694603919983,5.6018761
-0.08638419955968857,-0.289518266916275,-0.1651175320148468,0.93885737657547,5.6176148
-0.08783405274152756,-0.2917884886264801,-0.16064174473285675,0.9387965202331543,5.6326369
-0.08917811512947083,-0.2932347059249878,-0.15892674028873444,0.938511073589325,5.6480711
-0.08944252878427505,-0.2944985628128052,-0.1595398187637329,0.9379859566688538,5.6633811
-0.08961737900972366,-0.29445427656173706,-0.16143876314163208,0.9376583099365234,5.678931
-0.07902156561613083,-0.2805250585079193,-0.2364322990179062,0.9269094467163086,5.6943612
-0.0773840919137001,-0.2784135341644287,-0.24641627073287964,0.9250819683074951,5.7096736
-0.0876634269952774,-0.29269540309906006,-0.17589171230793,0.935792088508606,5.7250814
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.7404772
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.755861
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.7711862
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.7865914
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.8019720999999995
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.8175523
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.8327183
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.8481169
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.8634615
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.8788295999999995
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.8942176
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.9095726
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.9249801
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.9403561
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.9557002
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.9710863
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,5.9864728
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,6.0018587
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,6.0175972
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,6.0327995
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,6.0482001
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,6.0635169
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,6.0789321
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,6.0941249
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,6.1094663
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,6.1248643
-0.09851356595754623,-0.30395638942718506,-0.11811041831970215,0.9401891231536865,6.1402522
-0.09853967279195786,-0.2666376829147339,-0.29446327686309814,0.9124065637588501,6.1556033
-0.09899656474590302,-0.2658212184906006,-0.2966004014015198,0.9119029641151428,6.1710003
-0.10026440769433975,-0.26470014452934265,-0.29878515005111694,0.9113771915435791,6.1863709
-0.10145063698291779,-0.26382821798324585,-0.3006296455860138,0.9108920693397522,6.2017703
-0.1025744155049324,-0.26288411021232605,-0.3028002083301544,0.910319983959198,6.2175723
-0.1033477857708931,-0.2628854513168335,-0.3037809431552887,0.9099053144454956,6.2325029
-0.10466835647821426,-0.2626235783100128,-0.3060961365699768,0.9090536236763,6.2478595
-0.10598796606063843,-0.26235681772232056,-0.30739086866378784,0.9085407853126526,6.2633901
-0.10659907758235931,-0.26221737265586853,-0.3079521358013153,0.9083194136619568,6.2786359
-0.10692521929740906,-0.26207926869392395,-0.3101133406162262,0.9075853228569031,6.2940254
-0.1072172224521637,-0.26203691959381104,-0.31018418073654175,0.907538890838623,6.3093404
-0.10722842812538147,-0.2616729438304901,-0.31140223145484924,0.9072254300117493,6.3247675
-0.10720060765743256,-0.26116544008255005,-0.3124203085899353,0.9070249199867249,6.3401447
-0.10809943825006485,-0.2616065740585327,-0.31102925539016724,0.9072691798210144,6.3554958
-0.10841666907072067,-0.26139700412750244,-0.3124440610408783,0.9068054556846619,6.3708892
-0.1093967854976654,-0.26099032163619995,-0.3134441077709198,0.9064596891403198,6.3862667
-0.11035013198852539,-0.2611217498779297,-0.3133949339389801,0.906323254108429,6.4016508
-0.11044709384441376,-0.26051053404808044,-0.31525853276252747,0.9058409333229065,6.4170145
-0.11007286608219147,-0.2595910429954529,-0.3166449964046478,0.9056668877601624,6.4323958
-0.11025099456310272,-0.2592301666736603,-0.3180965781211853,0.9052397608757019,6.4477924
-0.11043352633714676,-0.25905513763427734,-0.31792980432510376,0.905326247215271,6.4635807
-0.11087475717067719,-0.25890064239501953,-0.3184097707271576,0.9051477313041687,6.4785328
-0.11112577468156815,-0.25859516859054565,-0.31951501965522766,0.9048147201538086,6.4939032
-0.11129141598939896,-0.2578701078891754,-0.3216423988342285,0.9042474627494812,6.5092384
-0.1116500049829483,-0.25774049758911133,-0.3223593235015869,0.9039848446846008,6.5246574
-0.11127050966024399,-0.256571501493454,-0.3247409164905548,0.903511643409729,6.5400331
-0.1124408021569252,-0.25587648153305054,-0.32644566893577576,0.902949333190918,6.5553665
-0.11300644278526306,-0.2552138566970825,-0.32762378454208374,0.9026395082473755,6.5708105
-0.11348623037338257,-0.2546469271183014,-0.32875484228134155,0.9023281335830688,6.586164
-0.1141016036272049,-0.2550566494464874,-0.32671523094177246,0.902875542640686,6.6014973
-0.11482042819261551,-0.25530004501342773,-0.32479575276374817,0.9034079313278198,6.6169576
-0.11457128822803497,-0.2548018991947174,-0.3258589804172516,0.9031973481178284,6.6323008
-0.1147937998175621,-0.2548764646053314,-0.3257719576358795,0.9031793475151062,6.6476596
-0.11442779004573822,-0.2547857165336609,-0.32594266533851624,0.9031898379325867,6.6633645
-0.11302174627780914,-0.25379478931427,-0.3279311954975128,0.9029260873794556,6.678386
-0.11262763291597366,-0.2536170482635498,-0.3286605477333069,0.9027600288391113,6.6937798
-0.11252102255821228,-0.25347796082496643,-0.32932594418525696,0.9025698900222778,6.7092084
-0.11213516443967819,-0.2535598576068878,-0.32958269119262695,0.9025012254714966,6.7245292
-0.1117546558380127,-0.2534487843513489,-0.3300447165966034,0.9024107456207275,6.7399299
-0.11244563013315201,-0.2540387511253357,-0.324855774641037,0.9040403962135315,6.7552668
-0.11202848702669144,-0.2536924183368683,-0.32551267743110657,0.9039531350135803,6.7706444
-0.11130226403474808,-0.2530864179134369,-0.32693061232566833,0.9037010073661804,6.7860458
-0.10992393642663956,-0.2522745132446289,-0.32896772027015686,0.9033573269844055,6.8013949
-0.1097976565361023,-0.2525283694267273,-0.32930272817611694,0.9031797647476196,6.8168503
-0.10941403359174728,-0.25254642963409424,-0.32993024587631226,0.9029921889305115,6.8321729
-0.10929383337497711,-0.25250208377838135,-0.33023732900619507,0.9029068946838379,6.847541
-0.10911031067371368,-0.25264185667037964,-0.3299184739589691,0.9030066132545471,6.8629337
-0.10894626379013062,-0.25280460715293884,-0.3298693299293518,0.9029987454414368,6.8782987
-0.10970723628997803,-0.25374636054039,-0.3250480890274048,0.9043897986412048,6.8937055
-0.10937832295894623,-0.2540486454963684,-0.32473301887512207,0.9044579863548279,6.9092099
-0.10933248698711395,-0.25450652837753296,-0.32435110211372375,0.9044718146324158,6.9244334
-0.10917288064956665,-0.25492221117019653,-0.3236180543899536,0.904636561870575,6.9397776
-0.10889694094657898,-0.2551235854625702,-0.32254382967948914,0.9049966931343079,6.95519
-0.1085168719291687,-0.2549515664577484,-0.3219718933105469,0.9052943587303162,6.9705916
-0.10832561552524567,-0.2550235092639923,-0.32082125544548035,0.9057053923606873,6.985919
-0.10796835273504257,-0.2551240026950836,-0.31996190547943115,0.9060238003730774,7.0012947
-0.10784260928630829,-0.2553063929080963,-0.3191288709640503,0.906281054019928,7.0167289
-0.10794242471456528,-0.25554293394088745,-0.3181990385055542,0.906529426574707,7.0320539
-0.10821844637393951,-0.2558351159095764,-0.31732675433158875,0.9067199230194092,7.0474474
-0.10854334384202957,-0.25590717792510986,-0.317070335149765,0.9067503809928894,7.0628234
-0.1089019626379013,-0.25591322779655457,-0.3163470923900604,0.9069583415985107,7.0781653
-0.10920769721269608,-0.25541186332702637,-0.31619879603385925,0.907114565372467,7.0935224
-0.10924479365348816,-0.25512927770614624,-0.31634455919265747,0.9071387648582458,7.1091614
-0.10927466303110123,-0.2548770308494568,-0.31688523292541504,0.9070173501968384,7.1242649
-0.10974758863449097,-0.2544381618499756,-0.31685248017311096,0.9070949554443359,7.1396313
-0.11001031845808029,-0.2541550099849701,-0.316551148891449,0.9072476625442505,7.1549873
-0.10996327549219131,-0.25391244888305664,-0.31676554679870605,0.9072465300559998,7.1703705
-0.11034364253282547,-0.2538986802101135,-0.315738320350647,0.9075621962547302,7.1857467999999995
-0.1104193776845932,-0.2541593611240387,-0.31469711661338806,0.9078416228294373,7.2011236
-0.11032197624444962,-0.25459980964660645,-0.3143371641635895,0.9078546762466431,7.2164807
-0.10947784781455994,-0.253946453332901,-0.3177962899208069,0.9069351553916931,7.2318716
-0.1101488247513771,-0.25451770424842834,-0.31467750668525696,0.9077808260917664,7.2472522
-0.11069224774837494,-0.2549216151237488,-0.3160580098628998,0.9071215391159058,7.2626306
-0.11058931052684784,-0.25487685203552246,-0.31515631079673767,0.9074603319168091,7.2779758
-0.11109659820795059,-0.25509992241859436,-0.3141310513019562,0.9076911807060242,7.293352100000001
-0.11147696524858475,-0.25552046298980713,-0.3133656680583954,0.9077907800674438,7.3094008
-0.11203807592391968,-0.25594568252563477,-0.31238505244255066,0.9079398512840271,7.3241521
-0.11235885322093964,-0.25588536262512207,-0.31221532821655273,0.9079756140708923,7.339492600000001
-0.11205379664897919,-0.25553247332572937,-0.3132078945636749,0.9077708721160889,7.355038100000001
-0.11315043270587921,-0.2559502124786377,-0.31143754720687866,0.9081261157989502,7.370288899999999
-0.11391418427228928,-0.25591060519218445,-0.31148043274879456,0.9080271124839783,7.3856265
-0.11418414115905762,-0.25596144795417786,-0.3118782639503479,0.9078423976898193,7.4009963999999995
-0.11447874456644058,-0.2561641335487366,-0.31158843636512756,0.9078475832939148,7.4164105000000005
-0.11458680033683777,-0.25597062706947327,-0.3117246925830841,0.9078418016433716,7.4317848
-0.11467470228672028,-0.25578057765960693,-0.3109930455684662,0.908135175704956,7.4471496
-0.1148613691329956,-0.25569677352905273,-0.3106808662414551,0.9082419276237488,7.4625312
-0.1147192046046257,-0.2552182674407959,-0.3107196092605591,0.9083812236785889,7.477899
-0.11447765678167343,-0.2547617256641388,-0.310113787651062,0.9087468981742859,7.4932609
-0.11413753777742386,-0.2544572055339813,-0.30948907136917114,0.9090878367424011,7.5086468
-0.11368325352668762,-0.2540813386440277,-0.30869972705841064,0.9095181822776794,7.5240126
-0.11317077279090881,-0.25361984968185425,-0.30745062232017517,0.9101337194442749,7.5394333
-0.11280111968517303,-0.2531275153160095,-0.30632951855659485,0.9106945395469666,7.555075899999999
-0.11299813538789749,-0.25263774394989014,-0.3057769536972046,0.9109917879104614,7.5701627
-0.11396019160747528,-0.251926988363266,-0.30560359358787537,0.9111270308494568,7.5855425
-0.11436975002288818,-0.25094470381736755,-0.3061164915561676,0.9111745357513428,7.6008694
-0.11465006321668625,-0.2505488991737366,-0.30541449785232544,0.9114838242530823,7.6163614
-0.1150120347738266,-0.24982735514640808,-0.3045285642147064,0.9119324684143066,7.6316464999999996
-0.11519750952720642,-0.24929514527320862,-0.3041715919971466,0.912173867225647,7.6470163
-0.11549922078847885,-0.2483230084180832,-0.3043815493583679,0.9123308062553406,7.6624136
-0.11639687418937683,-0.24760349094867706,-0.30331647396087646,0.9127668738365173,7.677770399999999
-0.1167268455028534,-0.24698959290981293,-0.3031204342842102,0.9129561185836792,7.693120899999999
-0.1168895810842514,-0.24662530422210693,-0.3023892343044281,0.9132763147354126,7.708545699999999
-0.11661933362483978,-0.24568845331668854,-0.3032756745815277,0.9132694005966187,7.723937800000001
-0.11664532870054245,-0.2449226826429367,-0.3028348386287689,0.9136179685592651,7.7392858
-0.11657510697841644,-0.24432876706123352,-0.30274510383605957,0.9138157367706299,7.755052500000001
-0.11658652871847153,-0.24393121898174286,-0.3007192015647888,0.9145890474319458,7.7700167
-0.11550021171569824,-0.24312365055084229,-0.3006855845451355,0.9149528741836548,7.7853883
-0.11505801975727081,-0.24228854477405548,-0.298931747674942,0.915804386138916,7.8008988
-0.114471934735775,-0.24155907332897186,-0.2979341745376587,0.9163954854011536,7.8161455
-0.11405494809150696,-0.2408801019191742,-0.29598498344421387,0.9172574281692505,7.8315416
-0.11326593160629272,-0.2400340586900711,-0.29517611861228943,0.917837381362915,7.8469112999999995
-0.11254969984292984,-0.23979496955871582,-0.2955605387687683,0.9178643226623535,7.8622988000000005
-0.11276814341545105,-0.2394336760044098,-0.2946256399154663,0.9182323217391968,7.8776573
-0.11293409764766693,-0.2386559098958969,-0.29295963048934937,0.918947160243988,7.8930465
-0.1123691201210022,-0.2381456196308136,-0.2926173508167267,0.9192578196525574,7.9084289
-0.11198628693819046,-0.2375548630952835,-0.29201453924179077,0.9196490049362183,7.9238387999999995
-0.11219283193349838,-0.23710447549819946,-0.2913868725299835,0.9199391007423401,7.9391986
-0.11211542040109634,-0.23673652112483978,-0.291216641664505,0.9200971722602844,7.9545767
-0.11237937211990356,-0.23642663657665253,-0.29021790623664856,0.9204601645469666,7.9699628
-0.11254410445690155,-0.23630879819393158,-0.28970271348953247,0.9206326007843018,7.985301499999999
-0.1124090924859047,-0.23622363805770874,-0.28889158368110657,0.9209257960319519,8.000907699999999
-0.11234057694673538,-0.2359825223684311,-0.288174033164978,0.9212207198143005,8.016070800000001
-0.11192227154970169,-0.23566734790802002,-0.28748202323913574,0.9215684533119202,8.0314479
-0.11192024499177933,-0.23583631217479706,-0.2868671119213104,0.92171710729599,8.0467902
-0.11188849806785583,-0.23553261160850525,-0.2867278456687927,0.9218418598175049,8.062205599999999
-0.11194081604480743,-0.23517084121704102,-0.28622105717658997,0.9220854640007019,8.0775464
-0.11187421530485153,-0.23497726023197174,-0.28592708706855774,0.9222339987754822,8.0929097
-0.11211425065994263,-0.23492662608623505,-0.2859405279159546,0.922213613986969,8.108315099999999
-0.11196385324001312,-0.2345782220363617,-0.28550809621810913,0.9224544763565063,8.1236748
-0.11187963932752609,-0.23412857949733734,-0.28556543588638306,0.9225611686706543,8.1390459
-0.11158956587314606,-0.2338109165430069,-0.28523844480514526,0.9227780699729919,8.1544311
-0.11113233864307404,-0.23352129757404327,-0.28449583053588867,0.9231356978416443,8.169813900000001
-0.11040739715099335,-0.23328670859336853,-0.2834315299987793,0.9236092567443848,8.185185
-0.1094948798418045,-0.232557475566864,-0.2821659743785858,0.9242890477180481,8.200936500000001
-0.10916734486818314,-0.23222637176513672,-0.2811700105667114,0.9247144460678101,8.2159716
-0.109012670814991,-0.2317512482404709,-0.2800566852092743,0.9251896142959595,8.231335399999999
-0.10880529880523682,-0.23131844401359558,-0.27947714924812317,0.9254975318908691,8.246803400000001
-0.1088903397321701,-0.23091232776641846,-0.2790679335594177,0.9257124662399292,8.2618635
-0.10909634083509445,-0.23067544400691986,-0.27847811579704285,0.9259248375892639,8.2772464
-0.1115533709526062,-0.2309313863515854,-0.2712107300758362,0.9277237057685852,8.2926741
-0.1096276268362999,-0.23017962276935577,-0.2764500677585602,0.9265929460525513,8.307974000000002
-0.11021862924098969,-0.22983211278915405,-0.27627429366111755,0.926661491394043,8.323339
-0.11091963201761246,-0.22958041727542877,-0.2756875157356262,0.9268150925636292,8.3387092
-0.11474638432264328,-0.23067472875118256,-0.2635321617126465,0.9296091794967651,8.3541181
-0.11395188421010971,-0.2301492542028427,-0.2657948136329651,0.9291929006576538,8.3695089
-0.11020326614379883,-0.22863148152828217,-0.2735608220100403,0.9277647137641907,8.3848543
-0.10957549512386322,-0.22855792939662933,-0.2729031443595886,0.9280508756637573,8.4002275
-0.10881973803043365,-0.22859038412570953,-0.2718397378921509,0.9284438490867615,8.415676600000001
-0.10826005786657333,-0.22819596529006958,-0.27108025550842285,0.928828239440918,8.430803099999999
-0.11150550842285156,-0.22943851351737976,-0.2591196894645691,0.9315478801727295,8.446024099999999
-0.11194049566984177,-0.2296828031539917,-0.25607815384864807,0.9322762489318848,8.4613743
-0.11091727018356323,-0.23060007393360138,-0.25157082080841064,0.9333986639976501,8.4767586
-0.11076877266168594,-0.23004823923110962,-0.2510961890220642,0.9336802363395691,8.492688900000001
-0.10666646808385849,-0.2261030524969101,-0.27300453186035156,0.9289608001708984,8.507492899999999
-0.10661254823207855,-0.22641368210315704,-0.2682904005050659,0.930263876914978,8.5228839
-0.10645309090614319,-0.22596654295921326,-0.26752957701683044,0.9306098818778992,8.5383848
-0.10634138435125351,-0.22561849653720856,-0.26722636818885803,0.9307942390441895,8.5536679
-0.10608358681201935,-0.22532984614372253,-0.2668289244174957,0.9310075640678406,8.5689971
-0.10603614896535873,-0.22485467791557312,-0.2663038372993469,0.9312781691551208,8.584346
-0.10625673085451126,-0.22447815537452698,-0.265532910823822,0.9315639138221741,8.5997573
