time,vel,weight
2.561888399999999,1.8513062575827586,0.002225644420274061
2.5673876999999994,1.8556443125946742,0.005076421172559397
2.5731707999999998,1.860083030590823,0.008051254634019548
2.5784015999999994,1.864036802089323,0.010753060169632827
2.582908099999999,1.8673758562260236,0.013074906570202311
2.5874117000000005,1.8706674224417268,0.015401395425585239
2.5919065999999997,1.873891340219452,0.017717980377366403
2.5973948,1.877765061982399,0.02055359177726252
2.6024639999999994,1.8812550978908154,0.023159607995230636
2.607425899999999,1.8846265834871438,0.025725802267467082
2.6119201000000007,1.8876165933171867,0.028043779955692846
2.6169013000000003,1.8908704328183246,0.030613688191780137
2.6209307000000006,1.893454921500824,0.03269190888031969
2.6258871999999993,1.8965687489689773,0.035241545063723186
2.6317391000000008,1.900180140615284,0.03826481480373401
2.6359093,1.9026894212200856,0.040409783675921164
2.6414031,1.9059547204321812,0.04325880661194433
2.6469006000000004,1.909121809845,0.04608843440341431
2.651401999999999,1.911666919036996,0.048412705197052826
2.6563824,1.9144071425386542,0.05096847973737533
2.6609251999999994,1.9168761940287216,0.05332153375085576
2.666402700000001,1.9197735073282338,0.05614739599564385
2.670926099999999,1.9221085710670256,0.05847899155132136
2.6758883000000004,1.9246197787000403,0.06104405100127059
2.6804033,1.926842684834903,0.06336765121810327
2.6848992999999997,1.9290105556902302,0.0656848551638594
2.6899771,1.9313997445799609,0.06830108478241675
2.6949260000000006,1.93367887888134,0.07086222393719044
2.6994314999999993,1.9356946308049845,0.07318453458324121
2.704435,1.9378792684293193,0.07576651320184279
2.708934599999999,1.9397922281209405,0.07808712161446228
2.713409199999999,1.9416388242189901,0.08038410509036556
2.7184071999999997,1.9436565980958544,0.08296283399059835
2.723435500000001,1.9456302661556366,0.0855604422070713
2.7289299000000007,1.9477214656642166,0.08840131505575574
2.7334487000000003,1.949383514222832,0.09073007355571301
2.7384380000000004,1.9511651070139755,0.09330250935053315
2.7434072999999994,1.9528791874436937,0.09585869655350591
2.7484395,1.9545668073747278,0.09846089564196031
2.7534714000000005,1.9561942592073622,0.10105881335542075
2.7574346,1.9574310590151418,0.10309690260124202
2.7629529,1.9591055318282886,0.10595314713364132
2.7684289,1.9606885538541743,0.10876735165856548
2.7731987,1.9620184060795323,0.11122754321256743
2.7784449,1.9634268542360194,0.11394069697105812
2.782960299999999,1.9645914668960112,0.11627786347251064
2.7869624,1.9655797139207327,0.11833555419420971
2.7924451,1.9668841274605233,0.12116941177784271
2.7969793000000003,1.9679088495012316,0.1235020389901456
2.8019263,1.968975932010287,0.12604522731964166
2.8059291,1.9698037343756227,0.12810936589524724
2.8099287000000004,1.9705965737790918,0.1301713379919413
2.8149762000000003,1.971551186919307,0.13278050076261627
2.8199544000000003,1.9724395761137137,0.13535334922008485
2.8244456000000007,1.9731920139891042,0.13766137142187798
2.8294645999999997,1.973987735971729,0.1402555235886565
2.8344731999999997,1.974728395005998,0.14284095825695242
2.8397064000000007,1.975444253673921,0.14553280830613297
2.8449928,1.9761136271562716,0.14826566670616345
2.8504784999999995,1.9767472106516593,0.1511005043635908
2.855523099999999,1.9772745020268223,0.15370208445807024
2.8605324000000003,1.9777455101973298,0.15627637723481533
2.8649974999999994,1.9781257167432198,0.1585884228974459
2.8699750999999996,1.9785004121881564,0.16115394659287635
2.8749599999999997,1.9788256144991427,0.1637186965458381
2.8799875000000004,1.9791053139367416,0.16632037980598033
2.8849663000000003,1.9793315462803358,0.1688816221264168
2.8900050999999998,1.979511764936957,0.1714841822946906
2.8949923999999996,1.9796411171733839,0.17406058996751628
2.8994786999999995,1.97971581503269,0.17637113972804028
2.9039721000000007,1.979751647415398,0.17868272114518963
2.9085178999999997,1.9797483464306413,0.18103582674150187
2.9129804000000004,1.9797063738181424,0.18334121821889945
2.9176067000000003,1.9796230716008254,0.18571975415102113
2.9231757,1.9794686978265776,0.18859054504183467
2.929056599999999,1.9792410968283214,0.19163398366886747
2.9335853000000007,1.9790218324196216,0.19397166599863302
2.9390420000000006,1.9787078451407707,0.19677833943019357
2.9430922000000006,1.9784372715844496,0.19887549101780502
2.9470846,1.978142397119063,0.20093075734643515
2.952261,1.9777169401079844,0.20359289568481137
2.9571068,1.9772708944493473,0.20610363841344656
2.962136299999999,1.9767675804758449,0.2086831926389791
2.9671056,1.9762189726665702,0.21126217945336842
2.9715921000000005,1.975690068113825,0.21356865417022314
2.976102599999999,1.9751188684274714,0.21590019814306882
2.9810855000000007,1.9744494830114743,0.21846056355537372
2.9856078999999998,1.9737983985086887,0.22080381683091518
2.9911049999999992,1.9729620477750358,0.22363798391153572
2.9961018,1.9721553980392112,0.22621495899550542
3.0006062,1.97139183423264,0.22853469049999342
3.0055861999999998,1.970504476175619,0.23110526931288758
3.0100792,1.9696694246874933,0.23341757288967477
3.0147536000000006,1.968761949552598,0.23582803859434415
3.0195863000000003,1.967783931952141,0.23832093366336451
3.024606799999999,1.9667220686249496,0.24091910929098154
3.0290865999999994,1.9657454898834672,0.24322032255904785
3.0341109,1.9646019121947207,0.24581947826045827
3.0397172,1.963280820659068,0.2487079620623938
3.044592699999999,1.9620879616238547,0.2512224703377099
3.0496072000000005,1.9608179410151632,0.25381228954666346
3.0546238,1.9595068320709523,0.2564006644363415
3.0597241000000004,1.958132306916386,0.2590302024253622
3.0640868,1.9569228509763663,0.2612791622853651
3.0696083000000005,1.9553410384011642,0.26413716063402654
3.075122499999999,1.953723878265135,0.26697003814386616
3.080581799999999,1.9520694699493415,0.2697836236748144
3.0861032999999995,1.950340932022589,0.2726400745385384
