x,y,z
0.0,0.0,0.0
0.009298324584960938,-0.029265880584716797,-0.058904290199279785
-0.002562999725341797,-0.01895427703857422,-0.06538629531860352
-0.011444091796875,-0.025212764739990234,-0.06774067878723145
-0.0064373016357421875,-0.03266334533691406,-0.08571147918701172
-0.005781650543212891,-0.041604042053222656,-0.09928643703460693
0.003814697265625,-0.04494190216064453,-0.12360513210296631
-0.0013709068298339844,-0.039696693420410156,-0.1278221607208252
0.015556812286376953,-0.03629922866821289,-0.1277625560760498
0.0152587890625,-0.03606081008911133,-0.13865530490875244
0.009894371032714844,-0.018775463104248047,-0.13771653175354004
0.02205371856689453,-0.011026859283447266,-0.12780725955963135
0.02300739288330078,0.003814697265625,-0.13011693954467773
0.031888484954833984,0.007987022399902344,-0.12010335922241211
0.03695487976074219,0.00095367431640625,-0.11335313320159912
0.04124641418457031,0.010311603546142578,-0.10870397090911865
0.038623809814453125,0.007927417755126953,-0.11779367923736572
0.05161762237548828,0.01138448715209961,-0.13047456741333008
0.05239248275756836,0.004708766937255859,-0.13342499732971191
0.050902366638183594,-0.005185604095458984,-0.1291036605834961
0.04982948303222656,-0.0011920928955078125,-0.1316368579864502
0.04756450653076172,-0.011086463928222656,-0.12046098709106445
0.04220008850097656,-5.9604644775390625e-05,-0.12955069541931152
0.037670135498046875,0.015377998352050781,-0.12886524200439453
0.03224611282348633,0.0026226043701171875,-0.13238191604614258
0.02378225326538086,0.014007091522216797,-0.12652575969696045
0.013649463653564453,0.011146068572998047,-0.12284517288208008
0.015139579772949219,0.018537044525146484,-0.1308917999267578
0.01049041748046875,0.020325183868408203,-0.12712180614471436
0.008940696716308594,0.008285045623779297,-0.13177096843719482
0.011205673217773438,0.0014901161193847656,-0.1427978277206421
0.018835067749023438,-0.011563301086425781,-0.14036893844604492
0.01424551010131836,-0.011563301086425781,-0.13881921768188477
0.01430511474609375,-0.011801719665527344,-0.13984739780426025
0.02014636993408203,-0.008821487426757812,-0.13259053230285645
0.01806020736694336,-0.009834766387939453,-0.11789798736572266
