time,x,y,z,roll,pitch,yow
0.001969699999790464,0.0,0.0,0.0,-1.5902773407317588e-15,2.275920434932113e-32,-1.6399735076296263e-15
0.004422900000008667,0.0,0.0,0.0,-1.5902773407317588e-15,2.275920434932113e-32,-1.6399735076296263e-15
0.006618699999762612,0.012069940567016602,0.002384185791015625,-0.056551769375801086,0.019403018750922443,0.00928932860373642,-0.009701659790875039
0.008579700000154844,0.03698468208312988,-0.005364418029785156,-0.1132618635892868,0.04287305874915958,0.021353006534665583,-0.01168359064342347
0.010773099999823899,0.03698468208312988,-0.005364418029785156,-0.1132618635892868,0.04287305874915957,0.021353006534665576,-0.011683590643423468
0.012532400000054622,0.06440281867980957,-0.022590160369873047,-0.1705903559923172,0.06409418345417302,0.02375623637993119,-0.008225086498613901
0.014221699999779958,0.06440281867980957,-0.022590160369873047,-0.1705903559923172,0.064094183454173,0.023756236379931187,-0.008225086498613901
0.01652169999988473,0.06440281867980957,-0.022590160369873047,-0.1705903559923172,0.06409418345417299,0.023756236379931184,-0.008225086498613901
0.018341500000133237,0.11435151100158691,-0.050008296966552734,-0.2313423901796341,0.08696588871576436,0.02605993680952734,0.00229388625493376
0.02067029999989245,0.11435151100158691,-0.050008296966552734,-0.2313423901796341,0.08696588871576436,0.02605993680952734,0.0022938862549337596
0.022413700000015524,0.1430511474609375,-0.061452388763427734,-0.2847779542207718,0.10664628107902464,0.013571843770497923,0.006667830711522445
0.024471799999901123,0.1430511474609375,-0.061452388763427734,-0.2847779542207718,0.10664628107902463,0.01357184377049792,0.006667830711522444
0.026290599999811093,0.18197298049926758,-0.07200241088867188,-0.3310553729534149,0.12191274967595962,0.013631306471985809,0.000327060414129789
0.028623400000014954,0.18197298049926758,-0.07200241088867188,-0.3310553729534149,0.1219127496759596,0.013631306471985809,0.00032706041412978906
0.030314300000100047,0.22080540657043457,-0.08106231689453125,-0.38115493953227997,0.14368469477417725,0.0043313673685469855,0.0017465144544314257
0.03216169999996055,0.22080540657043457,-0.08106231689453125,-0.38115493953227997,0.14368469477417728,0.004331367368546986,0.0017465144544314259
0.03382950000013807,0.2650022506713867,-0.09226799011230469,-0.42170099914073944,0.15523896755917987,-0.0027843439781884416,0.00395509706488156
0.03582929999993212,0.2650022506713867,-0.09226799011230469,-0.42170099914073944,0.15523896755917987,-0.002784343978188442,0.0039550970648815605
0.03766889999997147,0.32269954681396484,-0.1087188720703125,-0.4817526787519455,0.17607787907485623,-0.007636881889153752,0.021033037107004864
0.03938209999978426,0.32269954681396484,-0.1087188720703125,-0.4817526787519455,0.17607787907485623,-0.007636881889153752,0.021033037107004864
0.04144559999986086,0.32269954681396484,-0.1087188720703125,-0.4817526787519455,0.17607787907485623,-0.007636881889153752,0.02103303710700486
0.043188999999983935,0.3667175769805908,-0.1214742660522461,-0.5244743078947067,0.18391834247089875,-0.011568698778023868,0.024651889191654525
0.04535170000008293,0.3667175769805908,-0.1214742660522461,-0.5244743078947067,0.18391834247089878,-0.011568698778023868,0.02465188919165453
0.047084799999993265,0.4004240036010742,-0.12803077697753906,-0.5553402006626129,0.1833091926685792,-0.01590279072391504,0.0256416333701335
0.048893000000134634,0.4004240036010742,-0.12803077697753906,-0.5553402006626129,0.1833091926685792,-0.01590279072391504,0.0256416333701335
0.05057269999997516,0.43594837188720703,-0.14287233352661133,-0.5981698632240295,0.19564740838450828,-0.010752131157443253,0.02247665802980631
0.052477599999747326,0.43594837188720703,-0.14287233352661133,-0.5981698632240295,0.1956474083845083,-0.010752131157443254,0.02247665802980631
0.05413520000001881,0.4959404468536377,-0.1538395881652832,-0.6296131759881973,0.21682013113597254,-0.02423055388546733,0.017709118447667753
0.05577529999982289,0.4959404468536377,-0.1538395881652832,-0.6296131759881973,0.21682013113597254,-0.024230553885467326,0.017709118447667753
0.05782259999978123,0.4959404468536377,-0.1538395881652832,-0.6296131759881973,0.21682013113597254,-0.024230553885467323,0.017709118447667753
0.05955499999981839,0.5300641059875488,-0.1691579818725586,-0.6670840084552765,0.21819732978222237,-0.03458835952654263,0.014740420180734258
0.06129469999996218,0.5300641059875488,-0.1691579818725586,-0.6670840084552765,0.21819732978222237,-0.034588359526542635,0.014740420180734258
0.06303759999991598,0.569075345993042,-0.18972158432006836,-0.7079802453517914,0.22356239033444186,-0.04002570462861677,0.019154873778021896
0.06494530000009036,0.569075345993042,-0.18972158432006836,-0.7079802453517914,0.2235623903344419,-0.04002570462861677,0.0191548737780219
0.06672359999993205,0.6110966205596924,-0.2111196517944336,-0.7382221519947052,0.22451989792547328,-0.04573369025931993,0.02079119418731705
0.06849969999984751,0.6110966205596924,-0.2111196517944336,-0.7382221519947052,0.22451989792547328,-0.04573369025931992,0.020791194187317053
0.07076550000010684,0.6110966205596924,-0.2111196517944336,-0.7382221519947052,0.22451989792547328,-0.04573369025931991,0.020791194187317057
0.07249539999975241,0.6597042083740234,-0.2281665802001953,-0.766189768910408,0.2242913714121794,-0.055339456461950744,0.023988846110269257
0.07470699999976205,0.6597042083740234,-0.2281665802001953,-0.766189768910408,0.22429137141217945,-0.05533945646195074,0.023988846110269257
0.07644200000004275,0.7116794586181641,-0.2562403678894043,-0.8016489446163177,0.23454716259206043,-0.05671898464928971,0.0188861038237524
0.07858489999989615,0.7116794586181641,-0.2562403678894043,-0.8016489446163177,0.23454716259206043,-0.05671898464928971,0.0188861038237524
0.08026889999973719,0.7092952728271484,-0.2684593200683594,-0.8202455937862396,0.22981051480954215,-0.0749317890877492,0.03405412586682906
0.0819258000001355,0.7092952728271484,-0.2684593200683594,-0.8202455937862396,0.22981051480954212,-0.0749317890877492,0.03405412586682906
0.08356559999992896,0.7497668266296387,-0.30499696731567383,-0.8474811911582947,0.23808919807071874,-0.08945203426808998,0.03757795534164729
0.08514809999996942,0.7497668266296387,-0.30499696731567383,-0.8474811911582947,0.23808919807071874,-0.08945203426808998,0.03757795534164729
0.08730719999994108,0.7497668266296387,-0.30499696731567383,-0.8474811911582947,0.23808919807071874,-0.08945203426808997,0.03757795534164729
0.08910400000013396,0.8001327514648438,-0.34230947494506836,-0.8831880986690521,0.24916740139584137,-0.0837376517896962,0.04295893925918238
0.09100790000002235,0.8001327514648438,-0.34230947494506836,-0.8831880986690521,0.24916740139584137,-0.08373765178969618,0.04295893925918238
0.0926235000001725,0.8460581302642822,-0.37407875061035156,-0.9057968854904175,0.25647723270335276,-0.09470542420078748,0.0455826783003789
0.09426260000009279,0.8460581302642822,-0.37407875061035156,-0.9057968854904175,0.25647723270335276,-0.09470542420078748,0.04558267830037889
0.09594920000017737,0.8855462074279785,-0.4118680953979492,-0.932592898607254,0.27296458154500164,-0.09804022409930231,0.05034165806920503
0.09778559999995196,0.8855462074279785,-0.4118680953979492,-0.932592898607254,0.2729645815450017,-0.09804022409930233,0.05034165806920504
0.09993589999976393,0.8855462074279785,-0.4118680953979492,-0.932592898607254,0.2729645815450017,-0.09804022409930234,0.050341658069205056
0.10169420000011087,0.9342432022094727,-0.45865774154663086,-0.9571332484483719,0.2759303691120451,-0.11376618903923787,0.03777367306929778
0.10386489999973492,0.9342432022094727,-0.45865774154663086,-0.9571332484483719,0.2759303691120451,-0.11376618903923787,0.03777367306929778
0.10556159999987358,0.980079174041748,-0.4979372024536133,-0.9839683771133423,0.28754782540918056,-0.11987126811510455,0.041653037985859995
0.10777969999980996,0.980079174041748,-0.4979372024536133,-0.9839683771133423,0.2875478254091805,-0.11987126811510455,0.041653037985859995
0.10945989999981975,1.035451889038086,-0.5333423614501953,-1.0195020586252213,0.30250269047432177,-0.13624950458347748,0.047744618908186175
0.11120419999997466,1.035451889038086,-0.5333423614501953,-1.0195020586252213,0.3025026904743217,-0.13624950458347745,0.04774461890818618
0.11288620000004812,1.080244779586792,-0.5660653114318848,-1.0424330830574036,0.32142764466842655,-0.14158130879844685,0.05150119594012346
0.11482539999997243,1.080244779586792,-0.5660653114318848,-1.0424330830574036,0.3214276446684265,-0.14158130879844685,0.05150119594012345
0.1165219999998044,1.1300742626190186,-0.6121993064880371,-1.0771788656711578,0.3468629002553235,-0.15082411457207345,0.05588823404377717
0.11826259999998001,1.1300742626190186,-0.6121993064880371,-1.0771788656711578,0.3468629002553235,-0.15082411457207348,0.05588823404377717
0.1203827999997884,1.1300742626190186,-0.6121993064880371,-1.0771788656711578,0.3468629002553235,-0.1508241145720735,0.05588823404377717
0.12199240000018108,1.1782348155975342,-0.6555914878845215,-1.1021420359611511,0.3566141839599752,-0.17908169871381885,0.06629991399739912
0.12385529999983191,1.1782348155975342,-0.6555914878845215,-1.1021420359611511,0.35661418395997524,-0.17908169871381885,0.06629991399739912
0.12556420000009894,1.225590705871582,-0.6944537162780762,-1.1517945677042007,0.4182374290070307,-0.15238921121571566,0.07833030066226408
0.12750280000000203,1.225590705871582,-0.6944537162780762,-1.1517945677042007,0.4182374290070307,-0.15238921121571566,0.0783303006622641
0.1293068999998468,1.2800097465515137,-0.7361769676208496,-1.1812616139650345,0.42759090990090987,-0.17993792467337186,0.09419337076216448
0.13112899999987349,1.2800097465515137,-0.7361769676208496,-1.1812616139650345,0.42759090990090987,-0.17993792467337186,0.09419337076216448
0.13343669999994745,1.2800097465515137,-0.7361769676208496,-1.1812616139650345,0.42759090990090987,-0.17993792467337186,0.09419337076216448
0.13522069999999076,1.326143741607666,-0.7787346839904785,-1.2045595794916153,0.45546602481903453,-0.17520505291297359,0.10352593539224164
0.13749030000008133,1.326143741607666,-0.7787346839904785,-1.2045595794916153,0.4554660248190344,-0.17520505291297359,0.10352593539224164
0.1393417999997837,1.419663429260254,-0.8341073989868164,-1.2664180248975754,0.5078397680103093,-0.13776671538991278,0.11499674258314907
0.1414743999998791,1.419663429260254,-0.8341073989868164,-1.2664180248975754,0.5078397680103094,-0.1377667153899128,0.1149967425831491
0.14333799999985786,1.4818012714385986,-0.8742809295654297,-1.2911837548017502,0.521967015100469,-0.1410705243713923,0.12592830690521975
0.14557299999978568,1.4818012714385986,-0.8742809295654297,-1.2911837548017502,0.5219670151004692,-0.1410705243713923,0.12592830690521975
0.14737289999993664,1.5232563018798828,-0.9145140647888184,-1.3137944042682648,0.5237950034459282,-0.1571609473169017,0.1395846351729095
0.14944299999979194,1.5232563018798828,-0.9145140647888184,-1.3137944042682648,0.5237950034459282,-0.15716094731690167,0.1395846351729095
0.15104239999982383,1.563340425491333,-0.9576082229614258,-1.3503320515155792,0.5353499682853822,-0.15957768187384985,0.14685726754487857
0.15272879999974975,1.563340425491333,-0.9576082229614258,-1.3503320515155792,0.5353499682853822,-0.15957768187384985,0.14685726754487854
0.15444419999994352,1.6051232814788818,-1.010596752166748,-1.384839415550232,0.5429386019423899,-0.1661504743918018,0.1536664176440141
0.15649649999977555,1.6051232814788818,-1.010596752166748,-1.384839415550232,0.5429386019423899,-0.1661504743918018,0.15366641764401412
0.1583594999997331,1.6466081142425537,-1.0601282119750977,-1.414712518453598,0.5397064977875378,-0.18081596426269952,0.16322457680255834
0.1600456999999551,1.6466081142425537,-1.0601282119750977,-1.414712518453598,0.5397064977875378,-0.18081596426269955,0.1632245768025583
0.16217980000010357,1.6466081142425537,-1.0601282119750977,-1.414712518453598,0.5397064977875378,-0.18081596426269958,0.16322457680255828
0.1639156000001094,1.6966462135314941,-1.104295253753662,-1.4523304998874664,0.5420933090220573,-0.18097180879502903,0.17344482322578
0.16561730000012176,1.6966462135314941,-1.104295253753662,-1.4523304998874664,0.5420933090220572,-0.18097180879502903,0.17344482322578
0.1672801999998228,1.7502307891845703,-1.1488795280456543,-1.4904830604791641,0.5519404206289203,-0.1875909162352046,0.18217153166185593
0.1690267999997559,1.7502307891845703,-1.1488795280456543,-1.4904830604791641,0.5519404206289205,-0.1875909162352046,0.18217153166185596
0.1707261000001381,1.8025338649749756,-1.1996030807495117,-1.5286151319742203,0.5593135506650809,-0.18561658487337399,0.1975364933808502
0.17237909999994372,1.8025338649749756,-1.1996030807495117,-1.5286151319742203,0.5593135506650809,-0.185616584873374,0.19753649338085022
0.1744871000000785,1.8025338649749756,-1.1996030807495117,-1.5286151319742203,0.5593135506650809,-0.18561658487337404,0.19753649338085025
0.1761751999997614,1.8573999404907227,-1.2454986572265625,-1.5711206942796707,0.5690593826325937,-0.17592855088962817,0.21133535273333107
0.17798210000000836,1.8573999404907227,-1.2454986572265625,-1.5711206942796707,0.5690593826325938,-0.17592855088962817,0.2113353527333311
0.1797234999999091,1.9130408763885498,-1.2929439544677734,-1.6252901405096054,0.5772269273956795,-0.1767423675984934,0.22965479192844743
0.1814908999999716,1.9130408763885498,-1.2929439544677734,-1.6252901405096054,0.5772269273956794,-0.1767423675984934,0.22965479192844748
0.18330609999975422,1.973569393157959,-1.3431906700134277,-1.680934801697731,0.5888462018929016,-0.15951910834557056,0.2457177603848101
0.18496899999991,1.973569393157959,-1.3431906700134277,-1.680934801697731,0.5888462018929016,-0.15951910834557056,0.24571776038481016
0.18726509999987684,1.973569393157959,-1.3431906700134277,-1.680934801697731,0.5888462018929016,-0.15951910834557056,0.24571776038481022
0.18895500000007814,2.0321905612945557,-1.4016032218933105,-1.7447974532842636,0.6023669495482856,-0.16544881397450734,0.2690981479709496
0.1910107999997308,2.0321905612945557,-1.4016032218933105,-1.7447974532842636,0.6023669495482856,-0.16544881397450736,0.2690981479709496
0.19272829999999885,2.087503671646118,-1.4542937278747559,-1.8074959516525269,0.6027026784633326,-0.18008946489034547,0.2831794058417766
0.1945701999998164,2.087503671646118,-1.4542937278747559,-1.8074959516525269,0.6027026784633327,-0.1800894648903455,0.28317940584177664
0.1962948000000324,2.1517276763916016,-1.5312433242797852,-1.8815379589796066,0.6088640527991365,-0.20137013947057475,0.31410402796091325
0.19810789999974077,2.1517276763916016,-1.5312433242797852,-1.8815379589796066,0.6088640527991365,-0.20137013947057475,0.31410402796091325
0.19979259999990973,2.21174955368042,-1.5938878059387207,-1.946737989783287,0.6172711772168901,-0.2132431947496095,0.3313274776224231
0.20138180000003558,2.21174955368042,-1.5938878059387207,-1.946737989783287,0.6172711772168901,-0.2132431947496095,0.33132747762242315
0.20317160000013246,2.21174955368042,-1.5938878059387207,-1.946737989783287,0.61727117721689,-0.2132431947496095,0.3313274776224232
0.20491360000005443,2.2731423377990723,-1.6617774963378906,-2.001402899622917,0.6219535555657888,-0.21971328646160293,0.34548319384417614
0.20667610000009518,2.2731423377990723,-1.6617774963378906,-2.001402899622917,0.6219535555657887,-0.2197132864616029,0.34548319384417603
0.2085026999998263,2.344757318496704,-1.7243027687072754,-2.065977081656456,0.6427516616536382,-0.20368206281631873,0.35880964407444826
0.2101333999999042,2.344757318496704,-1.7243027687072754,-2.065977081656456,0.6427516616536382,-0.2036820628163187,0.35880964407444826
0.21237250000012864,2.344757318496704,-1.7243027687072754,-2.065977081656456,0.6427516616536382,-0.20368206281631865,0.35880964407444826
0.21402350000016668,2.4087727069854736,-1.7974376678466797,-2.133522182703018,0.6457394440356022,-0.220265795573008,0.37651886126871437
0.21603360000017346,2.4087727069854736,-1.7974376678466797,-2.133522182703018,0.6457394440356022,-0.220265795573008,0.3765188612687144
0.2176856000000953,2.4898946285247803,-1.8848776817321777,-2.196354791522026,0.636103660285096,-0.2620210426738867,0.3902658696383541
