x,y,z,w
0.03935805335640907,0.12240670621395111,0.13901689648628235,0.981907308101654
0.03935805335640907,0.12240670621395111,0.13901689648628235,0.981907308101654
0.03939085826277733,0.12312210351228714,0.1380336433649063,0.9819552302360535
0.03935544565320015,0.12336721271276474,0.1379036158323288,0.9819440841674805
0.039215587079524994,0.12366820126771927,0.13773757219314575,0.9819351434707642
0.03921940177679062,0.12390504777431488,0.13769879937171936,0.9819106459617615
0.03927814960479736,0.12419579923152924,0.13793064653873444,0.9818389415740967
0.039358507841825485,0.1243593841791153,0.13764822483062744,0.9818546772003174
0.039242204278707504,0.12441090494394302,0.13721413910388947,0.9819136261940002
0.03898797929286957,0.1248508021235466,0.13616205751895905,0.9820143580436707
0.03929314389824867,0.1252339631319046,0.13594916462898254,0.9819828271865845
0.039590880274772644,0.12554651498794556,0.13581939041614532,0.9819489121437073
0.03964928910136223,0.12556026875972748,0.13568736612796783,0.9819631576538086
0.039171911776065826,0.12503813207149506,0.1349565088748932,0.9821495413780212
0.039028722792863846,0.12477902323007584,0.13352516293525696,0.9823838472366333
0.03827862814068794,0.12366476655006409,0.13330583274364471,0.9825840592384338
0.0381137914955616,0.12323857098817825,0.132559135556221,0.9827449917793274
0.03827743977308273,0.12243835628032684,0.133585587143898,0.9826996326446533
0.03901650011539459,0.12192803621292114,0.13367167115211487,0.9827224016189575
0.03941604495048523,0.12101368606090546,0.1334003508090973,0.9828563332557678
0.03922918811440468,0.11996669322252274,0.13294090330600739,0.9830543398857117
0.0391044057905674,0.1191619262099266,0.13243302702903748,0.9832257628440857
0.03937705233693123,0.11806994676589966,0.13192951679229736,0.9834142327308655
0.040146201848983765,0.11778778582811356,0.13136900961399078,0.9834920763969421
0.04143350198864937,0.11838756501674652,0.13007371127605438,0.9835387468338013
0.043033212423324585,0.11842995136976242,0.13001294434070587,0.9834730625152588
0.04430307075381279,0.11829207092523575,0.12989705801010132,0.9834485054016113
0.04484220966696739,0.11773047596216202,0.12909790873527527,0.983596682548523
0.0449368990957737,0.11559805274009705,0.12854687869548798,0.9839174747467041
0.04515186324715614,0.11374936252832413,0.12756502628326416,0.9842507839202881
0.045611001551151276,0.11261049658060074,0.12695764005184174,0.9844390749931335
0.04655573517084122,0.11217471212148666,0.1262587308883667,0.984534502029419
0.0484386645257473,0.11291693896055222,0.12489183992147446,0.9845331311225891
0.04961678758263588,0.11283060163259506,0.12366966903209686,0.9846386313438416
0.050549909472465515,0.1108032688498497,0.1235458254814148,0.984836995601654
0.05110059678554535,0.10904546082019806,0.1227608472108841,0.9851028919219971
0.0511191189289093,0.10774192959070206,0.12126863747835159,0.985430121421814
0.05112165957689285,0.10689237713813782,0.12051805108785629,0.9856145977973938
0.051153816282749176,0.10665886104106903,0.11966787278652191,0.9857417345046997
0.051730990409851074,0.10668051242828369,0.11913798749446869,0.985773503780365
0.052458588033914566,0.10667378455400467,0.11861572414636612,0.985798716545105
0.04967721551656723,0.10876231640577316,0.1141805574297905,0.9862381815910339
0.05334795266389847,0.10450215637683868,0.11734221875667572,0.9861359596252441
0.05350415036082268,0.10349839180707932,0.11687417328357697,0.9862889051437378
0.05420425534248352,0.1024484932422638,0.11593683063983917,0.9864709973335266
0.05456642806529999,0.10212316364049911,0.11403636634349823,0.9867061972618103
0.05570785701274872,0.10188288986682892,0.11216465383768082,0.9868817329406738
0.05673579126596451,0.10164784640073776,0.11032898724079132,0.9870544075965881
0.057235993444919586,0.1009979173541069,0.10903818160295486,0.9872356057167053
0.058351069688797,0.10082085430622101,0.10800359398126602,0.9873021841049194
0.05996391549706459,0.10127738863229752,0.10639455169439316,0.9873335361480713
0.06064053624868393,0.10146956890821457,0.10543374717235565,0.9873754978179932
