time,x,y,z
9.595514900000001,-105.73043674230576,-39.93035852909088,4.614084959030151
9.599517500000001,-105.69273680448532,-39.96087610721588,4.603028297424316
9.6035432,-105.65648227930069,-39.99778628349304,4.599541425704956
9.607535900000002,-105.6162640452385,-40.030673146247864,4.592299461364746
9.6115751,-105.5782362818718,-40.07818549871445,4.588425159454346
9.615675800000002,-105.54208606481552,-40.12186825275421,4.588067531585693
9.620566100000001,-105.50128668546677,-40.15690088272095,4.591494798660278
9.625099900000002,-105.47330230474472,-40.21643102169037,4.6021342277526855
9.629575200000001,-105.44251650571823,-40.26131331920624,4.595279693603516
9.634077300000001,-105.41857033967972,-40.319234132766724,4.596114158630371
9.6380853,-105.40083795785904,-40.38681834936142,4.58952784538269
9.642583000000002,-105.38821667432785,-40.440380573272705,4.584699869155884
9.6470892,-105.3946241736412,-40.499329566955566,4.592716693878174
9.651079200000002,-105.38684576749802,-40.54221510887146,4.60091233253479
9.6555873,-105.3851917386055,-40.597617626190186,4.608094692230225
9.6600721,-105.38593679666519,-40.63984006643295,4.632920026779175
9.664071200000002,-105.3747907280922,-40.69054126739502,4.669457674026489
9.668574,-105.35716265439987,-40.72384536266327,4.722505807876587
9.672572200000001,-105.32888025045395,-40.76136648654938,4.792928695678711
9.676639600000001,-105.29128462076187,-40.786921977996826,4.8815906047821045
9.681130500000002,-105.24000972509384,-40.81304371356964,5.001187324523926
9.685614900000001,-105.1725372672081,-40.83462059497833,5.141258239746094
9.689592900000001,-105.0933226943016,-40.85087776184082,5.319446325302124
9.694088800000003,-104.99017685651779,-40.88100045919418,5.512028932571411
9.6981137,-104.87649589776993,-40.89539498090744,5.71519136428833
9.702606300000003,-104.74895685911179,-40.9088060259819,5.937695503234863
9.706610700000002,-104.60978001356125,-40.92072695493698,6.179153919219971
9.711670600000001,-104.25106436014175,-40.95069319009781,6.754815578460693
9.715690200000001,-104.01833802461624,-40.96405208110809,7.064878940582275
9.7201953,-103.75892370939255,-40.98644107580185,7.390260696411133
9.724190100000001,-103.44443470239639,-40.982216596603394,7.717698812484741
9.7286645,-103.08641940355301,-41.01108759641647,8.058369159698486
9.732667000000003,-102.61974483728409,-41.0943403840065,8.414894342422485
9.7371485,-102.14529186487198,-41.140422224998474,8.786141872406006
9.741158600000002,-101.65294259786606,-41.16934537887573,9.18319821357727
9.7451452,-101.06698423624039,-41.166551411151886,9.605437517166138
9.749143400000001,-100.38045793771744,-41.15346819162369,10.030567646026611
9.7536758,-99.63231533765793,-41.135407984256744,10.462045669555664
9.758179300000002,-98.8059714436531,-41.10679030418396,10.928750038146973
9.76218,-97.87880629301071,-41.132427752017975,11.41098141670227
9.766193100000002,-96.90501540899277,-41.071221232414246,11.961281299591064
9.7706619,-95.83335369825363,-41.04934632778168,12.520819902420044
9.775181800000002,-94.70876306295395,-41.018448770046234,13.084709644317627
9.779175300000002,-93.47371011972427,-40.983833372592926,13.681173324584961
9.783658900000002,-92.1945795416832,-40.9737154841423,14.245748519897461
9.787684000000002,-90.79419821500778,-40.88876396417618,14.923661947250366
9.7917086,-89.35830742120743,-40.812067687511444,15.576601028442383
9.795714,-87.8923162817955,-40.782369673252106,16.23833179473877
9.799692200000003,-86.35448664426804,-40.703386068344116,16.90542697906494
9.8037174,-84.66962724924088,-40.63180834054947,17.593204975128174
9.8081928,-82.97788351774216,-40.569692850112915,18.275171518325806
9.812205900000002,-81.25276118516922,-40.473632514476776,19.003868103027344
9.816193700000003,-79.4108435511589,-40.359266102313995,19.723832607269287
9.820220300000003,-77.65815407037735,-40.25166481733322,20.4237699508667
9.824266100000003,-75.8131816983223,-40.04518687725067,21.16239070892334
9.828748400000002,-73.79405945539474,-39.95799273252487,21.884560585021973
9.833243500000002,-71.71358913183212,-39.85287249088287,22.647708654403687
9.837245800000002,-69.65387612581253,-39.6830290555954,23.3842134475708
9.841760100000002,-67.46741384267807,-39.55187648534775,24.141401052474976
9.846225500000003,-65.21604210138321,-39.43054378032684,24.938136339187622
9.8507581,-62.95544654130936,-39.35876488685608,25.692611932754517
9.855248300000003,-60.65506488084793,-39.205364882946014,26.429176330566406
9.859222900000002,-58.24869126081467,-39.096638560295105,27.185767889022827
9.863278900000001,-55.85087090730667,-38.971565663814545,27.892857789993286
9.867750700000002,-53.47176641225815,-38.808248937129974,28.55709195137024
9.872243600000001,-51.11800879240036,-38.59112411737442,29.20106053352356
9.876226800000001,-48.64863306283951,-38.4197011590004,29.84142303466797
9.8802619,-46.14787548780441,-38.27941417694092,30.44569492340088
9.884260000000001,-43.615393340587616,-38.12878578901291,31.03327751159668
9.888770000000001,-41.032977402210236,-37.9897803068161,31.597107648849487
9.893257000000002,-38.42071443796158,-37.82094269990921,32.105088233947754
9.8972491,-35.76181083917618,-37.661075592041016,32.61652588844299
9.901253100000002,-33.0195352435112,-37.51736134290695,33.1079363822937
9.905273900000001,-30.285507440567017,-37.35695034265518,33.57553482055664
9.909280500000001,-27.47631072998047,-37.215545773506165,33.98272395133972
9.9133019,-24.64987337589264,-37.08276152610779,34.38326716423035
9.917338,-21.80705964565277,-36.92830353975296,34.71288084983826
9.921816100000001,-18.90159398317337,-36.84297949075699,35.023897886276245
9.925828900000003,-16.023024916648865,-36.706432700157166,35.26347875595093
9.930301700000001,-13.118565082550049,-36.63012385368347,35.489559173583984
9.934331,-10.212302207946777,-36.50205582380295,35.623401403427124
9.938326,-7.260948419570923,-36.45767271518707,35.693228244781494
9.942846000000003,-4.3686628341674805,-36.38648986816406,35.73954105377197
9.9472998,-1.6172528266906738,-36.262333393096924,35.674989223480225
9.951314800000002,1.3094842433929443,-36.20051592588425,35.62474250793457
9.955863,4.321970045566559,-36.130987107753754,35.534799098968506
9.959851500000003,7.279552519321442,-36.09100729227066,35.4216992855072
9.9639712,10.225825011730194,-35.979241132736206,35.278141498565674
9.967943700000003,13.16690444946289,-35.87651997804642,35.09622812271118
9.972467400000003,16.166649758815765,-35.76439619064331,34.880638122558594
9.976964500000001,19.157901406288147,-35.576947033405304,34.64135527610779
9.980971200000003,22.11211994290352,-35.41664779186249,34.39903259277344
9.984949200000003,25.074999779462814,-35.227686166763306,34.18490290641785
9.988987700000003,28.033774346113205,-35.01812368631363,33.935546875
9.993442400000003,31.005818396806717,-34.73058342933655,33.67877006530762
9.9974472,33.96608307957649,-34.515224397182465,33.40214490890503
10.001974700000002,36.95758804678917,-34.19507294893265,33.1493616104126
10.006447700000002,39.89749029278755,-33.891625702381134,32.89550542831421
10.0104462,42.82086342573166,-33.55971723794937,32.6104462146759
10.014503400000002,45.72472348809242,-33.210188150405884,32.3045551776886
10.019006000000001,48.627085983753204,-32.851383090019226,32.030850648880005
10.0229797,51.46879702806473,-32.49490261077881,31.706809997558594
10.027003400000002,54.31719869375229,-32.1129634976387,31.375467777252197
10.0310396,57.13995918631554,-31.75882250070572,31.05834126472473
10.035513400000003,59.84649807214737,-31.281687319278717,30.658721923828125
10.039503700000001,62.62790132313967,-30.926667153835297,30.24110198020935
10.043978600000003,65.33113587647676,-30.53756058216095,29.861748218536377
10.047987300000003,67.96828098595142,-30.116111040115356,29.47172522544861
10.052481500000003,70.59894129633904,-29.679253697395325,29.000014066696167
10.056487800000003,73.14448524266481,-29.24468368291855,28.584212064743042
10.0604865,75.66454028710723,-28.810620307922363,28.18775177001953
10.064498800000003,78.1528374645859,-28.384320437908173,27.767539024353027
10.0690004,80.59495035558939,-27.925215661525726,27.36276388168335
10.0730532,82.97224575653672,-27.47933566570282,26.95786952972412
10.077028300000002,85.25726106017828,-27.038246393203735,26.56528353691101
10.0810445,87.5483462586999,-26.57148987054825,26.16754174232483
10.0854958,89.72468972206116,-26.179127395153046,25.773853063583374
10.0895258,91.87039267271757,-25.715433061122894,25.41571855545044
10.094007600000001,93.9455684274435,-25.277093052864075,25.016844272613525
10.098010600000002,95.96895053982735,-24.876989424228668,24.64616298675537
10.102503300000002,97.93915040791035,-24.42643791437149,24.26356077194214
10.106501100000003,99.87160935997963,-24.028196930885315,23.87833595275879
10.110509400000002,101.70306265354156,-23.596353828907013,23.451417684555054
10.114544500000001,103.51347364485264,-23.187972605228424,23.0138897895813
10.118527700000001,105.19755817949772,-22.80811220407486,22.61883020401001
10.1225171,106.87241330742836,-22.460855543613434,22.168457508087158
10.127045600000002,108.44039171934128,-22.13267982006073,21.694213151931763
10.131051600000003,109.99210923910141,-21.79516851902008,21.182328462600708
10.135516900000002,111.43449321389198,-21.483123302459717,20.68769931793213
10.1400206,112.8464825451374,-21.159641444683075,20.149827003479004
10.144015,114.16859179735184,-20.90616524219513,19.602566957473755
10.148019600000001,115.46678096055984,-20.626738667488098,19.038647413253784
10.152017800000003,116.7028583586216,-20.391017198562622,18.479526042938232
10.1565261,117.92368441820145,-20.126916468143463,17.90076494216919
10.1611893,120.20190060138702,-19.70107853412628,16.709506511688232
10.165541700000002,121.26697599887848,-19.484832882881165,16.118377447128296
10.1700704,122.31509014964104,-19.272834062576294,15.52686095237732
10.174544700000002,123.36762249469757,-19.060462713241577,14.89749550819397
10.178549,124.37248975038528,-18.8206285238266,14.318287372589111
10.182560900000002,125.3996454179287,-18.589116632938385,13.717114925384521
10.187050200000002,126.37711316347122,-18.3558389544487,13.133257627487183
10.1910998,127.31865420937538,-18.11598241329193,12.588828802108765
10.195033600000002,128.29454615712166,-17.897076904773712,11.968106031417847
10.199089700000002,129.24999743700027,-17.633356153964996,11.38964295387268
10.203591200000002,130.13269007205963,-17.36871898174286,10.84357500076294
