x,y,z,time
-0.9925952553749084,0.17986752092838287,-0.31174132227897644,5.4153873
-0.9926115274429321,0.1799359768629074,-0.3118074834346771,5.4307663999999995
-0.9926087856292725,0.1799774467945099,-0.3119133412837982,5.446161999999999
-0.9926406145095825,0.18003328144550323,-0.31195804476737976,5.461532999999999
-0.992669939994812,0.18004164099693298,-0.31200969219207764,5.4769026
-0.9927464127540588,0.18004372715950012,-0.31206464767456055,5.4922942
-0.992800772190094,0.18002231419086456,-0.3120758831501007,5.5076483
-0.9928891658782959,0.18005728721618652,-0.31212419271469116,5.523070199999999
-0.9929713606834412,0.1800757497549057,-0.3121701180934906,5.5384547
-0.9930385947227478,0.18009357154369354,-0.31221309304237366,5.5539339
-0.9931087493896484,0.18011313676834106,-0.3122498393058777,5.5691571
-0.9931914210319519,0.18012912571430206,-0.31228333711624146,5.5845313999999995
-0.9932711124420166,0.1801806390285492,-0.31235548853874207,5.599905799999999
-0.9933179616928101,0.18021096289157867,-0.31239399313926697,5.615291999999999
-0.9933934807777405,0.18026696145534515,-0.31244075298309326,5.6306758
-0.9934751987457275,0.1803302764892578,-0.31250065565109253,5.6460291
-0.993540346622467,0.1803642064332962,-0.312544047832489,5.661429
-0.9936264753341675,0.18038208782672882,-0.3125603497028351,5.6768084
-0.993695855140686,0.18039269745349884,-0.31258875131607056,5.6921766
-0.9937449097633362,0.18039026856422424,-0.31260454654693604,5.7075423
-0.9938339591026306,0.18037724494934082,-0.31260281801223755,5.7229652
-0.993910014629364,0.18031366169452667,-0.31256386637687683,5.7382908
-0.9939820170402527,0.180105522274971,-0.3124959170818329,5.7538057
-0.9940109848976135,0.1799308806657791,-0.3124558925628662,5.7690595
-0.99405837059021,0.17964892089366913,-0.3123619556427002,5.784440399999999
-0.9940864443778992,0.17938455939292908,-0.3122773766517639,5.799836
-0.9940964579582214,0.17918860912322998,-0.3121955394744873,5.8151898
-0.9941031336784363,0.1790444552898407,-0.31214258074760437,5.830556799999999
-0.9941031336784363,0.1789369285106659,-0.31211695075035095,5.8459381
-0.9941179156303406,0.1788651943206787,-0.3121025562286377,5.8613140999999995
-0.9941617250442505,0.17878605425357819,-0.3120822608470917,5.876684399999999
-0.9942329525947571,0.17874443531036377,-0.31203851103782654,5.8920422
-0.9942512512207031,0.17872929573059082,-0.3120107352733612,5.9074165
-0.9943103790283203,0.17874406278133392,-0.3119988441467285,5.9228207
-0.9943411946296692,0.17877724766731262,-0.3119230270385742,5.938176599999999
-0.9944122433662415,0.17877864837646484,-0.3118996322154999,5.953581
-0.9945030808448792,0.17879126965999603,-0.3118472695350647,5.9689397
-0.9946184754371643,0.17879626154899597,-0.3117644190788269,5.984327599999999
-0.9947400093078613,0.17879027128219604,-0.311686247587204,6.0000746
-0.9948169589042664,0.17880459129810333,-0.31163057684898376,6.015080299999999
-0.9949817061424255,0.17882217466831207,-0.31155428290367126,6.030443
-0.9950759410858154,0.17885702848434448,-0.3114165663719177,6.0458037
-0.9951922297477722,0.1788683980703354,-0.31132638454437256,6.0613116
-0.9952534437179565,0.17886623740196228,-0.3111524283885956,6.0765899999999995
-0.9954049587249756,0.17889341711997986,-0.3109608590602875,6.0919443
-0.9954821467399597,0.17886309325695038,-0.31077003479003906,6.107314799999999
-0.9956351518630981,0.17881859838962555,-0.3104620575904846,6.1227049
-0.9957745671272278,0.17876297235488892,-0.3100241720676422,6.1380569
-0.9958904981613159,0.17869597673416138,-0.3096671998500824,6.1534491
-0.9960874319076538,0.178670734167099,-0.3091092109680176,6.168812099999999
-0.9963198304176331,0.17860889434814453,-0.3084797263145447,6.1841814
-0.9966312050819397,0.1785423308610916,-0.3076901435852051,6.1999827
-0.996824324131012,0.17855510115623474,-0.30683431029319763,6.2149451
-0.9971619844436646,0.17852960526943207,-0.30568984150886536,6.2303247
-0.997596800327301,0.17859235405921936,-0.3042964041233063,6.2457120999999995
-0.9980199933052063,0.17871062457561493,-0.30297964811325073,6.2610956
-0.9985399842262268,0.17891675233840942,-0.30101391673088074,6.276476499999999
-0.9993299841880798,0.17924393713474274,-0.29863762855529785,6.2918255
-1.000003695487976,0.17945481836795807,-0.29659339785575867,6.307215299999999
-1.001015067100525,0.18007008731365204,-0.2936035692691803,6.322597
-1.0022261142730713,0.18086999654769897,-0.29013893008232117,6.337955999999999
-1.003143310546875,0.1816132813692093,-0.28729063272476196,6.353338699999999
-1.0044372081756592,0.18279056251049042,-0.28301456570625305,6.368866499999999
-1.005686640739441,0.1841142624616623,-0.2782945930957794,6.3840844
-1.0067509412765503,0.18536962568759918,-0.2743079960346222,6.3995146
-1.008099913597107,0.186848983168602,-0.26849329471588135,6.414843299999999
-1.0092754364013672,0.1883518546819687,-0.26181042194366455,6.4302193999999995
-1.0105003118515015,0.1899493783712387,-0.25439271330833435,6.4455852
-1.0114318132400513,0.19113023579120636,-0.24839305877685547,6.4609885
-1.0126701593399048,0.1927584707736969,-0.23976527154445648,6.476356
-1.0138136148452759,0.1943923532962799,-0.2305430918931961,6.491713099999999
-1.0146273374557495,0.19560900330543518,-0.22326329350471497,6.5070904
-1.0154809951782227,0.19727256894111633,-0.21306778490543365,6.5224633999999995
-1.016334891319275,0.19905607402324677,-0.20250995457172394,6.5378552999999995
-1.016811728477478,0.20038524270057678,-0.19426535069942474,6.553214199999999
-1.0174520015716553,0.20233213901519775,-0.18300634622573853,6.568606
-1.017939805984497,0.2041434496641159,-0.1714520901441574,6.583958699999999
-1.0183383226394653,0.20591703057289124,-0.15967679023742676,6.59972
-1.018384575843811,0.20723837614059448,-0.15070900321006775,6.6147598
-1.0183011293411255,0.20879001915454865,-0.13861264288425446,6.6299093
-1.0182985067367554,0.2102798968553543,-0.1264445185661316,6.6455506
-1.0181833505630493,0.21130895614624023,-0.11727013438940048,6.6606635
-1.0180017948150635,0.212604820728302,-0.10492640733718872,6.676041
-1.0176490545272827,0.21373949944972992,-0.09244699031114578,6.6914449
-1.0173060894012451,0.21438990533351898,-0.0829259529709816,6.7068091999999995
-1.0167324542999268,0.21515174210071564,-0.07030826807022095,6.7220431
-1.0162906646728516,0.21580401062965393,-0.05771339684724808,6.737380099999999
-1.0159919261932373,0.2161596268415451,-0.048348162323236465,6.7527713
-1.0156683921813965,0.2165142297744751,-0.03592385724186897,6.7681669
-1.0153921842575073,0.21653030812740326,-0.02357434667646885,6.783508599999999
-1.0152791738510132,0.2163199782371521,-0.014527441933751106,6.7989079
-1.0148346424102783,0.2158738076686859,-0.00265956181101501,6.8145114
-1.014384388923645,0.21530340611934662,0.008800175972282887,6.8298714
-1.0140219926834106,0.2143905609846115,0.019953716546297073,6.845612999999999
-1.0136473178863525,0.2137928009033203,0.02805725857615471,6.86065
-1.0132578611373901,0.21280373632907867,0.03850654885172844,6.8760523
-1.012873888015747,0.211651012301445,0.04862513765692711,6.891419399999999
-1.012561321258545,0.2106960415840149,0.055875953286886215,6.9067295
-1.0120676755905151,0.20880793035030365,0.06542352586984634,6.9221508
-1.011621117591858,0.2070157378911972,0.07446768879890442,6.937500099999999
-1.0114178657531738,0.20558057725429535,0.08091063797473907,6.9528944
-1.011204481124878,0.20351599156856537,0.08920738846063614,6.9682577
-1.010827898979187,0.20118491351604462,0.09722310304641724,6.983625699999999
-1.0107643604278564,0.19941866397857666,0.1028958261013031,6.9989924
-1.010482907295227,0.19699445366859436,0.11022467166185379,7.0143916
-1.0106983184814453,0.19438967108726501,0.11693784594535828,7.0297577
-1.0106744766235352,0.19239309430122375,0.12190749496221542,7.0451358
-1.0107110738754272,0.1898055076599121,0.1281716674566269,7.060537299999999
-1.0105323791503906,0.18697142601013184,0.13413754105567932,7.0759210999999995
-1.010618805885315,0.18387867510318756,0.13986049592494965,7.0914276
-1.0106793642044067,0.18174442648887634,0.1438150554895401,7.106833899999999
-1.0110796689987183,0.1789560616016388,0.14888861775398254,7.1221623
-1.0112608671188354,0.1765260547399521,0.1535508781671524,7.137544599999999
-1.0115820169448853,0.17465341091156006,0.15684561431407928,7.152962099999999
-1.0119707584381104,0.1722525805234909,0.16103269159793854,7.1683365
-1.01235032081604,0.16983617842197418,0.16494916379451752,7.1836692
-1.0125385522842407,0.16810575127601624,0.16772547364234924,7.199065399999999
-1.012703537940979,0.16589178144931793,0.17126069962978363,7.214455699999999
-1.0129377841949463,0.16397535800933838,0.17439979314804077,7.2298222999999995
-1.0130300521850586,0.1628238707780838,0.17654024064540863,7.2451848
-1.0131930112838745,0.1615043729543686,0.17916466295719147,7.2605496
-1.0131906270980835,0.16028998792171478,0.18178008496761322,7.2759423
-1.0130109786987305,0.15917576849460602,0.1840498149394989,7.2914672000000005
-1.0129191875457764,0.15838654339313507,0.18567705154418945,7.306757499999999
-1.0125846862792969,0.15753799676895142,0.1875070035457611,7.3221686
-1.0121169090270996,0.15691043436527252,0.18934139609336853,7.3375411
-1.0118638277053833,0.15659040212631226,0.1905403435230255,7.3529507
-1.0113098621368408,0.15620781481266022,0.19202400743961334,7.3683311
-1.0106372833251953,0.15587592124938965,0.19340865314006805,7.3836676
-1.010048508644104,0.15557479858398438,0.1943841427564621,7.3990467
-1.0091899633407593,0.15508463978767395,0.19559282064437866,7.414423199999999
-1.0082224607467651,0.15472593903541565,0.19673918187618256,7.4297844
-1.007462501525879,0.15447641909122467,0.19762074947357178,7.4454951
-1.0067991018295288,0.15436875820159912,0.19826292991638184,7.460781699999999
-1.006057620048523,0.1541864424943924,0.19903624057769775,7.4761669
-1.0051391124725342,0.1539575457572937,0.1997954249382019,7.491511199999999
-1.0045698881149292,0.15375928580760956,0.2002493441104889,7.5069360000000005
-1.0037592649459839,0.15343615412712097,0.20081064105033875,7.5222939
-1.0031497478485107,0.15316177904605865,0.20132020115852356,7.5376407
-1.0027371644973755,0.15300771594047546,0.2016652673482895,7.5530242
-1.0021705627441406,0.1527724415063858,0.20209339261054993,7.5683981000000005
-1.0015884637832642,0.1524876356124878,0.20245221257209778,7.5837832999999994
-1.0011578798294067,0.15223151445388794,0.20265917479991913,7.599156999999999
-1.0006028413772583,0.15180765092372894,0.20290885865688324,7.6145323
-1.0001537799835205,0.15134786069393158,0.20311743021011353,7.6299228999999995
-0.9997870326042175,0.15087847411632538,0.20333558320999146,7.645568
-0.9995273351669312,0.15054236352443695,0.2034599334001541,7.660661999999999
-0.999229907989502,0.15010114014148712,0.20358587801456451,7.6760616
-0.998951256275177,0.14961151778697968,0.2036808729171753,7.6913925999999995
-0.9986989498138428,0.1492329239845276,0.20368710160255432,7.7068035
-0.9983174800872803,0.14877991378307343,0.20365312695503235,7.7221758
-0.9980179667472839,0.14820995926856995,0.20369385182857513,7.7375342
-0.9978318810462952,0.14777106046676636,0.20366665720939636,7.7529096
-0.9976145625114441,0.14729975163936615,0.20363910496234894,7.7683072
-0.9974408149719238,0.1468515694141388,0.2036307007074356,7.7836477
-0.9973703622817993,0.14660264551639557,0.20363008975982666,7.7990398999999995
-0.9973308444023132,0.14635586738586426,0.20363152027130127,7.814590999999999
-0.9973621964454651,0.14613254368305206,0.2036474347114563,7.8299382
-0.997406005859375,0.1459832340478897,0.20361410081386566,7.8457088
-0.9974294900894165,0.14583821594715118,0.2036052793264389,7.860693799999999
-0.9974567294120789,0.1456679105758667,0.20360468327999115,7.876077099999999
-0.9975055456161499,0.14554283022880554,0.2036275565624237,7.8914268000000005
-0.9975517392158508,0.14551272988319397,0.20363366603851318,7.906803899999999
-0.9975996017456055,0.1455671489238739,0.2036137580871582,7.922206499999999
-0.9976682066917419,0.14564703404903412,0.20359252393245697,7.937562299999999
-0.9977282881736755,0.1457526981830597,0.20358696579933167,7.952951099999999
-0.9978245496749878,0.14585994184017181,0.20357617735862732,7.968315099999999
-0.9978918433189392,0.145993173122406,0.20355640351772308,7.9837064
-0.9979169368743896,0.1460725963115692,0.2035532146692276,7.9990818
-0.9979278445243835,0.1462123841047287,0.2035607248544693,8.0144375
-0.9979337453842163,0.14633020758628845,0.20356547832489014,8.0298242
-0.9979398846626282,0.1464085876941681,0.20357170701026917,8.0452139
-0.9979305863380432,0.14647191762924194,0.2035665065050125,8.0605816
-0.9979127645492554,0.1464911699295044,0.20357424020767212,8.0759418
-0.9978894591331482,0.14649875462055206,0.20358039438724518,8.091389300000001
-0.9978470802307129,0.1465073823928833,0.20358310639858246,8.106726700000001
-0.9977961778640747,0.14647044241428375,0.20361533761024475,8.1220649
-0.9977743625640869,0.14641407132148743,0.2036830186843872,8.1374572
-0.9977667331695557,0.14637552201747894,0.20372851192951202,8.152836
-0.9977532625198364,0.1462763100862503,0.2037821114063263,8.1682369
-0.9977285265922546,0.1461479663848877,0.20382185280323029,8.183380300000001
-0.9977206587791443,0.14602051675319672,0.2038709819316864,8.1987954
-0.9977056980133057,0.14585630595684052,0.20397257804870605,8.2141313
-0.9976973533630371,0.145660862326622,0.20404480397701263,8.2294915
-0.9977099895477295,0.14555689692497253,0.20411425828933716,8.2449049
-0.9977501034736633,0.1454075127840042,0.20419904589653015,8.2603077
-0.9977704882621765,0.1452590972185135,0.2042883187532425,8.2756401
-0.9977813363075256,0.14516712725162506,0.20435456931591034,8.2910158
-0.9978077411651611,0.14505435526371002,0.204449862241745,8.306442
-0.9978492259979248,0.14495840668678284,0.20455722510814667,8.3217619
-0.9979324340820312,0.14486557245254517,0.20466500520706177,8.337292600000001
-0.9980037808418274,0.14477384090423584,0.20476815104484558,8.3525487
-0.9980566501617432,0.14457383751869202,0.20493952929973602,8.3679276
-0.9980710744857788,0.14438383281230927,0.20501357316970825,8.3833581
-0.9980751872062683,0.1442355215549469,0.2050672173500061,8.3987541
-0.998090922832489,0.14406944811344147,0.20515185594558716,8.414133900000001
-0.9981313943862915,0.14393779635429382,0.20525453984737396,8.4294957
-0.9981643557548523,0.1438385248184204,0.20533722639083862,8.4448603
-0.9982104301452637,0.14371004700660706,0.20544159412384033,8.4602463
-0.9982523322105408,0.1435851752758026,0.20554861426353455,8.475697
-0.998293936252594,0.14348791539669037,0.20562948286533356,8.4909931
-0.9983282685279846,0.14334584772586823,0.2057332545518875,8.5063964
-0.9983542561531067,0.14321117103099823,0.2058096081018448,8.521762200000001
-0.9983876943588257,0.1430763602256775,0.2058928906917572,8.5372477
-0.9984643459320068,0.14285682141780853,0.20603477954864502,8.5525143
-0.998479425907135,0.14267413318157196,0.206137016415596,8.5678807
-0.9984769225120544,0.14252132177352905,0.20621246099472046,8.583256500000001
-0.9984827041625977,0.1424228996038437,0.2062579095363617,8.598655800000001
-0.9984718561172485,0.14224180579185486,0.2063271552324295,8.6140453
-0.9984151721000671,0.142046257853508,0.2063693106174469,8.629385300000001
-0.9983726739883423,0.14191429316997528,0.20639416575431824,8.644777300000001
-0.9983161687850952,0.14174309372901917,0.20645824074745178,8.6601423
-0.9983161091804504,0.1416550576686859,0.20650723576545715,8.6755106
-0.9983137845993042,0.14157633483409882,0.20654688775539398,8.6909262
-0.9983024597167969,0.14149382710456848,0.20657479763031006,8.706280900000001
-0.9982399940490723,0.14147157967090607,0.20653483271598816,8.721634700000001
-0.9982402920722961,0.141386017203331,0.2065470814704895,8.7372759
-0.9983194470405579,0.14121481776237488,0.2066233605146408,8.752433100000001
-0.9983823895454407,0.14116020500659943,0.20666031539440155,8.7678208
-0.9984791278839111,0.14103494584560394,0.20673532783985138,8.783141500000001
-0.9984965920448303,0.14095796644687653,0.2067514806985855,8.798510700000001
-0.998530924320221,0.14082205295562744,0.2067692130804062,8.8138883
-0.9986086487770081,0.1407243311405182,0.20675794780254364,8.8292661
-0.9987004399299622,0.1406487375497818,0.2067619264125824,8.8446931
-0.9988157153129578,0.14053818583488464,0.20675167441368103,8.8600197
-0.9989071488380432,0.14043331146240234,0.20677503943443298,8.875385600000001
-0.9989420175552368,0.14036016166210175,0.20679347217082977,8.890776
-0.9989591836929321,0.1402813345193863,0.20679345726966858,8.906186400000001
-0.9990115761756897,0.14020663499832153,0.20681671798229218,8.9215392
-0.9990965723991394,0.1401432305574417,0.20682525634765625,8.9372825
-0.9991437196731567,0.1400766521692276,0.20682360231876373,8.952281000000001
