grip,time
850.0,12.673662499999999
850.0,12.6890385
850.0,12.7043683
850.0,12.7197535
850.0,12.7351403
850.0,12.7505084
850.0,12.7659371
850.0,12.7810939
850.0,12.7964264
850.0,12.8118155
850.0,12.8271955
850.0,12.8425695
850.0,12.8470937
850.0,12.8582015
850.0,12.8733638
850.0,12.8887503
850.0,12.9040797
850.0,12.919495
850.0,12.934839499999999
850.0,12.9502212
850.0,12.9656396
850.0,12.980982299999999
850.0,12.9963364
850.0,13.0118054
850.0,13.0271811
850.0,13.042650199999999
850.0,13.058186
850.0,13.0733815
850.0,13.0887402
850.0,13.1041055
850.0,13.119520099999999
850.0,13.134898699999999
850.0,13.150234
850.0,13.1656205
850.0,13.181012299999999
850.0,13.196344999999999
850.0,13.2117284
850.0,13.2270801
850.0,13.2424754
850.0,13.2582373
850.0,13.2732786
850.0,13.2886518
850.0,13.304003999999999
850.0,13.3194002
850.0,13.3347763
850.0,13.3500792
850.0,13.3654906
850.0,13.3808381
850.0,13.3962183
850.0,13.4116327
850.0,13.4269926
850.0,13.4423614
850.0,13.4577707
850.0,13.4731311
850.0,13.4885289
850.0,13.504192399999999
850.0,13.5192461
850.0,13.5346031
850.0,13.5499684
850.0,13.5653559
850.0,13.5807283
850.0,13.5961262
850.0,13.611525
850.0,13.6268963
850.0,13.6422257
850.0,13.6576261
850.0,13.672994599999999
850.0,13.6883752
850.0,13.7041446
850.0,13.7191373
850.0,13.7345391
850.0,13.7498892
850.0,13.7652713
850.0,13.7806271
850.0,13.7960174
850.0,13.8115227
850.0,13.8268003
850.0,13.8421359
850.0,13.857539
850.0,13.8729397
850.0,13.8882457
850.0,13.9036291
850.0,13.9190388
850.0,13.9343799
850.0,13.949846599999999
850.0,13.9651475
850.0,13.9805446
850.0,13.995912
850.0,14.0113101
850.0,14.0266596
850.0,14.0420401
850.0,14.0574339
850.0,14.0727672
850.0,14.0881273
850.0,14.1035458
850.0,14.1188944
850.0,14.134269999999999
850.0,14.1501898
850.0,14.1650411
850.0,14.1803961
850.0,14.1957893
850.0,14.2111597
850.0,14.2265169
850.0,14.2419035
850.0,14.2573031
850.0,14.2727016
850.0,14.288022
850.0,14.3034283
850.0,14.3188737
850.0,14.334161
850.0,14.3495964
850.0,14.3649144
850.0,14.3802967
850.0,14.3957953
850.0,14.411033699999999
850.0,14.4264607
850.0,14.441798
850.0,14.4572012
850.0,14.4725593
850.0,14.4879348
850.0,14.5034578
850.0,14.5188114
850.0,14.5342141
850.0,14.5495792
850.0,14.5649566
850.0,14.580324899999999
850.0,14.5958309
850.0,14.6111171
850.0,14.6264728
850.0,14.641812999999999
850.0,14.657244
850.0,14.6726183
850.0,14.6880017
850.0,14.7033489
850.0,14.7187083
850.0,14.734058899999999
850.0,14.7495043
850.0,14.7648065
850.0,14.780205
850.0,14.7959455
850.0,14.8109544
850.0,14.826328799999999
850.0,14.8417029
850.0,14.857154099999999
850.0,14.8724981
850.0,14.8878219
850.0,14.9032233
850.0,14.9186403
850.0,14.9339615
850.0,14.9493762
850.0,14.9647136
850.0,14.9801164
850.0,14.9957867
850.0,15.0108914
850.0,15.0262111
850.0,15.0415984
850.0,15.056955199999999
850.0,15.0723912
850.0,15.087713599999999
850.0,15.103151299999999
850.0,15.118460399999998
850.0,15.133997800000001
850.0,15.149408799999998
850.0,15.164810600000001
850.0,15.180132899999998
850.0,15.1957373
850.0,15.210935000000001
850.0,15.226293199999999
850.0,15.241627499999998
850.0,15.2570615
850.0,15.2724384
850.0,15.2877579
850.0,15.303175699999999
850.0,15.3185609
850.0,15.333869599999998
850.0,15.3493036
850.0,15.3647085
850.0,15.380004099999999
850.0,15.395809900000001
850.0,15.4108079
850.0,15.4261365
850.0,15.4416298
850.0,15.456894700000001
850.0,15.4722733
850.0,15.487636
850.0,15.503097599999998
850.0,15.5184543
850.0,15.533790399999999
850.0,15.549185499999998
850.0,15.564582499999998
850.0,15.579932399999999
850.0,15.595656499999999
850.0,15.610708
850.0,15.626030299999998
850.0,15.641501199999999
850.0,15.656809999999998
850.0,15.6721889
850.0,15.687542800000001
850.0,15.702915500000001
850.0,15.718333499999998
850.0,15.733649699999999
850.0,15.749094900000001
850.0,15.764491300000001
850.0,15.7798271
850.0,15.795180400000001
850.0,15.8105967
850.0,15.8259432
850.0,15.8416205
850.0,15.8568986
850.0,15.872336200000001
850.0,15.887664
850.0,15.9030395
850.0,15.9183869
850.0,15.933765799999998
850.0,15.9491924
850.0,15.964539700000001
850.0,15.979902000000001
850.0,15.995289900000001
850.0,16.010641800000002
850.0,16.026047400000003
850.0,16.041638300000002
850.0,16.0568181
850.0,16.0721905
850.0,16.087524400000003
850.0,16.102936600000003
850.0,16.1182768
850.0,16.133642000000002
850.0,16.149069100000002
850.0,16.164425100000003
850.0,16.1797818
850.0,16.195191100000002
850.0,16.2105502
850.0,16.225921200000002
850.0,16.24152
850.0,16.256659900000002
850.0,16.2720799
850.0,16.287461
850.0,16.30299
850.0,16.3184091
850.0,16.3337697
850.0,16.349203000000003
850.0,16.364562600000003
850.0,16.3798856
850.0,16.395294600000003
850.0,16.4106603
850.0,16.4260434
850.0,16.441514100000003
850.0,16.4567817
850.0,16.4721608
850.0,16.487560400000003
850.0,16.502909600000002
850.0,16.518107200000003
850.0,16.5334541
850.0,16.5488885
850.0,16.5642247
850.0,16.579566200000002
850.0,16.594966600000003
850.0,16.6103436
850.0,16.625731400000003
850.0,16.641124100000003
850.0,16.656445400000003
850.0,16.671886
850.0,16.6874462
850.0,16.702644900000003
850.0,16.7179515
850.0,16.7333274
850.0,16.7487017
850.0,16.7640987
850.0,16.779433
850.0,16.794894600000003
850.0,16.8103346
850.0,16.825736600000003
850.0,16.841101700000003
850.0,16.8564496
850.0,16.8718222
850.0,16.8874363
850.0,16.902595400000003
850.0,16.917948300000003
850.0,16.9333244
850.0,16.948720100000003
850.0,16.9640655
850.0,16.979451
850.0,16.9948561
850.0,17.0101492
850.0,17.0255191
850.0,17.040920500000002
850.0,17.0562885
850.0,17.071864100000003
850.0,17.0874744
850.0,17.1026004
850.0,17.117973600000003
850.0,17.1333081
850.0,17.148701000000003
850.0,17.164126000000003
850.0,17.1795064
850.0,17.1949247
850.0,17.2102229
850.0,17.2255727
850.0,17.240983
850.0,17.2563245
850.0,17.271702
850.0,17.2874315
850.0,17.302474
850.0,17.317842000000002
850.0,17.3332483
850.0,17.348600100000002
850.0,17.363984000000002
850.0,17.379320500000002
850.0,17.394882000000003
850.0,17.4101
850.0,17.4254742
850.0,17.440881
850.0,17.4562233
850.0,17.4716071
850.0,17.487012200000002
850.0,17.5024036
850.0,17.5177365
850.0,17.533287700000002
850.0,17.548501400000003
850.0,17.563855200000003
850.0,17.5792313
850.0,17.5946448
850.0,17.610026
850.0,17.6254612
850.0,17.6408352
850.0,17.6562522
850.0,17.6715848
850.0,17.6870161
850.0,17.702372
850.0,17.7177133
850.0,17.733257400000003
850.0,17.748472900000003
850.0,17.7638824
850.0,17.7791889
850.0,17.7946171
850.0,17.8099896
850.0,17.8253501
850.0,17.840765100000002
850.0,17.8561292
850.0,17.871455
850.0,17.886870100000003
850.0,17.9022636
850.0,17.9176098
850.0,17.9330156
850.0,17.9483585
850.0,17.963711500000002
850.0,17.9790914
850.0,17.9945333
850.0,18.0098965
850.0,18.025292800000003
850.0,18.0407103
850.0,18.0560151
850.0,18.0713891
850.0,18.08676
850.0,18.1021158
850.0,18.117485700000003
850.0,18.1331773
850.0,18.148255900000002
850.0,18.163602200000003
850.0,18.179129300000003
850.0,18.194360000000003
850.0,18.2097899
850.0,18.22511
850.0,18.240501100000003
850.0,18.2558733
850.0,18.271238
850.0,18.2866281
850.0,18.3020119
850.0,18.317368100000003
850.0,18.3328029
850.0,18.348147800000003
850.0,18.363562700000003
850.0,18.3790325
850.0,18.394240200000002
850.0,18.4096632
850.0,18.4249899
850.0,18.4404299
850.0,18.455742500000003
850.0,18.471119400000003
850.0,18.486552000000003
850.0,18.501924300000002
850.0,18.517284800000002
850.0,18.5326677
850.0,18.5480632
850.0,18.563458100000002
850.0,18.5789951
850.0,18.594170000000002
850.0,18.6095064
850.0,18.6249909
850.0,18.6402663
850.0,18.6556891
850.0,18.671013100000003
850.0,18.6864376
850.0,18.7018074
850.0,18.717175700000002
850.0,18.732544800000003
850.0,18.747932300000002
850.0,18.763277900000002
850.0,18.778657600000003
850.0,18.794092900000003
850.0,18.8094046
850.0,18.8252217
850.0,18.8401567
850.0,18.8555661
850.0,18.870918900000003
850.0,18.886311000000003
850.0,18.9016753
850.0,18.9170203
850.0,18.932437800000002
850.0,18.9478134
850.0,18.963157600000002
850.0,18.978542200000003
850.0,18.993936400000003
850.0,19.0094111
850.0,19.025021600000002
850.0,19.040173300000003
850.0,19.0555473
850.0,19.0708924
850.0,19.086252700000003
850.0,19.1016723
850.0,19.117023000000003
850.0,19.132415400000003
850.0,19.1477673
850.0,19.1631441
850.0,19.1785478
850.0,19.1939619
850.0,19.2092764
850.0,19.2249613
850.0,19.2400282
850.0,19.255396100000002
850.0,19.270869700000002
850.0,19.2862103
850.0,19.3015493
850.0,19.316896200000002
850.0,19.332292600000002
850.0,19.3476606
850.0,19.363035
850.0,19.378518600000003
850.0,19.3939075
850.0,19.409295
850.0,19.4250319
850.0,19.4399954
850.0,19.4553647
850.0,19.470736900000002
850.0,19.486181300000002
850.0,19.5014973
850.0,19.516869600000003
850.0,19.5322569
850.0,19.5476606
850.0,19.563075
850.0,19.5784136
850.0,19.5937993
850.0,19.6091143
850.0,19.6245724
850.0,19.6398867
850.0,19.655287400000002
850.0,19.6706547
850.0,19.6860162
850.0,19.701375300000002
850.0,19.7167673
850.0,19.732125800000002
850.0,19.7475206
850.0,19.762917100000003
850.0,19.7782933
850.0,19.793659100000003
850.0,19.809005300000003
850.0,19.8243823
850.0,19.839788900000002
850.0,19.8551918
850.0,19.8709953
850.0,19.8859029
850.0,19.9014226
850.0,19.9167984
850.0,19.9322719
850.0,19.9475629
850.0,19.962928700000003
850.0,19.9783468
850.0,19.9937247
850.0,20.009093800000002
850.0,20.024478600000002
850.0,20.0398758
850.0,20.0552254
850.0,20.0708582
850.0,20.0859822
850.0,20.1013424
850.0,20.116661800000003
850.0,20.1320549
850.0,20.1474277
850.0,20.1628082
850.0,20.1782302
850.0,20.193790500000002
850.0,20.2091378
850.0,20.2245166
850.0,20.239903
850.0,20.2552418
850.0,20.270838700000002
850.0,20.2860127
850.0,20.3013687
850.0,20.31672
850.0,20.332135100000002
850.0,20.347527600000003
850.0,20.3628585
850.0,20.378251000000002
850.0,20.3936396
850.0,20.409033
850.0,20.424383900000002
850.0,20.4397446
850.0,20.455119
850.0,20.470698600000002
850.0,20.485867900000002
850.0,20.501255
850.0,20.516644000000003
850.0,20.5320465
850.0,20.547434300000003
850.0,20.562756
850.0,20.5782321
850.0,20.5935631
850.0,20.6088941
850.0,20.6243048
850.0,20.639655
850.0,20.6550097
850.0,20.670406
850.0,20.685807500000003
850.0,20.701167
850.0,20.7167055
850.0,20.731944400000003
850.0,20.7473038
850.0,20.762654100000002
850.0,20.778056900000003
850.0,20.7934351
850.0,20.808799200000003
850.0,20.8241942
850.0,20.839577700000003
850.0,20.854909300000003
850.0,20.8703076
850.0,20.885674
850.0,20.9010289
850.0,20.916729800000002
850.0,20.931807000000003
850.0,20.947197600000003
850.0,20.9625632
850.0,20.977905900000003
850.0,20.993351800000003
850.0,21.008743300000003
850.0,21.024139700000003
850.0,21.0394694
850.0,21.054883200000003
850.0,21.070249500000003
850.0,21.085598800000003
850.0,21.100986900000002
850.0,21.116723800000003
850.0,21.1317714
850.0,21.147363900000002
850.0,21.1627173
850.0,21.178183
850.0,21.193526300000002
850.0,21.208880500000003
850.0,21.224241300000003
850.0,21.2396119
850.0,21.2549753
850.0,21.2703732
850.0,21.2856968
850.0,21.3011021
850.0,21.3168083
850.0,21.331871800000002
850.0,21.3472212
850.0,21.3626101
850.0,21.3781244
850.0,21.3933801
850.0,21.4087168
850.0,21.424137400000003
850.0,21.4394975
850.0,21.4548795
850.0,21.4702616
850.0,21.4856893
850.0,21.500970000000002
850.0,21.516399
850.0,21.5317362
850.0,21.5471562
850.0,21.5625089
850.0,21.5778849
850.0,21.5932841
850.0,21.6086414
850.0,21.6241173
850.0,21.639384300000003
850.0,21.654734
850.0,21.6701316
850.0,21.685555
850.0,21.7008833
850.0,21.716261000000003
850.0,21.7316542
850.0,21.747028200000003
850.0,21.762449500000002
850.0,21.777745600000003
850.0,21.793110700000003
850.0,21.8085166
850.0,21.8239126
850.0,21.839295500000002
850.0,21.8546644
850.0,21.8700592
850.0,21.885408100000003
850.0,21.900742400000002
850.0,21.9161551
850.0,21.9315219
850.0,21.946911500000002
850.0,21.9625357
850.0,21.9776659
850.0,21.9930087
850.0,22.008360300000003
850.0,22.0239239
850.0,22.0393465
850.0,22.054686
850.0,22.070133300000002
850.0,22.085433400000003
850.0,22.1008122
850.0,22.116651800000003
850.0,22.1315692
850.0,22.146933
850.0,22.1624911
850.0,22.1777222
850.0,22.1930841
850.0,22.208431800000003
850.0,22.223831
850.0,22.2392304
850.0,22.254579200000002
850.0,22.269961700000003
850.0,22.285343100000002
850.0,22.300684200000003
850.0,22.316114000000002
850.0,22.3314889
850.0,22.3468269
850.0,22.362544200000002
850.0,22.377365700000002
850.0,22.3927273
850.0,22.408259400000002
850.0,22.423507500000003
850.0,22.4388882
850.0,22.4542404
850.0,22.4697844
850.0,22.4849585
850.0,22.500344000000002
850.0,22.515721600000003
850.0,22.5312428
850.0,22.5466093
850.0,22.5623961
850.0,22.5773298
850.0,22.592762800000003
850.0,22.6082381
850.0,22.623283500000003
850.0,22.6385726
850.0,22.654139200000003
850.0,22.669355000000003
850.0,22.684736200000003
850.0,22.7000798
850.0,22.715469300000002
850.0,22.730853200000002
850.0,22.746225900000002
850.0,22.761627700000002
850.0,22.777007400000002
850.0,22.792345500000003
850.0,22.8081934
850.0,22.8233378
850.0,22.8387168
850.0,22.854187900000003
850.0,22.869444700000003
850.0,22.8848442
850.0,22.9001823
850.0,22.915567900000003
850.0,22.9309277
850.0,22.946303200000003
850.0,22.961547000000003
850.0,22.976921200000003
850.0,22.9923162
850.0,23.007685400000003
850.0,23.0230104
850.0,23.038506700000003
850.0,23.0541367
850.0,23.069265700000003
850.0,23.0846534
850.0,23.1000142
850.0,23.115411700000003
850.0,23.130899000000003
850.0,23.146105900000002
850.0,23.16151
850.0,23.1768341
