x,y,z
0.0,0.0,0.0
-0.01874566078186035,0.11134147644042969,-0.15157461166381836
-0.044912099838256836,0.21719932556152344,-0.29736757278442383
-0.06474554538726807,0.31626224517822266,-0.4411935806274414
-0.11470913887023926,0.48220157623291016,-0.7158517837524414
-0.13870000839233398,0.5600452423095703,-0.8485317230224609
-0.17261505126953125,0.6221532821655273,-0.9840130805969238
-0.20968914031982422,0.6710290908813477,-1.1205673217773438
-0.24683773517608643,0.7197856903076172,-1.254260540008545
-0.29981136322021484,0.7557868957519531,-1.385807991027832
-0.3536492586135864,0.7935762405395508,-1.5034079551696777
-0.41444599628448486,0.8249282836914062,-1.6294121742248535
-0.47585368156433105,0.8596181869506836,-1.748800277709961
-0.5393624305725098,0.8736848831176758,-1.864612102508545
-0.598907470703125,0.8940696716308594,-1.968085765838623
-0.6697326898574829,0.90789794921875,-2.0717978477478027
-0.7960647344589233,0.9348392486572266,-2.2519826889038086
-0.8468329906463623,0.9516477584838867,-2.337634563446045
-0.8931607007980347,0.9646415710449219,-2.4082064628601074
-0.9498447179794312,0.9729862213134766,-2.475142478942871
-0.9963512420654297,0.9850263595581055,-2.544283866882324
-1.0519027709960938,0.9877681732177734,-2.613186836242676
-1.1611580848693848,0.9920597076416016,-2.7489662170410156
-1.2260526418685913,0.9913444519042969,-2.8130412101745605
-1.2920647859573364,0.9899139404296875,-2.878427505493164
-1.3598352670669556,0.985264778137207,-2.933323383331299
-1.4189481735229492,0.9794235229492188,-2.992868423461914
-1.4784187078475952,0.9822845458984375,-3.0372142791748047
-1.5403926372528076,0.9764432907104492,-3.0817389488220215
-1.6005337238311768,0.9734630584716797,-3.1247735023498535
-1.7174631357192993,0.9599924087524414,-3.1879544258117676
-1.7729848623275757,0.9518861770629883,-3.2213330268859863
-1.827344298362732,0.9421110153198242,-3.250241279602051
-1.8817782402038574,0.9257793426513672,-3.278672695159912
-1.9280612468719482,0.9090900421142578,-3.2994747161865234
-1.9789785146713257,0.8904933929443359,-3.323972225189209
-2.0354092121124268,0.8676052093505859,-3.3455491065979004
-2.0824074745178223,0.843048095703125,-3.366529941558838
-2.1401792764663696,0.8090734481811523,-3.3861398696899414
