x,y,z,w
0.05326138064265251,0.1009194552898407,0.0803363248705864,0.990214467048645
0.05326138064265251,0.1009194552898407,0.0803363248705864,0.990214467048645
0.05341966077685356,0.10073931515216827,0.08019180595874786,0.9902359843254089
0.05298290401697159,0.10021132975816727,0.08010938763618469,0.9903197288513184
0.052350964397192,0.10022347420454025,0.079368457198143,0.9904116988182068
0.05175162851810455,0.10045500099658966,0.07879137992858887,0.9904658794403076
0.05148157849907875,0.10109839588403702,0.07845745980739594,0.9904409646987915
0.052358195185661316,0.10106907784938812,0.07828737795352936,0.9904114603996277
0.05199647322297096,0.10214215517044067,0.07746149599552155,0.9903852939605713
0.05207520350813866,0.102786585688591,0.07649807631969452,0.9903894066810608
0.0518869012594223,0.10324777662754059,0.07501857727766037,0.9904645681381226
0.05159294977784157,0.10319787263870239,0.07377935200929642,0.9905781745910645
0.05111963674426079,0.10314756631851196,0.07242724299430847,0.9907076358795166
0.05049722641706467,0.10364890098571777,0.07151803374290466,0.9907532930374146
0.05053384602069855,0.10353562980890274,0.07165982574224472,0.9907530546188354
0.049526114016771317,0.103908970952034,0.07162415236234665,0.9907674193382263
0.04812835156917572,0.10404855012893677,0.07079431414604187,0.9908813238143921
0.047429975122213364,0.10376142710447311,0.07027987390756607,0.9909817576408386
0.04589908570051193,0.1036035344004631,0.06938854604959488,0.9911331534385681
0.045081090182065964,0.10386167466640472,0.0680847316980362,0.9912341237068176
0.044631943106651306,0.10447956621646881,0.06707996129989624,0.991257905960083
0.044188663363456726,0.10483206808567047,0.0662907063961029,0.991293728351593
0.04404452443122864,0.10450063645839691,0.06556351482868195,0.99138343334198
0.044067345559597015,0.10410724580287933,0.06463241577148438,0.9914849400520325
0.04386154189705849,0.10383840650320053,0.06338240206241608,0.9916029572486877
0.04424046352505684,0.10456375777721405,0.06219402328133583,0.9915851354598999
0.04512481391429901,0.10543181002140045,0.061499252915382385,0.9914966821670532
0.045552682131528854,0.10555952042341232,0.060664549469947815,0.991515040397644
0.046208254992961884,0.10529549419879913,0.05922165885567665,0.9916000366210938
0.046608321368694305,0.10523686558008194,0.057769518345594406,0.9916731715202332
0.04689160734415054,0.10543812811374664,0.05660804361104965,0.9917054176330566
0.047302667051553726,0.10625884681940079,0.05603804811835289,0.9916306138038635
0.04741877317428589,0.10688529163599014,0.05619833990931511,0.9915487170219421
0.04707539454102516,0.10702965408563614,0.05603409186005592,0.9915587902069092
0.045671094208955765,0.10651759058237076,0.055777210742235184,0.9916940331459045
0.04463442787528038,0.10627730935811996,0.05452622100710869,0.9918366074562073
0.044426899403333664,0.10609274357557297,0.0537993498146534,0.9919053316116333
0.0449090413749218,0.10670099407434464,0.053382303565740585,0.9918409585952759
0.04529252275824547,0.10772111266851425,0.05411215126514435,0.9916736483573914
0.045315828174352646,0.10851816833019257,0.05383079871535301,0.9916009902954102
0.04492591693997383,0.10843458771705627,0.05383015051484108,0.9916279315948486
0.0434233658015728,0.10811971127986908,0.054162006825208664,0.9917111396789551
0.041078031063079834,0.10846807807683945,0.053795021027326584,0.9917929768562317
0.04041647911071777,0.10896103829145432,0.05370902270078659,0.99177086353302
0.039869047701358795,0.110078826546669,0.05378207191824913,0.9916656613349915
0.03967355564236641,0.1105877086520195,0.05414033681154251,0.9915973544120789
0.03914624825119972,0.11089728027582169,0.054225895553827286,0.9915790557861328
0.03734481334686279,0.11153712868690491,0.05401178076863289,0.9915884137153625
0.03582831099629402,0.11184101551771164,0.05391358956694603,0.9916154742240906
0.035055555403232574,0.11199153959751129,0.054068077355623245,0.991617739200592
0.03475751355290413,0.11253097653388977,0.05523979663848877,0.9915025234222412
0.03500507399439812,0.11310169845819473,0.05683564022183418,0.9913387298583984
0.03509174659848213,0.11403066664934158,0.057152144610881805,0.9912109971046448
0.03464584797620773,0.11500225961208344,0.05713154003024101,0.9911156892776489
0.03411969915032387,0.11560939252376556,0.0573764331638813,0.99104905128479
0.03343749791383743,0.11662694066762924,0.05777336657047272,0.9909300208091736
0.03294779360294342,0.11719560623168945,0.058303702622652054,0.9908483028411865
0.032549090683460236,0.11827975511550903,0.05811536684632301,0.9907436966896057
0.031984638422727585,0.11902562528848648,0.05852478742599487,0.9906486868858337
0.03164580091834068,0.11961441487073898,0.05819889158010483,0.9906078577041626
0.031091665849089622,0.12116868793964386,0.05797029286623001,0.990449845790863
0.030677983537316322,0.12265417724847794,0.05808394402265549,0.9902732968330383
0.030462732538580894,0.12371452152729034,0.05884423106908798,0.9901031255722046
0.03028072975575924,0.12520891427993774,0.0586685985326767,0.9899312257766724
0.02947462908923626,0.12583878636360168,0.057797037065029144,0.9899269342422485
0.02857249043881893,0.12538965046405792,0.05734864994883537,0.9900364875793457
0.027641167864203453,0.12495515495538712,0.056862153112888336,0.9901458621025085
0.027075903490185738,0.125629723072052,0.05628800019621849,0.9901089668273926
0.027415195479989052,0.12614063918590546,0.05606793239712715,0.9900471568107605
0.027395645156502724,0.1263609528541565,0.055926088243722916,0.9900276064872742
0.02737543359398842,0.12684078514575958,0.0551852285861969,0.9900084733963013
0.027223272249102592,0.1266687512397766,0.05385132133960724,0.9901080131530762
0.02699103020131588,0.1260131150484085,0.05306549370288849,0.9902405738830566
0.027242641896009445,0.1253681480884552,0.05257590487599373,0.9903416633605957
0.02771434374153614,0.12535065412521362,0.05132995918393135,0.9903961420059204
0.027641745284199715,0.12522679567337036,0.0506926067173481,0.9904465675354004
0.027549654245376587,0.12512660026550293,0.04980621486902237,0.9905067682266235
0.027482273057103157,0.12509776651859283,0.04859606549143791,0.9905723929405212
0.027252033352851868,0.12529997527599335,0.047227464616298676,0.990619421005249
0.027071982622146606,0.12553775310516357,0.04533521831035614,0.9906827211380005
0.026784975081682205,0.12575523555278778,0.04370201379060745,0.9907363057136536
0.026522446423768997,0.12553749978542328,0.0428791381418705,0.9908068776130676
0.026621494442224503,0.12576578557491302,0.04115929454565048,0.990848183631897
0.026703840121626854,0.12600240111351013,0.040226392447948456,0.9908542633056641
0.026930803433060646,0.12590906023979187,0.03906260430812836,0.9909065961837769
0.026786766946315765,0.12536831200122833,0.03807550296187401,0.9910174608230591
0.026437152177095413,0.12475753575563431,0.036921318620443344,0.9911475777626038
0.026156263425946236,0.12429442256689072,0.03578595817089081,0.9912548065185547
0.02632550150156021,0.12445328384637833,0.035151705145835876,0.9912530779838562
0.026705734431743622,0.12470029294490814,0.034597884863615036,0.991231381893158
0.026553329080343246,0.12490757554769516,0.03400672599673271,0.9912298917770386
0.026136189699172974,0.12484640628099442,0.0330689437687397,0.9912803769111633
0.02544385753571987,0.12418080866336823,0.03229793906211853,0.9914073348045349
0.024960946291685104,0.12370270490646362,0.03192063421010971,0.9914916157722473
0.025053827092051506,0.12358912825584412,0.03189614787697792,0.9915042519569397
0.025221193209290504,0.12357345968484879,0.03166449815034866,0.9915094375610352
0.025164611637592316,0.12364203482866287,0.03142134100198746,0.9915100336074829
0.024995965883135796,0.12365776300430298,0.03157433494925499,0.9915075302124023
0.024480951949954033,0.12382977455854416,0.031511448323726654,0.9915008544921875
0.02386103756725788,0.12376932054758072,0.03116459958255291,0.9915345311164856
0.02326572872698307,0.12366640567779541,0.031481776386499405,0.991551399230957
0.02300671860575676,0.12380195409059525,0.031614042818546295,0.9915363788604736
0.022898761555552483,0.12385252118110657,0.03164564073085785,0.9915315508842468
0.022650722414255142,0.12382376194000244,0.03180331736803055,0.9915357828140259
0.022221731022000313,0.12400227785110474,0.03205655515193939,0.991515040397644
0.02187359891831875,0.12402905523777008,0.03212689235806465,0.991517186164856
0.021560396999120712,0.12433891743421555,0.03223006799817085,0.9914819002151489
0.021545328199863434,0.12447848170995712,0.0324741005897522,0.9914566874504089
0.021871956065297127,0.12434111535549164,0.033321622759103775,0.991438627243042
0.022064559161663055,0.12403037399053574,0.033710844814777374,0.9914602041244507
0.02208780311048031,0.1237274557352066,0.03397076949477196,0.9914885759353638
0.022017035633325577,0.1236293688416481,0.03383765369653702,0.9915069937705994
0.022236835211515427,0.1236184686422348,0.03400048241019249,0.991497814655304
0.022968949750065804,0.12384948134422302,0.034393809735774994,0.9914387464523315
0.023496445268392563,0.12402626127004623,0.034794632345438004,0.9913903474807739
0.02383299171924591,0.12402967363595963,0.035272568464279175,0.9913649559020996
0.0237975362688303,0.12379548698663712,0.03567284718155861,0.9913807511329651
0.023894477635622025,0.12322127819061279,0.036070436239242554,0.9914355874061584
0.02402700111269951,0.12294360250234604,0.036075491458177567,0.9914666414260864
0.024525143206119537,0.12289731949567795,0.03611644729971886,0.9914587140083313
0.02499879151582718,0.12287825345993042,0.03609449416399002,0.9914501309394836
0.02534741908311844,0.12275604158639908,0.036006465554237366,0.9914596080780029
0.025590430945158005,0.12257523089647293,0.035770125687122345,0.9914842247962952
0.02573605626821518,0.12210819125175476,0.03589910641312599,0.9915334582328796
0.025817804038524628,0.12175223231315613,0.03593670204281807,0.9915737509727478
0.026206476613879204,0.12154393643140793,0.036138296127319336,0.9915817379951477
0.026414204388856888,0.12163590639829636,0.036015547811985016,0.991569459438324
0.027035178616642952,0.12195830792188644,0.035258397459983826,0.991540253162384
0.027409929782152176,0.12215129286050797,0.034388091415166855,0.9915368556976318
0.027693413197994232,0.12181006371974945,0.03406359255313873,0.9915820956230164
0.027661629021167755,0.1212882474064827,0.03373761847615242,0.9916581511497498
0.027739983052015305,0.12092453986406326,0.03369167074561119,0.9917019009590149
0.028440194204449654,0.12085701525211334,0.03408105671405792,0.9916770458221436
0.02909235656261444,0.12103487551212311,0.03368864953517914,0.991649866104126
0.02958163060247898,0.12106019258499146,0.0331307090818882,0.9916509985923767
0.02952900156378746,0.12072931975126266,0.03204604238271713,0.9917286038398743
0.029615851119160652,0.1207522377371788,0.03094310685992241,0.9917581677436829
0.030135786160826683,0.12080567330121994,0.030082330107688904,0.9917625188827515
0.030722860246896744,0.12098141759634018,0.02978815697133541,0.9917320013046265
0.031002672389149666,0.12104932963848114,0.029625289142131805,0.9917198419570923
0.0313861183822155,0.12100150436162949,0.029310639947652817,0.9917230010032654
0.031388625502586365,0.12058108299970627,0.02891337126493454,0.9917858242988586
0.03113790974020958,0.12019222229719162,0.028009280562400818,0.9918667674064636
0.031114788725972176,0.11997225135564804,0.027098696678876877,0.9919195175170898
0.03098614141345024,0.11967193335294724,0.026178725063800812,0.9919844269752502
0.030977878719568253,0.11912593245506287,0.025385789573192596,0.9920710921287537
0.030879246070981026,0.118888720870018,0.024792352691292763,0.9921175837516785
0.030566547065973282,0.1183662861585617,0.0238037109375,0.992214024066925
0.030513551086187363,0.11752443015575409,0.022441785782575607,0.9923473596572876
0.030505167320370674,0.1164763867855072,0.021367371082305908,0.9924949407577515
0.031058596447110176,0.11531766504049301,0.019783321768045425,0.9926458597183228
0.0312877856194973,0.11442483216524124,0.01798434369266033,0.9927762746810913
0.03164948895573616,0.11312147974967957,0.01744304969906807,0.9929237365722656
0.032574109733104706,0.11144507676362991,0.01548622827976942,0.9931158423423767
0.03333650901913643,0.10918235033750534,0.012065107002854347,0.993389368057251
0.03346748277544975,0.10721272230148315,0.009678724221885204,0.9936255216598511
0.03434499725699425,0.10446861386299133,0.0051435143686831,0.9939216375350952
0.03600797429680824,0.10128364711999893,0.0015074957627803087,0.9942046403884888
0.036634642630815506,0.09932315349578857,-0.0032556147780269384,0.9943753480911255
0.03738851845264435,0.09739085286855698,-0.005780922248959541,0.9945268630981445
0.038660015910863876,0.09527945518493652,-0.00804579071700573,0.994667112827301
0.039226893335580826,0.08979019522666931,-0.013981780037283897,0.9950897097587585
0.039026595652103424,0.08224666118621826,-0.020041489973664284,0.9956459403038025
0.03910226374864578,0.0766533613204956,-0.02457202784717083,0.9959877729415894
0.04072201997041702,0.07052047550678253,-0.03180671110749245,0.9961711764335632
0.04310949891805649,0.06293027102947235,-0.036663543432950974,0.9964122176170349
0.045956362038850784,0.05845159664750099,-0.04076971858739853,0.9963982105255127
0.04998889937996864,0.05280321091413498,-0.046412963420152664,0.9962724447250366
0.052777037024497986,0.0452602244913578,-0.04987521469593048,0.9963325262069702
0.055369604378938675,0.03948355093598366,-0.05394299328327179,0.9962256550788879
0.05691465362906456,0.03172938525676727,-0.06036337465047836,0.99604731798172
0.05805915594100952,0.02440541796386242,-0.06720977276563644,0.9957492351531982
0.05930587649345398,0.016600480303168297,-0.07258705794811249,0.9954588413238525
0.0599370114505291,0.01137350033968687,-0.07806141674518585,0.9950802326202393
0.061361346393823624,0.0036620553582906723,-0.0842529758810997,0.9945465326309204
